timestamp,node_id,algorithm,first_convergence_time_ms,elections_started,elections_completed,total_election_time_ms,messages_sent,messages_received,bytes_sent,bytes_received,leader_changes,current_leader,time_in_normal_ms,time_in_election_ms,time_in_waiting_ms,state_transitions,timeouts_detected,heartbeats_sent,heartbeats_received,current_state,am_leader,rounds_completed,current_round,min_value,value_updates,broadcasts
1612,10,adaptive-prasle,1612,1,0,0,1,0,14,0,1,10,0,1612,0,2,0,0,0,LEADER,1,0,0,0,0,1
1564,32,adaptive-prasle,1564,1,0,0,1,0,14,0,1,32,0,1564,0,2,0,0,0,LEADER,1,0,0,0,0,1
1428,35,adaptive-prasle,1428,1,0,0,1,0,14,0,1,35,0,1428,0,2,0,0,0,LEADER,1,0,0,0,0,1
1700,29,adaptive-prasle,1700,1,0,0,1,0,14,0,1,29,0,1700,0,2,0,0,0,LEADER,1,0,0,0,0,1
1509,23,adaptive-prasle,1509,1,0,0,1,0,14,0,1,23,0,1509,0,2,0,0,0,LEADER,1,0,0,0,0,1
1837,26,adaptive-prasle,1837,1,0,0,1,0,14,0,1,26,0,1837,0,2,0,0,0,LEADER,1,0,0,0,0,1
1497,12,adaptive-prasle,1497,1,0,0,1,0,14,0,1,12,0,1497,0,2,0,0,0,LEADER,1,0,0,0,0,1
1443,3,adaptive-prasle,1443,1,0,0,1,1,14,14,1,3,0,1443,0,2,0,0,0,LEADER,1,0,0,0,0,1
1476,13,adaptive-prasle,1476,1,0,0,1,0,14,0,1,13,0,1476,0,2,0,0,0,LEADER,1,0,0,0,0,1
1749,7,adaptive-prasle,1749,1,0,0,1,0,14,0,1,7,0,1749,0,2,0,0,0,LEADER,1,0,0,0,0,1
1865,5,adaptive-prasle,1865,1,0,0,2,1,28,14,1,3,0,1865,0,2,0,0,0,NORMAL,0,0,0,0,0,2
1782,17,adaptive-prasle,1782,1,0,0,1,0,14,0,1,17,0,1782,0,2,0,0,0,LEADER,1,0,0,0,0,1
1952,24,adaptive-prasle,1952,1,0,0,1,0,14,0,1,24,0,1952,0,2,0,0,0,LEADER,1,0,0,0,0,1
1734,39,adaptive-prasle,1734,1,0,0,1,0,14,0,1,39,0,1734,0,2,0,0,0,LEADER,1,0,0,0,0,1
1918,14,adaptive-prasle,1918,1,0,0,1,0,14,0,1,14,0,1918,0,2,0,0,0,LEADER,1,0,0,0,0,1
2176,40,adaptive-prasle,2176,1,0,0,1,0,14,0,1,40,0,2176,0,2,0,0,0,LEADER,1,0,0,0,0,1
1985,34,adaptive-prasle,1985,1,0,0,1,0,14,0,1,34,0,1985,0,2,0,0,0,LEADER,1,0,0,0,0,1
1461,45,adaptive-prasle,1461,1,0,0,1,0,14,0,1,45,0,1461,0,2,0,0,0,LEADER,1,0,0,0,0,1
1637,25,adaptive-prasle,1637,1,0,0,1,0,14,0,1,25,0,1637,0,2,0,0,0,LEADER,1,0,0,0,0,1
1903,46,adaptive-prasle,1903,1,0,0,1,0,14,0,1,46,0,1903,0,2,0,0,0,LEADER,1,0,0,0,0,1
1646,20,adaptive-prasle,1646,1,0,0,1,0,14,0,1,20,0,1646,0,2,0,0,0,LEADER,1,0,0,0,0,1
1758,36,adaptive-prasle,1758,1,0,0,1,0,14,0,1,36,0,1758,0,2,0,0,0,LEADER,1,0,0,0,0,1
1767,49,adaptive-prasle,1767,1,0,0,1,0,14,0,1,49,0,1767,0,2,0,0,0,LEADER,1,0,0,0,0,1
1815,27,adaptive-prasle,1815,1,0,0,1,0,14,0,1,27,0,1815,0,2,0,0,0,LEADER,1,0,0,0,0,1
1942,28,adaptive-prasle,1942,1,0,0,1,0,14,0,1,28,0,1942,0,2,0,0,0,LEADER,1,0,0,0,0,1
1885,37,adaptive-prasle,1885,1,0,0,1,0,14,0,1,37,0,1885,0,2,0,0,0,LEADER,1,0,0,0,0,1
1679,30,adaptive-prasle,1679,1,0,0,1,0,14,0,1,30,0,1679,0,2,0,0,0,LEADER,1,0,0,0,0,1
1667,19,adaptive-prasle,1667,1,0,0,1,0,14,0,1,19,0,1667,0,2,0,0,0,LEADER,1,0,0,0,0,1
1597,42,adaptive-prasle,1597,1,0,0,1,0,14,0,1,42,0,1597,0,2,0,0,0,LEADER,1,0,0,0,0,1
2040,43,adaptive-prasle,2040,1,0,0,1,0,14,0,1,43,0,2040,0,2,0,0,0,LEADER,1,0,0,0,0,1
2055,11,adaptive-prasle,2055,1,0,0,1,0,14,0,1,11,0,2055,0,2,0,0,0,LEADER,1,0,0,0,0,1
2018,44,adaptive-prasle,2018,1,0,0,1,0,14,0,1,44,0,2018,0,2,0,0,0,LEADER,1,0,0,0,0,1
2532,10,adaptive-prasle,1612,1,0,0,1,0,14,0,1,10,920,1612,0,2,0,0,0,LEADER,1,0,0,0,0,1
2340,16,adaptive-prasle,2340,1,0,0,1,0,14,0,1,16,0,2340,0,2,0,0,0,LEADER,1,0,0,0,0,1
2484,32,adaptive-prasle,1564,1,0,0,1,0,14,0,1,32,920,1564,0,2,0,0,0,LEADER,1,0,0,0,0,1
2291,38,adaptive-prasle,2291,1,0,0,1,0,14,0,1,38,0,2291,0,2,0,0,0,LEADER,1,0,0,0,0,1
2225,18,adaptive-prasle,2225,1,0,0,1,0,14,0,1,18,0,2225,0,2,0,0,0,LEADER,1,0,0,0,0,1
2197,9,adaptive-prasle,2197,1,0,0,3,2,42,28,1,3,0,2197,0,2,0,0,0,NORMAL,0,0,0,0,0,3
2007,33,adaptive-prasle,2007,1,0,0,1,0,14,0,1,33,0,2007,0,2,0,0,0,LEADER,1,0,0,0,0,1
2078,4,adaptive-prasle,2078,1,0,0,1,3,14,42,1,3,0,2078,0,2,0,0,0,NORMAL,0,0,0,0,0,1
2348,35,adaptive-prasle,1428,1,0,0,1,0,14,0,1,35,920,1428,0,2,0,0,0,LEADER,1,0,0,0,0,1
2620,29,adaptive-prasle,1700,1,0,0,1,0,14,0,1,29,920,1700,0,2,0,0,0,LEADER,1,0,0,0,0,1
2429,23,adaptive-prasle,1509,1,0,0,1,0,14,0,1,23,920,1509,0,2,0,0,0,LEADER,1,0,0,0,0,1
2088,21,adaptive-prasle,2088,1,0,0,1,0,14,0,1,21,0,2088,0,2,0,0,0,LEADER,1,0,0,0,0,1
2757,26,adaptive-prasle,1837,1,0,0,1,0,14,0,1,26,920,1837,0,2,0,0,0,LEADER,1,0,0,0,0,1
2000,22,adaptive-prasle,2000,1,0,0,1,0,14,0,1,22,0,2000,0,2,0,0,0,LEADER,1,0,0,0,0,1
2370,8,adaptive-prasle,2370,1,0,0,2,5,28,70,1,3,0,2370,0,2,0,0,0,NORMAL,0,0,0,0,0,2
2417,12,adaptive-prasle,1497,1,0,0,1,0,14,0,1,12,920,1497,0,2,0,0,0,LEADER,1,0,0,0,0,1
2296,6,adaptive-prasle,2296,1,0,0,1,4,14,56,1,3,0,2296,0,2,0,0,0,NORMAL,0,0,0,0,0,1
2053,2,adaptive-prasle,2053,1,0,0,2,3,28,42,1,1,0,2053,0,2,0,0,0,NORMAL,0,0,0,0,0,2
2019,1,adaptive-prasle,2019,1,0,0,1,2,14,28,1,1,0,2019,0,2,0,0,0,LEADER,1,0,0,0,0,1
2560,50,adaptive-prasle,2560,1,0,0,2,1,28,14,1,1,0,2560,0,2,0,0,0,NORMAL,0,0,0,0,0,2
2396,13,adaptive-prasle,1476,1,0,0,1,0,14,0,1,13,920,1476,0,2,0,0,0,LEADER,1,0,0,0,0,1
2121,31,adaptive-prasle,2121,1,0,0,1,0,14,0,1,31,0,2121,0,2,0,0,0,LEADER,1,0,0,0,0,1
2361,15,adaptive-prasle,2361,1,0,0,1,0,14,0,1,15,0,2361,0,2,0,0,0,LEADER,1,0,0,0,0,1
2702,17,adaptive-prasle,1782,1,0,0,1,0,14,0,1,17,920,1782,0,2,0,0,0,LEADER,1,0,0,0,0,1
2394,41,adaptive-prasle,2394,1,0,0,1,0,14,0,1,41,0,2394,0,2,0,0,0,LEADER,1,0,0,0,0,1
2872,24,adaptive-prasle,1952,1,0,0,1,0,14,0,1,24,920,1952,0,2,0,0,0,LEADER,1,0,0,0,0,1
2654,39,adaptive-prasle,1734,1,0,0,1,0,14,0,1,39,920,1734,0,2,0,0,0,LEADER,1,0,0,0,0,1
2325,48,adaptive-prasle,2325,1,0,0,1,0,14,0,1,48,0,2325,0,2,0,0,0,LEADER,1,0,0,0,0,1
2838,14,adaptive-prasle,1918,1,0,0,1,0,14,0,1,14,920,1918,0,2,0,0,0,LEADER,1,0,0,0,0,1
3096,40,adaptive-prasle,2176,1,0,0,1,0,14,0,1,40,920,2176,0,2,0,0,0,LEADER,1,0,0,0,0,1
2905,34,adaptive-prasle,1985,1,0,0,1,0,14,0,1,34,920,1985,0,2,0,0,0,LEADER,1,0,0,0,0,1
2381,45,adaptive-prasle,1461,1,0,0,1,0,14,0,1,45,920,1461,0,2,0,0,0,LEADER,1,0,0,0,0,1
2557,25,adaptive-prasle,1637,1,0,0,1,0,14,0,1,25,920,1637,0,2,0,0,0,LEADER,1,0,0,0,0,1
2823,46,adaptive-prasle,1903,1,0,0,1,0,14,0,1,46,920,1903,0,2,0,0,0,LEADER,1,0,0,0,0,1
2346,47,adaptive-prasle,2346,1,0,0,1,0,14,0,1,47,0,2346,0,2,0,0,0,LEADER,1,0,0,0,0,1
