trial,algorithm,node_count,partition_a_convergence_ms,partition_b_convergence_ms,partition_a_leader,partition_b_leader,split_brain
1,prasle-mesh,100,2782,2851,49,98,true
2,prasle-mesh,100,2893,2768,1,65,true
3,prasle-mesh,100,2780,2999,47,69,true
4,prasle-mesh,100,2848,2915,1,54,true
5,prasle-mesh,100,2918,2967,1,94,true
6,prasle-mesh,100,2844,2845,1,88,true
7,prasle-mesh,100,2812,2907,1,74,true
8,prasle-mesh,100,2780,2871,45,55,true
9,prasle-mesh,100,2868,2857,42,92,true
10,prasle-mesh,100,2983,2842,1,72,true
