trial,algorithm,node_count,crash_time_s,initial_convergence_time_ms,recovery_convergence_time_ms,total_recovery_time_ms
1,ring,100,150,5867,257240,107240
2,ring,100,150,9049,256258,106258
3,ring,100,150,5460,257086,107086
4,ring,100,150,5582,257092,107092
5,ring,100,150,9176,NA,NA
6,ring,100,150,8890,257392,107392
7,ring,100,150,6004,255544,105544
8,ring,100,150,8984,NA,NA
9,ring,100,150,5328,256862,106862
10,ring,100,150,5591,NA,NA
11,ring,100,150,6207,255796,105796
12,ring,100,150,5686,257227,107227
13,ring,100,150,8942,256210,106210
14,ring,100,150,8856,NA,NA
15,ring,100,150,6995,NA,NA
16,ring,100,150,9002,151518,1518
17,ring,100,150,9456,156825,6825
18,ring,100,150,8985,257407,107407
19,ring,100,150,6734,256440,106440
20,ring,100,150,6373,255863,105863
21,ring,100,150,6145,255738,105738
22,ring,100,150,5622,NA,NA
23,ring,100,150,9170,257512,107512
24,ring,100,150,8872,257323,107323
25,ring,100,150,6840,156246,6246
26,ring,100,150,9248,257565,107565
27,ring,100,150,9221,256643,106643
28,ring,100,150,6211,255831,105831
29,ring,100,150,9032,NA,NA
30,ring,100,150,6021,255821,105821
31,ring,100,150,5818,NA,NA
32,ring,100,150,5795,257638,107638
33,ring,100,150,9199,257030,107030
34,ring,100,150,9011,256517,106517
35,ring,100,150,9270,255789,105789
36,ring,100,150,5529,257459,107459
37,ring,100,150,5525,257446,107446
38,ring,100,150,8961,256192,106192
39,ring,100,150,7279,257093,107093
40,ring,100,150,9140,256100,106100
41,ring,100,150,5943,257578,107578
42,ring,100,150,5797,257408,107408
43,ring,100,150,9066,257399,107399
44,ring,100,150,6099,255696,105696
45,ring,100,150,6445,NA,NA
46,ring,100,150,6556,256091,106091
47,ring,100,150,5608,257305,107305
48,ring,100,150,6043,255782,105782
49,ring,100,150,9217,257072,107072
50,ring,100,150,5629,257266,107266
51,ring,100,150,5012,256822,106822
52,ring,100,150,5742,257373,107373
53,ring,100,150,6244,255979,105979
54,ring,100,150,8847,256754,106754
55,ring,100,150,5796,257521,107521
56,ring,100,150,5605,252205,102205
57,ring,100,150,6891,256578,106578
58,ring,100,150,9007,257240,107240
59,ring,100,150,35315,255945,105945
60,ring,100,150,6896,256550,106550
61,ring,100,150,7078,256792,106792
62,ring,100,150,8984,156638,6638
63,ring,100,150,8991,256812,106812
64,ring,100,150,9213,256356,106356
65,ring,100,150,6116,255837,105837
66,ring,100,150,7022,256464,106464
67,ring,100,150,5858,257499,107499
68,ring,100,150,8817,256193,106193
69,ring,100,150,5950,257368,107368
70,ring,100,150,5583,257290,107290
71,ring,100,150,8793,256789,106789
72,ring,100,150,6864,NA,NA
73,ring,100,150,5477,257529,107529
74,ring,100,150,5576,257296,107296
75,ring,100,150,9046,NA,NA
76,ring,100,150,9327,256022,106022
77,ring,100,150,8809,257224,107224
78,ring,100,150,6955,256587,106587
79,ring,100,150,8867,257116,107116
80,ring,100,150,6478,256254,106254
81,ring,100,150,5365,256993,106993
82,ring,100,150,9075,255544,105544
83,ring,100,150,8681,257288,107288
84,ring,100,150,6230,255782,105782
85,ring,100,150,8898,257257,107257
86,ring,100,150,5726,NA,NA
87,ring,100,150,5767,257492,107492
88,ring,100,150,6222,255759,105759
89,ring,100,150,8692,257199,107199
90,ring,100,150,5720,257624,107624
91,ring,100,150,9582,257474,107474
92,ring,100,150,5361,257025,107025
93,ring,100,150,5890,257699,107699
94,ring,100,150,6121,255809,105809
95,ring,100,150,8987,256591,106591
96,ring,100,150,5861,257602,107602
97,ring,100,150,9478,NA,NA
98,ring,100,150,8873,255579,105579
99,ring,100,150,6489,256155,106155
100,ring,100,150,7023,256593,106593
