trial,algorithm,node_count,partition_a_convergence_ms,partition_b_convergence_ms,partition_a_leader,partition_b_leader,split_brain
1,adaptive-prasle-mesh,5,2641,2105,2,5,true
2,adaptive-prasle-mesh,5,1752,2142,2,5,true
3,adaptive-prasle-mesh,5,1852,2187,2,5,true
4,adaptive-prasle-mesh,5,2667,2709,2,5,true
5,adaptive-prasle-mesh,5,1788,2376,2,5,true
6,adaptive-prasle-mesh,5,2158,1582,2,5,true
7,adaptive-prasle-mesh,5,2335,1946,2,5,true
8,adaptive-prasle-mesh,5,1582,2111,2,5,true
9,adaptive-prasle-mesh,5,1635,1825,2,5,true
10,adaptive-prasle-mesh,5,2573,2518,2,5,true
