timestamp,node_id,algorithm,first_convergence_time_ms,elections_started,elections_completed,total_election_time_ms,messages_sent,messages_received,bytes_sent,bytes_received,leader_changes,current_leader,time_in_normal_ms,time_in_election_ms,time_in_waiting_ms,state_transitions,timeouts_detected,heartbeats_sent,heartbeats_received,current_state,am_leader,ring_completions,forwards,msg_election_sent,msg_coordinator_sent,msg_alive_sent,msg_election_recv,msg_coordinator_recv,msg_alive_recv,acks_sent,acks_received,retries,nodes_marked_unreachable,nodes_recovered,ring_reconfigs
2106,4,ring,2106,1,0,0,2,2,28,28,1,1,0,2106,0,2,0,0,0,NORMAL,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0
2282,5,ring,2282,1,0,0,2,2,28,28,1,1,0,2282,0,2,0,0,0,NORMAL,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0
1860,3,ring,1860,1,0,0,2,1,28,14,1,1,0,1860,0,2,0,0,0,NORMAL,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0
1916,1,ring,1916,1,0,0,1,3,14,42,1,1,0,1916,0,2,0,0,0,LEADER,1,0,0,1,0,0,3,0,0,0,0,0,0,0,0
2457,2,ring,2457,1,0,0,1,5,14,70,1,1,0,2457,0,2,0,0,0,NORMAL,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0
2749,1,ring,1916,1,0,0,1,3,14,42,1,1,833,1916,0,2,0,0,0,LEADER,1,0,0,1,0,0,3,0,0,0,0,0,0,0,0
3805,4,ring,2106,1,0,0,2,3,28,42,1,1,1699,2106,0,2,0,0,0,NORMAL,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0
3497,2,ring,2457,1,0,0,1,5,14,70,1,1,1040,2457,0,2,0,0,0,NORMAL,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0
3582,1,ring,1916,1,0,0,1,3,14,42,1,1,1666,1916,0,2,0,0,0,LEADER,1,0,0,1,0,0,3,0,0,0,0,0,0,0,0
4537,2,ring,2457,1,0,0,1,6,14,84,1,1,2080,2457,0,2,0,0,0,NORMAL,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0
