trial,algorithm,node_count,crash_time_s,initial_convergence_time_ms,recovery_convergence_time_ms,total_recovery_time_ms
1,bully,100,120,4229,126112,6112
2,bully,100,120,4571,126590,6590
3,bully,100,120,4792,127800,7800
4,bully,100,120,4557,126707,6707
5,bully,100,120,4827,126395,6395
6,bully,100,120,4818,126933,6933
7,bully,100,120,4407,127545,7545
8,bully,100,120,4755,127527,7527
9,bully,100,120,4364,127514,7514
10,bully,100,120,4645,127761,7761
11,bully,100,120,4633,127087,7087
12,bully,100,120,4525,127064,7064
13,bully,100,120,4846,127696,7696
14,bully,100,120,4601,126021,6021
15,bully,100,120,4593,126803,6803
16,bully,100,120,4799,126122,6122
17,bully,100,120,4750,126878,6878
18,bully,100,120,4354,126400,6400
19,bully,100,120,4585,126909,6909
20,bully,100,120,4621,126764,6764
21,bully,100,120,4620,127210,7210
22,bully,100,120,4594,126602,6602
23,bully,100,120,4455,126878,6878
24,bully,100,120,4623,126182,6182
25,bully,100,120,4433,127900,7900
26,bully,100,120,4562,127992,7992
27,bully,100,120,4531,127837,7837
28,bully,100,120,4488,128000,8000
29,bully,100,120,4706,127523,7523
30,bully,100,120,4634,127787,7787
31,bully,100,120,4636,126660,6660
32,bully,100,120,4573,126579,6579
33,bully,100,120,4681,127779,7779
34,bully,100,120,4827,126135,6135
35,bully,100,120,4605,126842,6842
36,bully,100,120,4280,127844,7844
37,bully,100,120,4232,127956,7956
38,bully,100,120,4491,127803,7803
39,bully,100,120,4196,126237,6237
40,bully,100,120,4157,127652,7652
41,bully,100,120,4638,126062,6062
42,bully,100,120,4193,126204,6204
43,bully,100,120,4415,126670,6670
44,bully,100,120,4338,127714,7714
45,bully,100,120,4463,127062,7062
46,bully,100,120,4381,127042,7042
47,bully,100,120,4595,127728,7728
48,bully,100,120,4315,126099,6099
49,bully,100,120,4587,126684,6684
50,bully,100,120,4732,128001,8001
51,bully,100,120,4716,126659,6659
52,bully,100,120,4367,127502,7502
53,bully,100,120,4499,126223,6223
54,bully,100,120,4647,127846,7846
55,bully,100,120,4669,127979,7979
56,bully,100,120,4522,126547,6547
57,bully,100,120,4477,127327,7327
58,bully,100,120,4544,126995,6995
59,bully,100,120,4142,126153,6153
60,bully,100,120,4636,126893,6893
61,bully,100,120,4576,126948,6948
62,bully,100,120,4302,126326,6326
63,bully,100,120,4864,126356,6356
64,bully,100,120,4412,126634,6634
65,bully,100,120,4602,127288,7288
66,bully,100,120,4667,126005,6005
67,bully,100,120,4622,126921,6921
68,bully,100,120,4644,126676,6676
69,bully,100,120,4450,127691,7691
70,bully,100,120,4698,127322,7322
71,bully,100,120,4616,126644,6644
72,bully,100,120,4566,126970,6970
73,bully,100,120,4610,127208,7208
74,bully,100,120,4397,126778,6778
75,bully,100,120,4642,126050,6050
76,bully,100,120,4665,126960,6960
77,bully,100,120,4669,127125,7125
78,bully,100,120,4600,126072,6072
79,bully,100,120,4484,127323,7323
80,bully,100,120,4225,126246,6246
81,bully,100,120,4553,126088,6088
82,bully,100,120,4722,127232,7232
83,bully,100,120,4500,127498,7498
84,bully,100,120,4513,126604,6604
85,bully,100,120,4604,127419,7419
86,bully,100,120,4614,126841,6841
87,bully,100,120,4613,127723,7723
88,bully,100,120,4623,126138,6138
89,bully,100,120,4589,127942,7942
90,bully,100,120,4055,126434,6434
91,bully,100,120,4693,127313,7313
92,bully,100,120,4615,126945,6945
93,bully,100,120,4513,127832,7832
94,bully,100,120,4149,126920,6920
95,bully,100,120,4407,126428,6428
96,bully,100,120,4788,126010,6010
97,bully,100,120,4238,126584,6584
98,bully,100,120,4512,127292,7292
99,bully,100,120,4540,127986,7986
100,bully,100,120,4624,127552,7552
