trial,algorithm,node_count,partition_a_convergence_ms,partition_b_convergence_ms,partition_a_leader,partition_b_leader,split_brain
1,adaptive-prasle,100,1628,1653,50,100,true
2,adaptive-prasle,100,1478,1619,50,100,true
3,adaptive-prasle,100,1646,1548,50,100,true
4,adaptive-prasle,100,1805,1612,50,100,true
5,adaptive-prasle,100,1694,1583,50,100,true
6,adaptive-prasle,100,1590,1517,50,100,true
7,adaptive-prasle,100,1556,1625,50,100,true
8,adaptive-prasle,100,1537,1666,50,100,true
9,adaptive-prasle,100,1567,1595,50,100,true
10,adaptive-prasle,100,1783,1505,50,100,true
