trial,algorithm,node_count,convergence_time_ms
5,prasle-mesh,10,3049
9,prasle-mesh,10,2925
12,prasle-mesh,10,3427
4,prasle-mesh,10,3108
10,prasle-mesh,10,2994
3,prasle-mesh,10,3026
7,prasle-mesh,10,2740
8,prasle-mesh,10,3057
6,prasle-mesh,10,3074
11,prasle-mesh,10,3216
14,prasle-mesh,10,3344
2,prasle-mesh,10,3352
1,prasle-mesh,10,3059
13,prasle-mesh,10,3014
15,prasle-mesh,10,3021
19,prasle-mesh,10,3000
16,prasle-mesh,10,3332
17,prasle-mesh,10,2850
18,prasle-mesh,10,3060
21,prasle-mesh,10,3121
20,prasle-mesh,10,3031
24,prasle-mesh,10,2801
22,prasle-mesh,10,3099
25,prasle-mesh,10,2790
23,prasle-mesh,10,3360
27,prasle-mesh,10,3383
26,prasle-mesh,10,3363
28,prasle-mesh,10,2954
29,prasle-mesh,10,3142
30,prasle-mesh,10,3369
31,prasle-mesh,10,3144
33,prasle-mesh,10,2918
34,prasle-mesh,10,2821
32,prasle-mesh,10,2770
36,prasle-mesh,10,3118
35,prasle-mesh,10,3022
38,prasle-mesh,10,2875
37,prasle-mesh,10,2976
41,prasle-mesh,10,2981
40,prasle-mesh,10,3022
39,prasle-mesh,10,3383
42,prasle-mesh,10,2870
44,prasle-mesh,10,3352
43,prasle-mesh,10,2940
45,prasle-mesh,10,2829
46,prasle-mesh,10,3232
47,prasle-mesh,10,3121
50,prasle-mesh,10,3194
49,prasle-mesh,10,3194
52,prasle-mesh,10,3153
48,prasle-mesh,10,3314
51,prasle-mesh,10,2944
54,prasle-mesh,10,2818
53,prasle-mesh,10,3262
57,prasle-mesh,10,3010
56,prasle-mesh,10,3368
58,prasle-mesh,10,3045
55,prasle-mesh,10,2975
59,prasle-mesh,10,2943
60,prasle-mesh,10,3088
61,prasle-mesh,10,3094
62,prasle-mesh,10,3055
63,prasle-mesh,10,3438
65,prasle-mesh,10,3012
64,prasle-mesh,10,2946
66,prasle-mesh,10,2896
68,prasle-mesh,10,3072
67,prasle-mesh,10,3008
70,prasle-mesh,10,3429
69,prasle-mesh,10,2983
72,prasle-mesh,10,2985
71,prasle-mesh,10,2927
74,prasle-mesh,10,3093
73,prasle-mesh,10,3076
76,prasle-mesh,10,2842
75,prasle-mesh,10,2988
77,prasle-mesh,10,3040
78,prasle-mesh,10,3184
81,prasle-mesh,10,3041
80,prasle-mesh,10,3092
79,prasle-mesh,10,2898
82,prasle-mesh,10,3221
83,prasle-mesh,10,2859
84,prasle-mesh,10,3172
86,prasle-mesh,10,3176
85,prasle-mesh,10,3111
87,prasle-mesh,10,3067
89,prasle-mesh,10,3215
88,prasle-mesh,10,3529
90,prasle-mesh,10,3266
91,prasle-mesh,10,3124
92,prasle-mesh,10,3104
94,prasle-mesh,10,3049
93,prasle-mesh,10,3079
95,prasle-mesh,10,3449
97,prasle-mesh,10,2854
96,prasle-mesh,10,3032
99,prasle-mesh,10,3232
98,prasle-mesh,10,3230
100,prasle-mesh,10,2923
