trial,algorithm,node_count,crash_time_s,initial_convergence_time_ms,recovery_convergence_time_ms,total_recovery_time_ms
1,adaptive-prasle-ring,10,60,2032,68233,8233
2,adaptive-prasle-ring,10,60,1540,62670,2670
3,adaptive-prasle-ring,10,60,2091,61553,1553
4,adaptive-prasle-ring,10,60,1782,61798,1798
5,adaptive-prasle-ring,10,60,2101,60069,69
6,adaptive-prasle-ring,10,60,1473,61530,1530
7,adaptive-prasle-ring,10,60,1543,66925,6925
8,adaptive-prasle-ring,10,60,1745,61404,1404
9,adaptive-prasle-ring,10,60,1677,61291,1291
10,adaptive-prasle-ring,10,60,1673,63625,3625
