trial,algorithm,node_count,convergence_time_ms
3,bully,50,4399
1,bully,50,4869
9,bully,50,4133
14,bully,50,4157
5,bully,50,5084
8,bully,50,4558
11,bully,50,5384
13,bully,50,4283
10,bully,50,4953
4,bully,50,5865
12,bully,50,4982
6,bully,50,5431
2,bully,50,5621
7,bully,50,5419
19,bully,50,4619
15,bully,50,5216
22,bully,50,4329
18,bully,50,4881
21,bully,50,4758
16,bully,50,5221
23,bully,50,4298
17,bully,50,5704
20,bully,50,4999
25,bully,50,4946
24,bully,50,4927
28,bully,50,4939
27,bully,50,4965
26,bully,50,5086
30,bully,50,4428
32,bully,50,4762
31,bully,50,4848
34,bully,50,4671
35,bully,50,5069
29,bully,50,5581
33,bully,50,5255
39,bully,50,4849
38,bully,50,4959
36,bully,50,5330
37,bully,50,4449
41,bully,50,5090
40,bully,50,4904
42,bully,50,5215
48,bully,50,4114
46,bully,50,4381
43,bully,50,4920
47,bully,50,5279
45,bully,50,4589
44,bully,50,5098
49,bully,50,5173
50,bully,50,5168
51,bully,50,5147
52,bully,50,5304
56,bully,50,4394
54,bully,50,4898
55,bully,50,4610
53,bully,50,5017
60,bully,50,5077
57,bully,50,4921
58,bully,50,4908
62,bully,50,5514
61,bully,50,5131
59,bully,50,4919
64,bully,50,4477
63,bully,50,5268
66,bully,50,4465
67,bully,50,4965
65,bully,50,5436
68,bully,50,5100
70,bully,50,4578
69,bully,50,5098
71,bully,50,4789
72,bully,50,4685
73,bully,50,5602
74,bully,50,5131
77,bully,50,5274
78,bully,50,5416
80,bully,50,5694
75,bully,50,5105
76,bully,50,5262
79,bully,50,5127
81,bully,50,4857
83,bully,50,4202
82,bully,50,5135
84,bully,50,4928
86,bully,50,4880
85,bully,50,5595
89,bully,50,4577
87,bully,50,4850
92,bully,50,4484
90,bully,50,4490
95,bully,50,4510
97,bully,50,4111
93,bully,50,4679
88,bully,50,5188
96,bully,50,4504
91,bully,50,4195
94,bully,50,4412
98,bully,50,5219
99,bully,50,4877
100,bully,50,4719
