trial,algorithm,node_count,convergence_time_ms
11,adaptive-prasle-line,5,1867
8,adaptive-prasle-line,5,1743
7,adaptive-prasle-line,5,1837
1,adaptive-prasle-line,5,1839
3,adaptive-prasle-line,5,2162
12,adaptive-prasle-line,5,2395
6,adaptive-prasle-line,5,2198
4,adaptive-prasle-line,5,1646
14,adaptive-prasle-line,5,1685
2,adaptive-prasle-line,5,2238
10,adaptive-prasle-line,5,1958
9,adaptive-prasle-line,5,1728
5,adaptive-prasle-line,5,2009
13,adaptive-prasle-line,5,1914
15,adaptive-prasle-line,5,2016
16,adaptive-prasle-line,5,1980
18,adaptive-prasle-line,5,2128
17,adaptive-prasle-line,5,1525
19,adaptive-prasle-line,5,1908
20,adaptive-prasle-line,5,2027
21,adaptive-prasle-line,5,1666
24,adaptive-prasle-line,5,1737
25,adaptive-prasle-line,5,2310
22,adaptive-prasle-line,5,2186
23,adaptive-prasle-line,5,1717
27,adaptive-prasle-line,5,1950
26,adaptive-prasle-line,5,2103
29,adaptive-prasle-line,5,2281
28,adaptive-prasle-line,5,1898
32,adaptive-prasle-line,5,2484
30,adaptive-prasle-line,5,1983
31,adaptive-prasle-line,5,2022
33,adaptive-prasle-line,5,2099
34,adaptive-prasle-line,5,1729
35,adaptive-prasle-line,5,2104
37,adaptive-prasle-line,5,1758
36,adaptive-prasle-line,5,2134
38,adaptive-prasle-line,5,1707
39,adaptive-prasle-line,5,2123
41,adaptive-prasle-line,5,1893
40,adaptive-prasle-line,5,2085
43,adaptive-prasle-line,5,2375
42,adaptive-prasle-line,5,1885
46,adaptive-prasle-line,5,1878
45,adaptive-prasle-line,5,1797
47,adaptive-prasle-line,5,2009
49,adaptive-prasle-line,5,2476
44,adaptive-prasle-line,5,2199
50,adaptive-prasle-line,5,2025
48,adaptive-prasle-line,5,1908
54,adaptive-prasle-line,5,1737
52,adaptive-prasle-line,5,1794
53,adaptive-prasle-line,5,2667
51,adaptive-prasle-line,5,1543
55,adaptive-prasle-line,5,1623
57,adaptive-prasle-line,5,2064
60,adaptive-prasle-line,5,2081
58,adaptive-prasle-line,5,2008
59,adaptive-prasle-line,5,2138
56,adaptive-prasle-line,5,1931
63,adaptive-prasle-line,5,1970
64,adaptive-prasle-line,5,2113
61,adaptive-prasle-line,5,2036
65,adaptive-prasle-line,5,1714
62,adaptive-prasle-line,5,1770
66,adaptive-prasle-line,5,2781
67,adaptive-prasle-line,5,2333
68,adaptive-prasle-line,5,2034
70,adaptive-prasle-line,5,1958
69,adaptive-prasle-line,5,2074
71,adaptive-prasle-line,5,1748
75,adaptive-prasle-line,5,1610
73,adaptive-prasle-line,5,2518
72,adaptive-prasle-line,5,1961
76,adaptive-prasle-line,5,2342
74,adaptive-prasle-line,5,1681
79,adaptive-prasle-line,5,1764
77,adaptive-prasle-line,5,1858
78,adaptive-prasle-line,5,2303
83,adaptive-prasle-line,5,1875
80,adaptive-prasle-line,5,2070
81,adaptive-prasle-line,5,1801
82,adaptive-prasle-line,5,2317
84,adaptive-prasle-line,5,1941
85,adaptive-prasle-line,5,1840
86,adaptive-prasle-line,5,2268
87,adaptive-prasle-line,5,1671
88,adaptive-prasle-line,5,2316
90,adaptive-prasle-line,5,2490
91,adaptive-prasle-line,5,1840
89,adaptive-prasle-line,5,2310
92,adaptive-prasle-line,5,1854
95,adaptive-prasle-line,5,1859
93,adaptive-prasle-line,5,2251
96,adaptive-prasle-line,5,1851
98,adaptive-prasle-line,5,1609
97,adaptive-prasle-line,5,2410
99,adaptive-prasle-line,5,2035
94,adaptive-prasle-line,5,1982
100,adaptive-prasle-line,5,2342
