trial,algorithm,node_count,crash_time_s,initial_convergence_time_ms,recovery_convergence_time_ms,total_recovery_time_ms
1,prasle-line,10,60,3013,62891,2891
2,prasle-line,10,60,2768,62646,2646
3,prasle-line,10,60,2938,62816,2816
4,prasle-line,10,60,3543,63421,3421
5,prasle-line,10,60,2941,62819,2819
6,prasle-line,10,60,3047,62925,2925
7,prasle-line,10,60,2761,62636,2636
8,prasle-line,10,60,2877,62755,2755
9,prasle-line,10,60,2840,62718,2718
10,prasle-line,10,60,2960,62838,2838
11,prasle-line,10,60,2890,62768,2768
12,prasle-line,10,60,2839,62717,2717
13,prasle-line,10,60,2998,62876,2876
14,prasle-line,10,60,3134,63012,3012
15,prasle-line,10,60,3057,62935,2935
16,prasle-line,10,60,2824,62702,2702
17,prasle-line,10,60,3080,62958,2958
18,prasle-line,10,60,2934,62812,2812
19,prasle-line,10,60,2953,62831,2831
20,prasle-line,10,60,3067,62945,2945
21,prasle-line,10,60,3064,62942,2942
22,prasle-line,10,60,2727,62604,2604
23,prasle-line,10,60,2906,62784,2784
24,prasle-line,10,60,3375,63253,3253
25,prasle-line,10,60,3059,62937,2937
26,prasle-line,10,60,2805,62898,2898
27,prasle-line,10,60,2884,62762,2762
28,prasle-line,10,60,3031,62908,2908
29,prasle-line,10,60,3431,63309,3309
30,prasle-line,10,60,2896,62774,2774
31,prasle-line,10,60,2730,62608,2608
32,prasle-line,10,60,2970,62848,2848
33,prasle-line,10,60,2762,62640,2640
34,prasle-line,10,60,2951,62829,2829
35,prasle-line,10,60,3227,63103,3103
36,prasle-line,10,60,2947,62825,2825
37,prasle-line,10,60,2911,62820,2820
38,prasle-line,10,60,3126,63004,3004
39,prasle-line,10,60,3006,62884,2884
40,prasle-line,10,60,3094,63159,3159
41,prasle-line,10,60,3224,63102,3102
42,prasle-line,10,60,2938,62816,2816
43,prasle-line,10,60,3140,63018,3018
44,prasle-line,10,60,3121,62999,2999
45,prasle-line,10,60,2942,62983,2983
46,prasle-line,10,60,3250,63192,3192
47,prasle-line,10,60,3310,63188,3188
48,prasle-line,10,60,2800,62678,2678
49,prasle-line,10,60,3086,62963,2963
50,prasle-line,10,60,2954,62881,2881
51,prasle-line,10,60,2922,62800,2800
52,prasle-line,10,60,3088,63336,3336
53,prasle-line,10,60,3268,63146,3146
54,prasle-line,10,60,2966,62844,2844
55,prasle-line,10,60,2941,62819,2819
56,prasle-line,10,60,3096,62974,2974
57,prasle-line,10,60,2901,62779,2779
58,prasle-line,10,60,2937,62813,2813
59,prasle-line,10,60,2834,62712,2712
60,prasle-line,10,60,3051,62929,2929
61,prasle-line,10,60,3094,62972,2972
62,prasle-line,10,60,3638,63516,3516
63,prasle-line,10,60,3344,63219,3219
64,prasle-line,10,60,3076,62954,2954
65,prasle-line,10,60,2798,62676,2676
66,prasle-line,10,60,3294,63172,3172
67,prasle-line,10,60,3393,63271,3271
68,prasle-line,10,60,2893,62771,2771
69,prasle-line,10,60,2980,62858,2858
70,prasle-line,10,60,3103,62981,2981
71,prasle-line,10,60,2798,62674,2674
72,prasle-line,10,60,2963,62841,2841
73,prasle-line,10,60,3217,63095,3095
74,prasle-line,10,60,2964,62842,2842
75,prasle-line,10,60,3117,62995,2995
76,prasle-line,10,60,2825,62703,2703
77,prasle-line,10,60,2872,62749,2749
78,prasle-line,10,60,2991,62868,2868
79,prasle-line,10,60,2986,62864,2864
80,prasle-line,10,60,3204,63080,3080
81,prasle-line,10,60,2993,62871,2871
82,prasle-line,10,60,2875,62753,2753
83,prasle-line,10,60,2913,62791,2791
84,prasle-line,10,60,2896,62774,2774
85,prasle-line,10,60,3512,63390,3390
86,prasle-line,10,60,2952,62830,2830
87,prasle-line,10,60,3106,62984,2984
88,prasle-line,10,60,3199,63077,3077
89,prasle-line,10,60,3023,62901,2901
90,prasle-line,10,60,2728,62606,2606
91,prasle-line,10,60,2794,62670,2670
92,prasle-line,10,60,3230,63195,3195
93,prasle-line,10,60,3067,62945,2945
94,prasle-line,10,60,3217,63161,3161
95,prasle-line,10,60,3115,62993,2993
96,prasle-line,10,60,2922,62800,2800
97,prasle-line,10,60,3078,62956,2956
98,prasle-line,10,60,3412,63290,3290
99,prasle-line,10,60,2812,62690,2690
100,prasle-line,10,60,3361,63239,3239
