trial,algorithm,node_count,partition_a_convergence_ms,partition_b_convergence_ms,partition_a_leader,partition_b_leader,split_brain
1,adaptive-prasle-ring,10,2346,2367,5,10,true
2,adaptive-prasle-ring,10,2238,2160,5,10,true
3,adaptive-prasle-ring,10,2212,2233,5,10,true
4,adaptive-prasle-ring,10,2033,1907,5,10,true
5,adaptive-prasle-ring,10,2128,1772,5,10,true
6,adaptive-prasle-ring,10,2284,2032,5,10,true
7,adaptive-prasle-ring,10,1820,1988,5,10,true
8,adaptive-prasle-ring,10,2257,1548,5,10,true
9,adaptive-prasle-ring,10,1843,1645,5,10,true
10,adaptive-prasle-ring,10,2321,2641,5,10,true
