trial,algorithm,node_count,partition_a_convergence_ms,partition_b_convergence_ms,partition_a_leader,partition_b_leader,split_brain
1,adaptive-prasle,50,1568,1582,25,50,true
2,adaptive-prasle,50,1908,1763,25,50,true
3,adaptive-prasle,50,1784,1575,25,50,true
4,adaptive-prasle,50,1516,1622,25,50,true
5,adaptive-prasle,50,1725,1563,25,50,true
6,adaptive-prasle,50,1843,1535,25,50,true
7,adaptive-prasle,50,1608,1640,25,50,true
8,adaptive-prasle,50,2021,1602,25,50,true
9,adaptive-prasle,50,1668,1721,25,50,true
10,adaptive-prasle,50,1915,1446,25,50,true
