trial,algorithm,node_count,crash_time_s,initial_convergence_time_ms,recovery_convergence_time_ms,total_recovery_time_ms
1,adaptive-prasle-mesh,10,60,1691,62177,2177
2,adaptive-prasle-mesh,10,60,2063,61265,1265
3,adaptive-prasle-mesh,10,60,1935,60908,908
4,adaptive-prasle-mesh,10,60,2001,61690,1690
5,adaptive-prasle-mesh,10,60,1731,61809,1809
6,adaptive-prasle-mesh,10,60,2178,60113,113
7,adaptive-prasle-mesh,10,60,2032,66286,6286
8,adaptive-prasle-mesh,10,60,1788,62036,2036
9,adaptive-prasle-mesh,10,60,1816,60387,387
10,adaptive-prasle-mesh,10,60,1571,60233,233
11,adaptive-prasle-mesh,10,60,2288,64259,4259
12,adaptive-prasle-mesh,10,60,2176,62400,2400
13,adaptive-prasle-mesh,10,60,1715,62857,2857
14,adaptive-prasle-mesh,10,60,1963,61350,1350
15,adaptive-prasle-mesh,10,60,2193,60367,367
16,adaptive-prasle-mesh,10,60,1566,62047,2047
17,adaptive-prasle-mesh,10,60,2290,63678,3678
18,adaptive-prasle-mesh,10,60,1822,60943,943
19,adaptive-prasle-mesh,10,60,1599,60105,105
20,adaptive-prasle-mesh,10,60,1903,63051,3051
21,adaptive-prasle-mesh,10,60,2181,61636,1636
22,adaptive-prasle-mesh,10,60,1993,61461,1461
23,adaptive-prasle-mesh,10,60,1798,61683,1683
24,adaptive-prasle-mesh,10,60,1577,61471,1471
25,adaptive-prasle-mesh,10,60,1657,63225,3225
26,adaptive-prasle-mesh,10,60,1637,60980,980
27,adaptive-prasle-mesh,10,60,2042,60530,530
28,adaptive-prasle-mesh,10,60,1762,63441,3441
29,adaptive-prasle-mesh,10,60,1719,60654,654
30,adaptive-prasle-mesh,10,60,1543,61531,1531
31,adaptive-prasle-mesh,10,60,1526,60202,202
32,adaptive-prasle-mesh,10,60,2006,62179,2179
33,adaptive-prasle-mesh,10,60,1755,60273,273
34,adaptive-prasle-mesh,10,60,1756,63746,3746
35,adaptive-prasle-mesh,10,60,2118,62756,2756
36,adaptive-prasle-mesh,10,60,1732,61932,1932
37,adaptive-prasle-mesh,10,60,1654,60945,945
38,adaptive-prasle-mesh,10,60,2366,61915,1915
39,adaptive-prasle-mesh,10,60,1960,61103,1103
40,adaptive-prasle-mesh,10,60,1704,60009,9
41,adaptive-prasle-mesh,10,60,1530,61110,1110
42,adaptive-prasle-mesh,10,60,2263,66576,6576
43,adaptive-prasle-mesh,10,60,2141,60133,133
44,adaptive-prasle-mesh,10,60,1629,67331,7331
45,adaptive-prasle-mesh,10,60,1972,61626,1626
46,adaptive-prasle-mesh,10,60,1726,60022,22
47,adaptive-prasle-mesh,10,60,1902,60348,348
48,adaptive-prasle-mesh,10,60,1694,65253,5253
49,adaptive-prasle-mesh,10,60,1598,61043,1043
50,adaptive-prasle-mesh,10,60,2037,62572,2572
51,adaptive-prasle-mesh,10,60,1608,63409,3409
52,adaptive-prasle-mesh,10,60,2027,61905,1905
53,adaptive-prasle-mesh,10,60,1703,64398,4398
54,adaptive-prasle-mesh,10,60,1881,60821,821
55,adaptive-prasle-mesh,10,60,1740,60343,343
56,adaptive-prasle-mesh,10,60,2091,60820,820
57,adaptive-prasle-mesh,10,60,1543,65352,5352
58,adaptive-prasle-mesh,10,60,1945,61556,1556
59,adaptive-prasle-mesh,10,60,2160,66448,6448
60,adaptive-prasle-mesh,10,60,1609,64772,4772
61,adaptive-prasle-mesh,10,60,1703,61378,1378
62,adaptive-prasle-mesh,10,60,1699,62072,2072
63,adaptive-prasle-mesh,10,60,1952,63829,3829
64,adaptive-prasle-mesh,10,60,1691,64398,4398
65,adaptive-prasle-mesh,10,60,1907,61172,1172
66,adaptive-prasle-mesh,10,60,1703,60758,758
67,adaptive-prasle-mesh,10,60,1531,60287,287
68,adaptive-prasle-mesh,10,60,2350,61001,1001
69,adaptive-prasle-mesh,10,60,1892,61684,1684
70,adaptive-prasle-mesh,10,60,1674,63820,3820
71,adaptive-prasle-mesh,10,60,1922,64931,4931
72,adaptive-prasle-mesh,10,60,1528,61233,1233
73,adaptive-prasle-mesh,10,60,1616,61888,1888
74,adaptive-prasle-mesh,10,60,1631,60248,248
75,adaptive-prasle-mesh,10,60,1847,67220,7220
76,adaptive-prasle-mesh,10,60,1703,60503,503
77,adaptive-prasle-mesh,10,60,1979,60041,41
78,adaptive-prasle-mesh,10,60,1935,61374,1374
79,adaptive-prasle-mesh,10,60,2288,63847,3847
80,adaptive-prasle-mesh,10,60,2355,62673,2673
81,adaptive-prasle-mesh,10,60,1472,61796,1796
82,adaptive-prasle-mesh,10,60,1897,61822,1822
83,adaptive-prasle-mesh,10,60,2005,63728,3728
84,adaptive-prasle-mesh,10,60,1867,61221,1221
85,adaptive-prasle-mesh,10,60,1758,62814,2814
86,adaptive-prasle-mesh,10,60,1928,65643,5643
87,adaptive-prasle-mesh,10,60,2219,61392,1392
88,adaptive-prasle-mesh,10,60,1912,60447,447
89,adaptive-prasle-mesh,10,60,1628,62182,2182
90,adaptive-prasle-mesh,10,60,2223,60150,150
91,adaptive-prasle-mesh,10,60,1801,61601,1601
92,adaptive-prasle-mesh,10,60,1898,61056,1056
93,adaptive-prasle-mesh,10,60,1483,60506,506
94,adaptive-prasle-mesh,10,60,1830,61252,1252
95,adaptive-prasle-mesh,10,60,1712,61602,1602
96,adaptive-prasle-mesh,10,60,1881,60236,236
