trial,algorithm,node_count,partition_a_convergence_ms,partition_b_convergence_ms,partition_a_leader,partition_b_leader,split_brain
1,adaptive-prasle-ring,100,1595,1813,50,100,true
2,adaptive-prasle-ring,100,1495,1515,50,100,true
3,adaptive-prasle-ring,100,1686,1588,50,100,true
4,adaptive-prasle-ring,100,1714,1567,50,100,true
5,adaptive-prasle-ring,100,1640,1440,50,100,true
6,adaptive-prasle-ring,100,1557,1524,50,100,true
7,adaptive-prasle-ring,100,1529,1498,50,100,true
8,adaptive-prasle-ring,100,1867,1686,50,100,true
9,adaptive-prasle-ring,100,1499,1628,50,100,true
10,adaptive-prasle-ring,100,1546,1621,50,100,true
