trial,algorithm,node_count,crash_time_s,initial_convergence_time_ms,recovery_convergence_time_ms,total_recovery_time_ms
1,adaptive-prasle-mesh,10,60,1643,62629,2629
2,adaptive-prasle-mesh,10,60,1719,65010,5010
3,adaptive-prasle-mesh,10,60,1768,64248,4248
4,adaptive-prasle-mesh,10,60,1711,60296,296
5,adaptive-prasle-mesh,10,60,1637,61529,1529
6,adaptive-prasle-mesh,10,60,1551,65369,5369
7,adaptive-prasle-mesh,10,60,1583,60009,9
8,adaptive-prasle-mesh,10,60,1652,60693,693
9,adaptive-prasle-mesh,10,60,1890,61770,1770
10,adaptive-prasle-mesh,10,60,1880,60634,634
