trial,algorithm,node_count,partition_a_convergence_ms,partition_b_convergence_ms,partition_a_leader,partition_b_leader,split_brain
1,adaptive-prasle,50,1740,1529,25,50,true
2,adaptive-prasle,50,1737,1570,25,50,true
3,adaptive-prasle,50,1690,1664,25,50,true
4,adaptive-prasle,50,1560,1659,25,50,true
5,adaptive-prasle,50,1791,1844,25,50,true
6,adaptive-prasle,50,1995,1603,25,50,true
7,adaptive-prasle,50,1851,1530,25,50,true
8,adaptive-prasle,50,1781,1667,25,50,true
9,adaptive-prasle,50,1932,1798,25,50,true
10,adaptive-prasle,50,1725,1772,25,50,true
