trial,algorithm,node_count,crash_time_s,initial_convergence_time_ms,recovery_convergence_time_ms,total_recovery_time_ms
1,adaptive-prasle,5,60,2402,62853,2853
2,adaptive-prasle,5,60,1817,63475,3475
3,adaptive-prasle,5,60,2222,62145,2145
4,adaptive-prasle,5,60,1591,66734,6734
5,adaptive-prasle,5,60,2249,66232,6232
6,adaptive-prasle,5,60,2318,67528,7528
7,adaptive-prasle,5,60,1784,60696,696
8,adaptive-prasle,5,60,2223,60405,405
9,adaptive-prasle,5,60,2309,66900,6900
10,adaptive-prasle,5,60,2350,64224,4224
