trial,algorithm,node_count,partition_a_convergence_ms,partition_b_convergence_ms,partition_a_leader,partition_b_leader,split_brain
1,adaptive-prasle-mesh,100,1599,1698,50,100,true
2,adaptive-prasle-mesh,100,1490,1535,50,100,true
3,adaptive-prasle-mesh,100,1527,1750,50,100,true
4,adaptive-prasle-mesh,100,1572,1768,50,100,true
5,adaptive-prasle-mesh,100,1687,1599,50,100,true
6,adaptive-prasle-mesh,100,1650,1704,50,100,true
7,adaptive-prasle-mesh,100,1485,1587,50,100,true
8,adaptive-prasle-mesh,100,1500,1599,50,100,true
9,adaptive-prasle-mesh,100,1493,1685,50,100,true
10,adaptive-prasle-mesh,100,1674,1716,50,100,true
