trial,algorithm,node_count,convergence_time_ms
2,ring,10,2039
7,ring,10,432
3,ring,10,7746
10,ring,10,797
12,ring,10,1464
5,ring,10,486
4,ring,10,1593
6,ring,10,1327
13,ring,10,1932
14,ring,10,1363
9,ring,10,546
1,ring,10,1089
11,ring,10,1797
8,ring,10,1167
16,ring,10,1025
15,ring,10,1967
19,ring,10,644
17,ring,10,1656
18,ring,10,2160
20,ring,10,2306
21,ring,10,1581
22,ring,10,1094
23,ring,10,844
24,ring,10,692
25,ring,10,953
26,ring,10,890
28,ring,10,1574
27,ring,10,1570
30,ring,10,671
29,ring,10,2112
31,ring,10,966
34,ring,10,1447
33,ring,10,627
32,ring,10,492
35,ring,10,649
36,ring,10,1000
37,ring,10,1356
39,ring,10,615
38,ring,10,922
40,ring,10,1450
41,ring,10,2284
45,ring,10,762
42,ring,10,2357
43,ring,10,461
47,ring,10,1610
44,ring,10,1205
51,ring,10,1353
48,ring,10,778
49,ring,10,459
46,ring,10,1868
50,ring,10,841
52,ring,10,1708
53,ring,10,586
54,ring,10,1111
56,ring,10,1124
58,ring,10,1277
55,ring,10,868
57,ring,10,1778
60,ring,10,1078
59,ring,10,936
61,ring,10,1469
63,ring,10,847
66,ring,10,1158
65,ring,10,661
62,ring,10,673
64,ring,10,784
67,ring,10,435
70,ring,10,1000
71,ring,10,666
72,ring,10,1477
68,ring,10,1463
69,ring,10,1251
73,ring,10,734
74,ring,10,560
75,ring,10,1429
76,ring,10,1721
77,ring,10,1429
81,ring,10,686
80,ring,10,568
78,ring,10,1376
79,ring,10,755
83,ring,10,1007
82,ring,10,986
86,ring,10,1591
84,ring,10,566
85,ring,10,2360
87,ring,10,1580
88,ring,10,2316
89,ring,10,1430
91,ring,10,1314
93,ring,10,851
90,ring,10,1005
92,ring,10,696
96,ring,10,528
98,ring,10,1838
97,ring,10,1632
95,ring,10,680
100,ring,10,865
94,ring,10,730
99,ring,10,1149
