trial,algorithm,node_count,noise_level,convergence_time_ms,message_count
1,adaptive-prasle-mesh,100,50,1515,NA
2,adaptive-prasle-mesh,100,50,1558,NA
3,adaptive-prasle-mesh,100,50,1585,NA
4,adaptive-prasle-mesh,100,50,1603,NA
5,adaptive-prasle-mesh,100,50,1590,NA
6,adaptive-prasle-mesh,100,50,1498,NA
7,adaptive-prasle-mesh,100,50,1672,NA
8,adaptive-prasle-mesh,100,50,1523,NA
9,adaptive-prasle-mesh,100,50,1620,NA
10,adaptive-prasle-mesh,100,50,1499,NA
11,adaptive-prasle-mesh,100,50,1591,NA
12,adaptive-prasle-mesh,100,50,1674,NA
13,adaptive-prasle-mesh,100,50,1588,NA
14,adaptive-prasle-mesh,100,50,1512,NA
15,adaptive-prasle-mesh,100,50,1599,NA
16,adaptive-prasle-mesh,100,50,1567,NA
17,adaptive-prasle-mesh,100,50,1479,NA
18,adaptive-prasle-mesh,100,50,1489,NA
19,adaptive-prasle-mesh,100,50,1683,NA
20,adaptive-prasle-mesh,100,50,1693,NA
21,adaptive-prasle-mesh,100,50,1483,NA
22,adaptive-prasle-mesh,100,50,1577,NA
23,adaptive-prasle-mesh,100,50,1532,NA
24,adaptive-prasle-mesh,100,50,1490,NA
25,adaptive-prasle-mesh,100,50,1593,NA
26,adaptive-prasle-mesh,100,50,1537,NA
27,adaptive-prasle-mesh,100,50,1572,NA
28,adaptive-prasle-mesh,100,50,1527,NA
29,adaptive-prasle-mesh,100,50,1574,NA
30,adaptive-prasle-mesh,100,50,1530,NA
31,adaptive-prasle-mesh,100,50,1546,NA
32,adaptive-prasle-mesh,100,50,1535,NA
33,adaptive-prasle-mesh,100,50,1767,NA
34,adaptive-prasle-mesh,100,50,1665,NA
35,adaptive-prasle-mesh,100,50,1536,NA
36,adaptive-prasle-mesh,100,50,1590,NA
37,adaptive-prasle-mesh,100,50,1586,NA
38,adaptive-prasle-mesh,100,50,1584,NA
39,adaptive-prasle-mesh,100,50,1517,NA
40,adaptive-prasle-mesh,100,50,1582,NA
41,adaptive-prasle-mesh,100,50,1516,NA
42,adaptive-prasle-mesh,100,50,1512,NA
43,adaptive-prasle-mesh,100,50,1675,NA
44,adaptive-prasle-mesh,100,50,1476,NA
45,adaptive-prasle-mesh,100,50,1440,NA
46,adaptive-prasle-mesh,100,50,1640,NA
47,adaptive-prasle-mesh,100,50,1574,NA
48,adaptive-prasle-mesh,100,50,1458,NA
49,adaptive-prasle-mesh,100,50,1588,NA
50,adaptive-prasle-mesh,100,50,1465,NA
51,adaptive-prasle-mesh,100,50,1530,NA
52,adaptive-prasle-mesh,100,50,1672,NA
53,adaptive-prasle-mesh,100,50,1616,NA
54,adaptive-prasle-mesh,100,50,1581,NA
55,adaptive-prasle-mesh,100,50,1567,NA
56,adaptive-prasle-mesh,100,50,1694,NA
57,adaptive-prasle-mesh,100,50,1564,NA
58,adaptive-prasle-mesh,100,50,1569,NA
59,adaptive-prasle-mesh,100,50,1576,NA
60,adaptive-prasle-mesh,100,50,1556,NA
61,adaptive-prasle-mesh,100,50,1655,NA
62,adaptive-prasle-mesh,100,50,1447,NA
63,adaptive-prasle-mesh,100,50,1514,NA
64,adaptive-prasle-mesh,100,50,1469,NA
65,adaptive-prasle-mesh,100,50,1484,NA
66,adaptive-prasle-mesh,100,50,1460,NA
67,adaptive-prasle-mesh,100,50,1594,NA
68,adaptive-prasle-mesh,100,50,1550,NA
69,adaptive-prasle-mesh,100,50,1554,NA
70,adaptive-prasle-mesh,100,50,1629,NA
71,adaptive-prasle-mesh,100,50,1579,NA
72,adaptive-prasle-mesh,100,50,1483,NA
73,adaptive-prasle-mesh,100,50,1640,NA
74,adaptive-prasle-mesh,100,50,1585,NA
75,adaptive-prasle-mesh,100,50,1610,NA
76,adaptive-prasle-mesh,100,50,1487,NA
77,adaptive-prasle-mesh,100,50,1510,NA
78,adaptive-prasle-mesh,100,50,1504,NA
79,adaptive-prasle-mesh,100,50,1529,NA
80,adaptive-prasle-mesh,100,50,1532,NA
81,adaptive-prasle-mesh,100,50,1435,NA
82,adaptive-prasle-mesh,100,50,1618,NA
83,adaptive-prasle-mesh,100,50,1522,NA
84,adaptive-prasle-mesh,100,50,1514,NA
85,adaptive-prasle-mesh,100,50,1521,NA
86,adaptive-prasle-mesh,100,50,1564,NA
87,adaptive-prasle-mesh,100,50,1569,NA
88,adaptive-prasle-mesh,100,50,1543,NA
89,adaptive-prasle-mesh,100,50,1566,NA
90,adaptive-prasle-mesh,100,50,1526,NA
91,adaptive-prasle-mesh,100,50,1593,NA
92,adaptive-prasle-mesh,100,50,1535,NA
93,adaptive-prasle-mesh,100,50,1475,NA
94,adaptive-prasle-mesh,100,50,1527,NA
95,adaptive-prasle-mesh,100,50,1528,NA
96,adaptive-prasle-mesh,100,50,1541,NA
97,adaptive-prasle-mesh,100,50,1470,NA
98,adaptive-prasle-mesh,100,50,1554,NA
99,adaptive-prasle-mesh,100,50,1529,NA
100,adaptive-prasle-mesh,100,50,1584,NA
