trial,algorithm,node_count,partition_a_convergence_ms,partition_b_convergence_ms,partition_a_leader,partition_b_leader,split_brain
1,adaptive-prasle-mesh,10,1813,2105,5,10,true
2,adaptive-prasle-mesh,10,1712,2138,5,10,true
3,adaptive-prasle-mesh,10,2241,1750,5,10,true
4,adaptive-prasle-mesh,10,1608,1757,5,10,true
5,adaptive-prasle-mesh,10,2054,1702,5,10,true
6,adaptive-prasle-mesh,10,2266,1768,5,10,true
7,adaptive-prasle-mesh,10,1664,1661,5,10,true
8,adaptive-prasle-mesh,10,2551,1555,5,10,true
9,adaptive-prasle-mesh,10,1630,2214,5,10,true
10,adaptive-prasle-mesh,10,2360,2102,5,10,true
