timestamp,node_id,algorithm,first_convergence_time_ms,elections_started,elections_completed,total_election_time_ms,messages_sent,messages_received,bytes_sent,bytes_received,leader_changes,current_leader,time_in_normal_ms,time_in_election_ms,time_in_waiting_ms,state_transitions,timeouts_detected,heartbeats_sent,heartbeats_received,current_state,am_leader,ring_completions,forwards,msg_election_sent,msg_coordinator_sent,msg_alive_sent,msg_election_recv,msg_coordinator_recv,msg_alive_recv,acks_sent,acks_received,retries,nodes_marked_unreachable,nodes_recovered,ring_reconfigs
1936,3,ring,1936,1,0,0,2,2,28,28,1,2,0,1936,0,2,0,0,0,NORMAL,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0
1689,2,ring,1689,1,0,0,1,2,14,28,1,2,0,1689,0,2,0,0,0,LEADER,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0
1613,5,ring,1613,1,0,0,2,1,28,14,1,2,0,1613,0,2,0,0,0,NORMAL,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0
2329,4,ring,2329,1,0,0,1,4,14,56,1,2,0,2329,0,2,0,0,0,NORMAL,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0
2520,2,ring,1689,1,0,0,2,3,28,42,1,2,831,1689,0,2,0,0,0,LEADER,1,0,0,2,0,0,3,0,0,0,0,0,0,0,0
2356,1,ring,2356,1,0,0,1,2,14,28,1,1,0,2356,0,2,0,0,0,LEADER,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0
3351,1,ring,2356,1,0,0,1,2,14,28,1,1,995,2356,0,2,0,0,0,LEADER,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0
4098,2,ring,1689,1,0,0,2,4,28,56,1,2,2409,1689,0,2,0,0,0,LEADER,1,0,0,2,0,0,4,0,0,0,0,0,0,0,0
4166,4,ring,2329,1,0,0,2,6,28,84,1,2,1837,2329,0,2,0,0,0,NORMAL,0,0,0,2,0,0,6,0,0,0,0,0,0,0,0
4846,3,ring,1936,1,0,0,3,4,42,56,1,2,2910,1936,0,2,0,0,0,NORMAL,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0
4347,1,ring,2356,1,0,0,2,3,28,42,1,1,1991,2356,0,2,0,0,0,LEADER,1,0,0,2,0,0,3,0,0,0,0,0,0,0,0
4985,5,ring,1613,1,0,0,3,2,42,28,1,2,3372,1613,0,2,0,0,0,NORMAL,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0
5343,1,ring,2356,1,0,0,3,3,42,42,1,1,2987,2356,0,3,0,0,0,LEADER,1,0,0,3,0,0,3,0,0,0,0,0,0,0,0
6107,2,ring,1689,1,0,0,3,7,42,98,1,2,4418,1689,0,3,0,0,0,LEADER,1,0,0,3,0,0,7,0,0,0,0,0,0,0,0
6338,1,ring,2356,1,0,0,3,3,42,42,1,1,3982,2356,0,3,0,0,0,LEADER,1,0,0,3,0,0,3,0,0,0,0,0,0,0,0
6881,4,ring,2329,1,0,0,3,7,42,98,1,2,4552,2329,0,2,0,0,0,NORMAL,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0
7333,1,ring,2356,1,0,0,3,3,42,42,1,1,4977,2356,0,3,0,0,0,LEADER,1,0,0,3,0,0,3,0,0,0,0,0,0,0,0
8185,3,ring,1936,1,0,0,4,7,56,98,1,2,6249,1936,0,2,0,0,0,NORMAL,0,0,0,4,0,0,7,0,0,0,0,0,0,0,0
8227,2,ring,1689,1,0,0,3,8,42,112,1,2,6538,1689,0,3,0,0,0,LEADER,1,0,0,3,0,0,8,0,0,0,0,0,0,0,0
8329,1,ring,2356,1,0,0,4,3,56,42,1,1,5973,2356,0,4,0,0,0,LEADER,1,0,0,4,0,0,3,0,0,0,0,0,0,0,0
9324,1,ring,2356,1,0,0,4,3,56,42,1,1,6968,2356,0,4,0,0,0,LEADER,1,0,0,4,0,0,3,0,0,0,0,0,0,0,0
10347,2,ring,1689,1,0,0,3,9,42,126,1,2,8658,1689,0,3,0,0,0,LEADER,1,0,0,3,0,0,9,0,0,0,0,0,0,0,0
10319,1,ring,2356,1,0,0,4,3,56,42,1,1,7963,2356,0,4,0,0,0,LEADER,1,0,0,4,0,0,3,0,0,0,0,0,0,0,0
12215,3,ring,1936,1,0,0,6,9,84,126,2,1,10279,1936,0,3,0,0,0,NORMAL,0,0,0,6,0,0,9,0,0,0,0,0,0,0,0
12391,2,ring,1689,1,0,0,5,11,70,154,2,1,10702,1689,0,4,0,0,0,NORMAL,0,0,0,5,0,0,11,0,0,0,0,0,0,0,0
12520,4,ring,2329,1,0,0,4,10,56,140,1,2,10191,2329,0,3,0,0,0,NORMAL,0,0,0,4,0,0,10,0,0,0,0,0,0,0,0
14439,2,ring,1689,1,0,0,5,11,70,154,2,1,12750,1689,0,4,0,0,0,NORMAL,0,0,0,5,0,0,11,0,0,0,0,0,0,0,0
15875,5,ring,1613,1,0,0,4,4,56,56,1,2,14262,1613,0,2,0,0,0,NORMAL,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0
16487,2,ring,1689,1,0,0,5,11,70,154,2,1,14798,1689,0,4,0,0,0,NORMAL,0,0,0,5,0,0,11,0,0,0,0,0,0,0,0
18536,2,ring,1689,1,0,0,6,11,84,154,3,2,16847,1689,0,5,0,0,0,LEADER,1,0,0,6,0,0,11,0,0,0,0,0,0,0,0
18072,1,ring,2356,1,0,0,5,6,70,84,1,1,15716,2356,0,5,0,0,0,LEADER,1,0,0,5,0,0,6,0,0,0,0,0,0,0,0
20584,2,ring,1689,1,0,0,6,11,84,154,3,2,18895,1689,0,5,0,0,0,LEADER,1,0,0,6,0,0,11,0,0,0,0,0,0,0,0
21291,4,ring,2329,1,0,0,4,11,56,154,1,2,18962,2329,0,3,0,0,0,NORMAL,0,0,0,4,0,0,11,0,0,0,0,0,0,0,0
22632,2,ring,1689,1,0,0,6,11,84,154,3,2,20943,1689,0,5,0,0,0,LEADER,1,0,0,6,0,0,11,0,0,0,0,0,0,0,0
23691,3,ring,1936,1,0,0,6,11,84,154,2,1,21755,1936,0,3,0,0,0,NORMAL,0,0,0,6,0,0,11,0,0,0,0,0,0,0,0
24681,2,ring,1689,1,0,0,7,11,98,154,3,2,22992,1689,0,6,0,0,0,LEADER,1,0,0,7,0,0,11,0,0,0,0,0,0,0,0
26729,2,ring,1689,1,0,0,7,11,98,154,3,2,25040,1689,0,6,0,0,0,LEADER,1,0,0,7,0,0,11,0,0,0,0,0,0,0,0
