trial,algorithm,node_count,noise_level,convergence_time_ms,message_count
1,adaptive-prasle-line,10,50,1772,NA
2,adaptive-prasle-line,10,50,1633,NA
3,adaptive-prasle-line,10,50,1499,NA
4,adaptive-prasle-line,10,50,1855,NA
5,adaptive-prasle-line,10,50,1904,NA
6,adaptive-prasle-line,10,50,1733,NA
7,adaptive-prasle-line,10,50,1726,NA
8,adaptive-prasle-line,10,50,1993,NA
9,adaptive-prasle-line,10,50,1997,NA
10,adaptive-prasle-line,10,50,1639,NA
