trial,algorithm,node_count,partition_a_convergence_ms,partition_b_convergence_ms,partition_a_leader,partition_b_leader,split_brain
1,adaptive-prasle-line,10,2408,1681,5,10,true
2,adaptive-prasle-line,10,1591,2389,5,10,true
3,adaptive-prasle-line,10,2663,2029,5,10,true
4,adaptive-prasle-line,10,1720,1987,5,10,true
5,adaptive-prasle-line,10,1637,2126,5,10,true
6,adaptive-prasle-line,10,2110,2692,5,10,true
7,adaptive-prasle-line,10,1682,1910,5,10,true
8,adaptive-prasle-line,10,1965,1853,5,10,true
9,adaptive-prasle-line,10,1473,1971,5,10,true
10,adaptive-prasle-line,10,2055,2403,5,10,true
