trial,algorithm,node_count,partition_a_convergence_ms,partition_b_convergence_ms,partition_a_leader,partition_b_leader,split_brain
1,prasle-ring,10,2875,3495,1,6,true
2,prasle-ring,10,3019,3221,1,6,true
3,prasle-ring,10,3165,3154,1,6,true
4,prasle-ring,10,3260,3040,1,6,true
5,prasle-ring,10,3659,3300,1,6,true
6,prasle-ring,10,3143,3300,1,6,true
7,prasle-ring,10,2944,3891,1,6,true
8,prasle-ring,10,3000,3689,1,6,true
9,prasle-ring,10,3210,3097,1,6,true
10,prasle-ring,10,3205,3323,1,6,true
11,prasle-ring,10,3541,3194,1,6,true
12,prasle-ring,10,3171,3075,1,6,true
13,prasle-ring,10,3263,3469,1,6,true
14,prasle-ring,10,3013,3459,1,6,true
15,prasle-ring,10,2841,3217,1,6,true
16,prasle-ring,10,3132,3601,1,6,true
17,prasle-ring,10,3305,3230,1,6,true
18,prasle-ring,10,3182,3329,1,6,true
19,prasle-ring,10,2714,3492,1,6,true
20,prasle-ring,10,3527,3376,1,6,true
21,prasle-ring,10,3408,3227,1,6,true
22,prasle-ring,10,3002,2933,1,6,true
23,prasle-ring,10,3499,3559,1,6,true
24,prasle-ring,10,3152,3061,1,6,true
25,prasle-ring,10,3604,3236,1,6,true
26,prasle-ring,10,3100,3252,1,6,true
27,prasle-ring,10,3086,3308,1,6,true
28,prasle-ring,10,3307,3024,1,6,true
29,prasle-ring,10,3267,3372,1,6,true
30,prasle-ring,10,3218,3789,1,6,true
31,prasle-ring,10,3319,2916,1,6,true
32,prasle-ring,10,3083,3116,1,6,true
33,prasle-ring,10,2784,2915,1,6,true
34,prasle-ring,10,3072,2803,1,6,true
35,prasle-ring,10,3162,3262,1,6,true
36,prasle-ring,10,3248,3010,1,6,true
37,prasle-ring,10,3150,3797,1,6,true
38,prasle-ring,10,3286,2896,1,6,true
39,prasle-ring,10,2894,3168,1,6,true
40,prasle-ring,10,3224,2770,1,6,true
41,prasle-ring,10,3311,3561,1,6,true
42,prasle-ring,10,3399,3237,1,6,true
43,prasle-ring,10,2901,3695,1,6,true
44,prasle-ring,10,3577,3411,1,6,true
45,prasle-ring,10,3248,3447,1,6,true
46,prasle-ring,10,3155,3225,1,6,true
47,prasle-ring,10,2771,3065,1,6,true
48,prasle-ring,10,2988,3053,1,6,true
49,prasle-ring,10,3210,3277,1,6,true
50,prasle-ring,10,2927,3514,1,6,true
51,prasle-ring,10,2957,3078,1,6,true
52,prasle-ring,10,2996,3718,1,6,true
53,prasle-ring,10,3404,2857,1,6,true
54,prasle-ring,10,3340,3098,1,6,true
55,prasle-ring,10,3249,3076,1,6,true
56,prasle-ring,10,3637,2876,1,6,true
57,prasle-ring,10,2852,3611,1,6,true
58,prasle-ring,10,3123,3205,1,6,true
59,prasle-ring,10,3526,3158,1,6,true
60,prasle-ring,10,3251,3296,1,6,true
61,prasle-ring,10,2894,2961,1,6,true
62,prasle-ring,10,3028,3702,1,6,true
63,prasle-ring,10,3328,3001,1,6,true
64,prasle-ring,10,2874,3104,1,6,true
65,prasle-ring,10,3327,2859,1,6,true
66,prasle-ring,10,3243,2988,1,6,true
67,prasle-ring,10,3050,3335,1,6,true
68,prasle-ring,10,3077,3361,1,6,true
69,prasle-ring,10,3622,3098,1,6,true
70,prasle-ring,10,3332,2895,1,6,true
71,prasle-ring,10,3072,3172,1,6,true
72,prasle-ring,10,3309,3030,1,6,true
73,prasle-ring,10,2933,3522,1,6,true
74,prasle-ring,10,3506,3478,1,6,true
75,prasle-ring,10,2791,3416,1,6,true
76,prasle-ring,10,3542,2981,1,6,true
77,prasle-ring,10,3434,2990,1,6,true
78,prasle-ring,10,3155,3636,1,6,true
79,prasle-ring,10,3281,3415,1,6,true
80,prasle-ring,10,3036,3076,1,6,true
81,prasle-ring,10,3014,3046,1,6,true
82,prasle-ring,10,3699,3208,1,6,true
83,prasle-ring,10,3047,3125,1,6,true
84,prasle-ring,10,2996,3351,1,6,true
85,prasle-ring,10,2883,3623,1,6,true
86,prasle-ring,10,3146,3471,1,6,true
87,prasle-ring,10,3493,3421,1,6,true
88,prasle-ring,10,3314,3304,1,6,true
89,prasle-ring,10,3182,3437,1,6,true
90,prasle-ring,10,3165,3355,1,6,true
91,prasle-ring,10,3396,3453,1,6,true
92,prasle-ring,10,3067,3283,1,6,true
93,prasle-ring,10,2829,3229,1,6,true
94,prasle-ring,10,3272,3388,1,6,true
95,prasle-ring,10,3189,2862,1,6,true
96,prasle-ring,10,2928,2933,1,6,true
97,prasle-ring,10,3247,3181,1,6,true
98,prasle-ring,10,2808,3260,1,6,true
99,prasle-ring,10,3382,3631,1,6,true
100,prasle-ring,10,3728,3283,1,6,true
