trial,algorithm,node_count,convergence_time_ms
7,ring,100,8572
2,ring,100,4761
4,ring,100,4291
1,ring,100,5423
9,ring,100,5302
8,ring,100,6288
6,ring,100,4995
11,ring,100,6341
10,ring,100,6408
3,ring,100,8496
5,ring,100,5578
14,ring,100,4980
13,ring,100,6323
12,ring,100,5308
16,ring,100,8505
15,ring,100,8090
18,ring,100,8015
17,ring,100,8126
28,ring,100,8387
21,ring,100,8484
22,ring,100,8059
20,ring,100,6139
27,ring,100,5022
25,ring,100,5577
23,ring,100,6558
26,ring,100,8089
24,ring,100,8917
19,ring,100,5663
29,ring,100,6795
30,ring,100,8953
32,ring,100,8163
31,ring,100,8617
33,ring,100,5877
35,ring,100,5744
37,ring,100,8325
39,ring,100,4860
36,ring,100,8224
38,ring,100,5241
40,ring,100,6681
34,ring,100,6852
42,ring,100,8101
41,ring,100,9262
45,ring,100,4547
43,ring,100,7988
46,ring,100,8441
44,ring,100,8608
48,ring,100,6189
49,ring,100,5578
51,ring,100,5586
52,ring,100,8035
50,ring,100,8062
47,ring,100,8307
53,ring,100,5046
56,ring,100,5758
54,ring,100,5984
57,ring,100,6327
55,ring,100,7665
58,ring,100,8601
59,ring,100,8332
60,ring,100,8263
62,ring,100,8156
61,ring,100,5013
64,ring,100,4810
63,ring,100,8483
65,ring,100,6185
66,ring,100,5998
71,ring,100,4729
67,ring,100,8894
72,ring,100,8520
70,ring,100,5934
73,ring,100,5914
69,ring,100,8126
74,ring,100,8372
68,ring,100,5576
76,ring,100,8457
75,ring,100,8380
77,ring,100,5597
78,ring,100,34844
79,ring,100,5726
80,ring,100,8689
82,ring,100,6991
83,ring,100,8087
81,ring,100,5011
85,ring,100,6046
86,ring,100,5082
87,ring,100,8139
88,ring,100,5308
91,ring,100,6285
89,ring,100,8067
90,ring,100,4994
92,ring,100,8192
84,ring,100,8152
94,ring,100,8281
93,ring,100,4519
96,ring,100,5349
95,ring,100,8151
99,ring,100,5590
100,ring,100,6121
98,ring,100,5255
97,ring,100,5537
