trial,algorithm,node_count,crash_time_s,initial_convergence_time_ms,recovery_convergence_time_ms,total_recovery_time_ms
1,prasle-ring,10,60,3070,63001,3001
2,prasle-ring,10,60,2990,62868,2868
3,prasle-ring,10,60,3069,62947,2947
4,prasle-ring,10,60,3037,62915,2915
5,prasle-ring,10,60,3166,63083,3083
6,prasle-ring,10,60,2758,62636,2636
7,prasle-ring,10,60,3214,63092,3092
8,prasle-ring,10,60,3075,62953,2953
9,prasle-ring,10,60,3115,62993,2993
10,prasle-ring,10,60,2956,62834,2834
11,prasle-ring,10,60,3002,62880,2880
12,prasle-ring,10,60,3072,62950,2950
13,prasle-ring,10,60,3241,63119,3119
14,prasle-ring,10,60,3330,63208,3208
15,prasle-ring,10,60,3174,63053,3053
16,prasle-ring,10,60,2859,62737,2737
17,prasle-ring,10,60,2895,62772,2772
18,prasle-ring,10,60,2997,62875,2875
19,prasle-ring,10,60,3288,63166,3166
20,prasle-ring,10,60,2817,62695,2695
21,prasle-ring,10,60,3027,62905,2905
22,prasle-ring,10,60,3333,63211,3211
23,prasle-ring,10,60,2936,62814,2814
24,prasle-ring,10,60,3157,63035,3035
25,prasle-ring,10,60,2858,62736,2736
26,prasle-ring,10,60,3314,63192,3192
27,prasle-ring,10,60,2870,62748,2748
28,prasle-ring,10,60,3085,62963,2963
29,prasle-ring,10,60,3033,62911,2911
30,prasle-ring,10,60,3217,63095,3095
31,prasle-ring,10,60,2980,62858,2858
32,prasle-ring,10,60,3211,63089,3089
33,prasle-ring,10,60,2752,62917,2917
34,prasle-ring,10,60,3327,63205,3205
35,prasle-ring,10,60,2823,62701,2701
36,prasle-ring,10,60,2884,62762,2762
37,prasle-ring,10,60,3043,62921,2921
38,prasle-ring,10,60,3426,63400,3400
39,prasle-ring,10,60,3131,63009,3009
40,prasle-ring,10,60,2973,62850,2850
41,prasle-ring,10,60,3030,62908,2908
42,prasle-ring,10,60,3008,62886,2886
43,prasle-ring,10,60,3330,63208,3208
44,prasle-ring,10,60,2892,62770,2770
45,prasle-ring,10,60,3038,62916,2916
46,prasle-ring,10,60,3059,62971,2971
47,prasle-ring,10,60,3106,62984,2984
48,prasle-ring,10,60,2899,62777,2777
49,prasle-ring,10,60,2886,62764,2764
50,prasle-ring,10,60,3118,62996,2996
51,prasle-ring,10,60,3285,63163,3163
52,prasle-ring,10,60,3091,62969,2969
53,prasle-ring,10,60,2863,62739,2739
54,prasle-ring,10,60,3000,62878,2878
55,prasle-ring,10,60,3243,63119,3119
56,prasle-ring,10,60,3065,62942,2942
57,prasle-ring,10,60,3108,63211,3211
58,prasle-ring,10,60,2996,62874,2874
59,prasle-ring,10,60,3006,63039,3039
60,prasle-ring,10,60,3253,63131,3131
61,prasle-ring,10,60,3004,62882,2882
62,prasle-ring,10,60,3122,63152,3152
63,prasle-ring,10,60,2832,62710,2710
64,prasle-ring,10,60,3012,62889,2889
65,prasle-ring,10,60,3274,63477,3477
66,prasle-ring,10,60,3050,62928,2928
67,prasle-ring,10,60,2996,62874,2874
68,prasle-ring,10,60,3054,62932,2932
69,prasle-ring,10,60,2931,62809,2809
70,prasle-ring,10,60,3009,62887,2887
71,prasle-ring,10,60,2763,62641,2641
72,prasle-ring,10,60,3015,62892,2892
73,prasle-ring,10,60,2936,62814,2814
74,prasle-ring,10,60,2976,62854,2854
75,prasle-ring,10,60,2969,62847,2847
76,prasle-ring,10,60,3370,63250,3250
77,prasle-ring,10,60,3303,63181,3181
78,prasle-ring,10,60,3165,63132,3132
79,prasle-ring,10,60,2900,62778,2778
80,prasle-ring,10,60,2852,62730,2730
81,prasle-ring,10,60,2813,62691,2691
82,prasle-ring,10,60,3101,63073,3073
83,prasle-ring,10,60,3001,62879,2879
84,prasle-ring,10,60,3219,63425,3425
85,prasle-ring,10,60,3193,63126,3126
86,prasle-ring,10,60,3112,63270,3270
87,prasle-ring,10,60,2793,62671,2671
88,prasle-ring,10,60,3101,63164,3164
89,prasle-ring,10,60,3050,62928,2928
90,prasle-ring,10,60,3002,63036,3036
91,prasle-ring,10,60,2892,62770,2770
92,prasle-ring,10,60,2887,62765,2765
93,prasle-ring,10,60,3334,63212,3212
94,prasle-ring,10,60,2991,62869,2869
95,prasle-ring,10,60,3166,63044,3044
96,prasle-ring,10,60,2823,62701,2701
97,prasle-ring,10,60,2937,62815,2815
98,prasle-ring,10,60,3123,63001,3001
99,prasle-ring,10,60,3130,63028,3028
100,prasle-ring,10,60,3048,62926,2926
