trial,algorithm,node_count,partition_a_convergence_ms,partition_b_convergence_ms,partition_a_leader,partition_b_leader,split_brain
1,adaptive-prasle-ring,5,2661,1997,2,5,true
2,adaptive-prasle-ring,5,2336,2095,2,5,true
3,adaptive-prasle-ring,5,1940,1914,2,5,true
4,adaptive-prasle-ring,5,2400,2481,2,5,true
5,adaptive-prasle-ring,5,2116,1868,2,5,true
6,adaptive-prasle-ring,5,2569,2038,2,5,true
7,adaptive-prasle-ring,5,2268,2063,2,5,true
8,adaptive-prasle-ring,5,3032,2350,2,5,true
9,adaptive-prasle-ring,5,2350,2196,2,5,true
10,adaptive-prasle-ring,5,2798,1990,2,5,true
