trial,algorithm,node_count,crash_time_s,initial_convergence_time_ms,recovery_convergence_time_ms,total_recovery_time_ms
1,adaptive-prasle-line,100,150,1448,150522,522
2,adaptive-prasle-line,100,150,1576,150650,650
3,adaptive-prasle-line,100,150,1572,150646,646
4,adaptive-prasle-line,100,150,1571,150645,645
5,adaptive-prasle-line,100,150,1652,150726,726
6,adaptive-prasle-line,100,150,1670,150744,744
7,adaptive-prasle-line,100,150,1497,150571,571
8,adaptive-prasle-line,100,150,1545,150619,619
9,adaptive-prasle-line,100,150,1477,150551,551
10,adaptive-prasle-line,100,150,1553,150627,627
