timestamp,node_id,algorithm,first_convergence_time_ms,elections_started,elections_completed,total_election_time_ms,messages_sent,messages_received,bytes_sent,bytes_received,leader_changes,current_leader,time_in_normal_ms,time_in_election_ms,time_in_waiting_ms,state_transitions,timeouts_detected,heartbeats_sent,heartbeats_received,current_state,am_leader,rounds_completed,current_round,min_value,value_updates,broadcasts
2732,12,adaptive-prasle,2732,1,1,2732,3,0,18,0,1,12,0,2732,0,2,0,0,0,LEADER,1,3,1,12,1,6
2725,2,adaptive-prasle,2725,1,1,2725,3,3,18,18,1,1,0,2725,0,2,0,0,0,NORMAL,0,3,1,1,3,6
3017,38,adaptive-prasle,3017,1,1,3017,3,0,18,0,1,38,0,3017,0,2,0,0,0,LEADER,1,3,1,38,1,6
2984,28,adaptive-prasle,2984,1,1,2984,3,0,18,0,1,28,0,2984,0,2,0,0,0,LEADER,1,3,1,28,1,6
2814,21,adaptive-prasle,2814,1,1,2814,3,0,18,0,1,21,0,2814,0,2,0,0,0,LEADER,1,3,1,21,1,6
3032,6,adaptive-prasle,3032,1,1,3032,3,4,18,24,1,2,0,3032,0,2,0,0,0,NORMAL,0,3,1,2,5,6
2780,11,adaptive-prasle,2780,1,1,2780,3,0,18,0,1,11,0,2780,0,2,0,0,0,LEADER,1,3,1,11,1,6
2847,31,adaptive-prasle,2847,1,1,2847,3,0,18,0,1,31,0,2847,0,2,0,0,0,LEADER,1,3,1,31,1,6
3050,25,adaptive-prasle,3050,1,1,3050,3,0,18,0,1,25,0,3050,0,2,0,0,0,LEADER,1,3,1,25,1,6
3203,33,adaptive-prasle,3203,1,1,3203,3,0,18,0,1,33,0,3203,0,2,0,0,0,LEADER,1,3,1,33,1,6
2897,30,adaptive-prasle,2897,1,1,2897,3,0,18,0,1,30,0,2897,0,2,0,0,0,LEADER,1,3,1,30,1,6
3196,48,adaptive-prasle,3196,1,1,3196,3,0,18,0,1,48,0,3196,0,2,0,0,0,LEADER,1,3,1,48,1,6
2711,34,adaptive-prasle,2711,1,1,2711,3,0,18,0,1,34,0,2711,0,2,0,0,0,LEADER,1,3,1,34,1,6
3338,10,adaptive-prasle,3338,1,1,3338,3,0,18,0,1,10,0,3338,0,2,0,0,0,LEADER,1,3,1,10,1,6
3053,5,adaptive-prasle,3053,1,1,3053,3,5,18,30,1,2,0,3053,0,2,0,0,0,NORMAL,0,3,1,2,3,6
2747,1,adaptive-prasle,2747,1,1,2747,3,4,18,24,1,1,0,2747,0,2,0,0,0,LEADER,1,3,1,1,1,6
3072,47,adaptive-prasle,3072,1,1,3072,3,0,18,0,1,47,0,3072,0,2,0,0,0,LEADER,1,3,1,47,1,6
3187,45,adaptive-prasle,3187,1,1,3187,3,0,18,0,1,45,0,3187,0,2,0,0,0,LEADER,1,3,1,45,1,6
2880,41,adaptive-prasle,2880,1,1,2880,3,0,18,0,1,41,0,2880,0,2,0,0,0,LEADER,1,3,1,41,1,6
3508,17,adaptive-prasle,3508,1,1,3508,3,0,18,0,1,17,0,3508,0,2,0,0,0,LEADER,1,3,1,17,1,6
3256,22,adaptive-prasle,3256,1,1,3256,3,0,18,0,1,22,0,3256,0,2,0,0,0,LEADER,1,3,1,22,1,6
3541,27,adaptive-prasle,3541,1,1,3541,3,0,18,0,1,27,0,3541,0,2,0,0,0,LEADER,1,3,1,27,1,6
2766,43,adaptive-prasle,2766,1,1,2766,3,0,18,0,1,43,0,2766,0,2,0,0,0,LEADER,1,3,1,43,1,6
3426,29,adaptive-prasle,3426,1,1,3426,3,0,18,0,1,29,0,3426,0,2,0,0,0,LEADER,1,3,1,29,1,6
3298,49,adaptive-prasle,3298,1,1,3298,3,0,18,0,1,49,0,3298,0,2,0,0,0,LEADER,1,3,1,49,1,6
3405,14,adaptive-prasle,3405,1,1,3405,3,0,18,0,1,14,0,3405,0,2,0,0,0,LEADER,1,3,1,14,1,6
2917,8,adaptive-prasle,2917,1,1,2917,3,4,18,24,1,5,0,2917,0,2,0,0,0,NORMAL,0,3,1,5,5,6
3459,39,adaptive-prasle,3459,1,1,3459,3,0,18,0,1,39,0,3459,0,2,0,0,0,LEADER,1,3,1,39,1,6
3065,24,adaptive-prasle,3065,1,1,3065,3,0,18,0,1,24,0,3065,0,2,0,0,0,LEADER,1,3,1,24,1,6
3323,23,adaptive-prasle,3323,1,1,3323,3,0,18,0,1,23,0,3323,0,2,0,0,0,LEADER,1,3,1,23,1,6
3087,15,adaptive-prasle,3087,1,1,3087,3,0,18,0,1,15,0,3087,0,2,0,0,0,LEADER,1,3,1,15,1,6
2935,20,adaptive-prasle,2935,1,1,2935,3,0,18,0,1,20,0,2935,0,2,0,0,0,LEADER,1,3,1,20,1,6
2902,40,adaptive-prasle,2902,1,1,2902,3,0,18,0,1,40,0,2902,0,2,0,0,0,LEADER,1,3,1,40,1,6
3168,3,adaptive-prasle,3168,1,1,3168,3,6,18,36,1,1,0,3168,0,2,0,0,0,NORMAL,0,3,1,1,4,6
3164,13,adaptive-prasle,3164,1,1,3164,3,0,18,0,1,13,0,3164,0,2,0,0,0,LEADER,1,3,1,13,1,6
3290,32,adaptive-prasle,3290,1,1,3290,3,0,18,0,1,32,0,3290,0,2,0,0,0,LEADER,1,3,1,32,1,6
3493,44,adaptive-prasle,3493,1,1,3493,3,0,18,0,1,44,0,3493,0,2,0,0,0,LEADER,1,3,1,44,1,6
3202,35,adaptive-prasle,3202,1,1,3202,3,0,18,0,1,35,0,3202,0,2,0,0,0,LEADER,1,3,1,35,1,6
3075,37,adaptive-prasle,3075,1,1,3075,3,0,18,0,1,37,0,3075,0,2,0,0,0,LEADER,1,3,1,37,1,6
3489,26,adaptive-prasle,3489,1,1,3489,3,0,18,0,1,26,0,3489,0,2,0,0,0,LEADER,1,3,1,26,1,6
3562,18,adaptive-prasle,3562,1,1,3562,3,0,18,0,1,18,0,3562,0,2,0,0,0,LEADER,1,3,1,18,1,6
3584,42,adaptive-prasle,3584,1,1,3584,3,0,18,0,1,42,0,3584,0,2,0,0,0,LEADER,1,3,1,42,1,6
3474,7,adaptive-prasle,3474,1,1,3474,3,8,18,48,1,2,0,3474,0,2,0,0,0,NORMAL,0,3,1,2,6,6
3470,16,adaptive-prasle,3470,1,1,3470,3,0,18,0,1,16,0,3470,0,2,0,0,0,LEADER,1,3,1,16,1,6
3400,50,adaptive-prasle,3400,1,1,3400,3,4,18,24,1,1,0,3400,0,2,0,0,0,NORMAL,0,3,1,1,2,6
3393,19,adaptive-prasle,3393,1,1,3393,3,0,18,0,1,19,0,3393,0,2,0,0,0,LEADER,1,3,1,19,1,6
3596,36,adaptive-prasle,3596,1,1,3596,3,0,18,0,1,36,0,3596,0,2,0,0,0,LEADER,1,3,1,36,1,6
3611,4,adaptive-prasle,3611,1,1,3611,3,8,18,48,1,1,0,3611,0,2,0,0,0,NORMAL,0,3,1,1,4,6
3574,9,adaptive-prasle,3574,1,1,3574,3,4,18,24,1,5,0,3574,0,2,0,0,0,NORMAL,0,3,1,5,6,6
3629,46,adaptive-prasle,3629,1,1,3629,3,0,18,0,1,46,0,3629,0,2,0,0,0,LEADER,1,3,1,46,1,6
5035,12,adaptive-prasle,2732,1,1,2732,6,0,36,0,1,12,2303,2732,0,2,0,0,0,LEADER,1,3,1,12,1,12
5028,2,adaptive-prasle,2725,1,1,2725,6,10,36,60,1,1,2303,2725,0,2,0,0,0,NORMAL,0,3,1,1,3,12
5320,38,adaptive-prasle,3017,1,1,3017,6,0,36,0,1,38,2303,3017,0,2,0,0,0,LEADER,1,3,1,38,1,12
5287,28,adaptive-prasle,2984,1,1,2984,6,0,36,0,1,28,2303,2984,0,2,0,0,0,LEADER,1,3,1,28,1,12
5117,21,adaptive-prasle,2814,1,1,2814,6,0,36,0,1,21,2303,2814,0,2,0,0,0,LEADER,1,3,1,21,1,12
5335,6,adaptive-prasle,3032,1,1,3032,6,10,36,60,1,2,2303,3032,0,2,0,0,0,NORMAL,0,3,1,1,7,12
5083,11,adaptive-prasle,2780,1,1,2780,6,0,36,0,1,11,2303,2780,0,2,0,0,0,LEADER,1,3,1,11,1,12
5150,31,adaptive-prasle,2847,1,1,2847,6,0,36,0,1,31,2303,2847,0,2,0,0,0,LEADER,1,3,1,31,1,12
5353,25,adaptive-prasle,3050,1,1,3050,6,0,36,0,1,25,2303,3050,0,2,0,0,0,LEADER,1,3,1,25,1,12
5506,33,adaptive-prasle,3203,1,1,3203,6,0,36,0,1,33,2303,3203,0,2,0,0,0,LEADER,1,3,1,33,1,12
5200,30,adaptive-prasle,2897,1,1,2897,6,0,36,0,1,30,2303,2897,0,2,0,0,0,LEADER,1,3,1,30,1,12
5499,48,adaptive-prasle,3196,1,1,3196,6,0,36,0,1,48,2303,3196,0,2,0,0,0,LEADER,1,3,1,48,1,12
5014,34,adaptive-prasle,2711,1,1,2711,6,0,36,0,1,34,2303,2711,0,2,0,0,0,LEADER,1,3,1,34,1,12
5641,10,adaptive-prasle,3338,1,1,3338,6,0,36,0,1,10,2303,3338,0,2,0,0,0,LEADER,1,3,1,10,1,12
5356,5,adaptive-prasle,3053,1,1,3053,6,12,36,72,1,2,2303,3053,0,2,0,0,0,NORMAL,0,3,1,1,5,12
5050,1,adaptive-prasle,2747,1,1,2747,6,7,36,42,1,1,2303,2747,0,2,0,0,0,LEADER,1,3,1,1,1,12
5375,47,adaptive-prasle,3072,1,1,3072,6,0,36,0,1,47,2303,3072,0,2,0,0,0,LEADER,1,3,1,47,1,12
5490,45,adaptive-prasle,3187,1,1,3187,6,0,36,0,1,45,2303,3187,0,2,0,0,0,LEADER,1,3,1,45,1,12
5183,41,adaptive-prasle,2880,1,1,2880,6,0,36,0,1,41,2303,2880,0,2,0,0,0,LEADER,1,3,1,41,1,12
5811,17,adaptive-prasle,3508,1,1,3508,6,0,36,0,1,17,2303,3508,0,2,0,0,0,LEADER,1,3,1,17,1,12
5559,22,adaptive-prasle,3256,1,1,3256,6,0,36,0,1,22,2303,3256,0,2,0,0,0,LEADER,1,3,1,22,1,12
5844,27,adaptive-prasle,3541,1,1,3541,6,0,36,0,1,27,2303,3541,0,2,0,0,0,LEADER,1,3,1,27,1,12
5069,43,adaptive-prasle,2766,1,1,2766,6,0,36,0,1,43,2303,2766,0,2,0,0,0,LEADER,1,3,1,43,1,12
5729,29,adaptive-prasle,3426,1,1,3426,6,0,36,0,1,29,2303,3426,0,2,0,0,0,LEADER,1,3,1,29,1,12
5601,49,adaptive-prasle,3298,1,1,3298,6,0,36,0,1,49,2303,3298,0,2,0,0,0,LEADER,1,3,1,49,1,12
5708,14,adaptive-prasle,3405,1,1,3405,6,0,36,0,1,14,2303,3405,0,2,0,0,0,LEADER,1,3,1,14,1,12
5220,8,adaptive-prasle,2917,1,1,2917,6,10,36,60,1,5,2303,2917,0,2,0,0,0,NORMAL,0,3,1,1,9,12
5762,39,adaptive-prasle,3459,1,1,3459,6,0,36,0,1,39,2303,3459,0,2,0,0,0,LEADER,1,3,1,39,1,12
5368,24,adaptive-prasle,3065,1,1,3065,6,0,36,0,1,24,2303,3065,0,2,0,0,0,LEADER,1,3,1,24,1,12
5626,23,adaptive-prasle,3323,1,1,3323,6,0,36,0,1,23,2303,3323,0,2,0,0,0,LEADER,1,3,1,23,1,12
5390,15,adaptive-prasle,3087,1,1,3087,6,0,36,0,1,15,2303,3087,0,2,0,0,0,LEADER,1,3,1,15,1,12
5238,20,adaptive-prasle,2935,1,1,2935,6,0,36,0,1,20,2303,2935,0,2,0,0,0,LEADER,1,3,1,20,1,12
5205,40,adaptive-prasle,2902,1,1,2902,6,0,36,0,1,40,2303,2902,0,2,0,0,0,LEADER,1,3,1,40,1,12
5471,3,adaptive-prasle,3168,1,1,3168,6,12,36,72,1,1,2303,3168,0,2,0,0,0,NORMAL,0,3,1,1,4,12
5467,13,adaptive-prasle,3164,1,1,3164,6,0,36,0,1,13,2303,3164,0,2,0,0,0,LEADER,1,3,1,13,1,12
5593,32,adaptive-prasle,3290,1,1,3290,6,0,36,0,1,32,2303,3290,0,2,0,0,0,LEADER,1,3,1,32,1,12
5796,44,adaptive-prasle,3493,1,1,3493,6,0,36,0,1,44,2303,3493,0,2,0,0,0,LEADER,1,3,1,44,1,12
5505,35,adaptive-prasle,3202,1,1,3202,6,0,36,0,1,35,2303,3202,0,2,0,0,0,LEADER,1,3,1,35,1,12
5378,37,adaptive-prasle,3075,1,1,3075,6,0,36,0,1,37,2303,3075,0,2,0,0,0,LEADER,1,3,1,37,1,12
5792,26,adaptive-prasle,3489,1,1,3489,6,0,36,0,1,26,2303,3489,0,2,0,0,0,LEADER,1,3,1,26,1,12
5865,18,adaptive-prasle,3562,1,1,3562,6,0,36,0,1,18,2303,3562,0,2,0,0,0,LEADER,1,3,1,18,1,12
5887,42,adaptive-prasle,3584,1,1,3584,6,0,36,0,1,42,2303,3584,0,2,0,0,0,LEADER,1,3,1,42,1,12
5777,7,adaptive-prasle,3474,1,1,3474,6,14,36,84,1,2,2303,3474,0,2,0,0,0,NORMAL,0,3,1,1,8,12
5773,16,adaptive-prasle,3470,1,1,3470,6,0,36,0,1,16,2303,3470,0,2,0,0,0,LEADER,1,3,1,16,1,12
5703,50,adaptive-prasle,3400,1,1,3400,6,7,36,42,1,1,2303,3400,0,2,0,0,0,NORMAL,0,3,1,1,2,12
5696,19,adaptive-prasle,3393,1,1,3393,6,0,36,0,1,19,2303,3393,0,2,0,0,0,LEADER,1,3,1,19,1,12
5899,36,adaptive-prasle,3596,1,1,3596,6,0,36,0,1,36,2303,3596,0,2,0,0,0,LEADER,1,3,1,36,1,12
5914,4,adaptive-prasle,3611,1,1,3611,6,14,36,84,1,1,2303,3611,0,2,0,0,0,NORMAL,0,3,1,1,4,12
5877,9,adaptive-prasle,3574,1,1,3574,6,7,36,42,1,5,2303,3574,0,2,0,0,0,NORMAL,0,3,1,1,10,12
5932,46,adaptive-prasle,3629,1,1,3629,6,0,36,0,1,46,2303,3629,0,2,0,0,0,LEADER,1,3,1,46,1,12
7338,12,adaptive-prasle,2732,1,1,2732,9,0,54,0,1,12,4606,2732,0,2,0,0,0,LEADER,1,3,1,12,1,18
7331,2,adaptive-prasle,2725,1,1,2725,9,16,54,96,1,1,4606,2725,0,2,0,0,0,NORMAL,0,3,1,1,3,18
7623,38,adaptive-prasle,3017,1,1,3017,9,0,54,0,1,38,4606,3017,0,2,0,0,0,LEADER,1,3,1,38,1,18
7590,28,adaptive-prasle,2984,1,1,2984,9,0,54,0,1,28,4606,2984,0,2,0,0,0,LEADER,1,3,1,28,1,18
7420,21,adaptive-prasle,2814,1,1,2814,9,0,54,0,1,21,4606,2814,0,2,0,0,0,LEADER,1,3,1,21,1,18
7638,6,adaptive-prasle,3032,1,1,3032,9,16,54,96,1,2,4606,3032,0,2,0,0,0,NORMAL,0,3,1,1,7,18
7386,11,adaptive-prasle,2780,1,1,2780,9,0,54,0,1,11,4606,2780,0,2,0,0,0,LEADER,1,3,1,11,1,18
7453,31,adaptive-prasle,2847,1,1,2847,9,0,54,0,1,31,4606,2847,0,2,0,0,0,LEADER,1,3,1,31,1,18
7656,25,adaptive-prasle,3050,1,1,3050,9,0,54,0,1,25,4606,3050,0,2,0,0,0,LEADER,1,3,1,25,1,18
7809,33,adaptive-prasle,3203,1,1,3203,9,0,54,0,1,33,4606,3203,0,2,0,0,0,LEADER,1,3,1,33,1,18
7503,30,adaptive-prasle,2897,1,1,2897,9,0,54,0,1,30,4606,2897,0,2,0,0,0,LEADER,1,3,1,30,1,18
7802,48,adaptive-prasle,3196,1,1,3196,9,0,54,0,1,48,4606,3196,0,2,0,0,0,LEADER,1,3,1,48,1,18
7317,34,adaptive-prasle,2711,1,1,2711,9,0,54,0,1,34,4606,2711,0,2,0,0,0,LEADER,1,3,1,34,1,18
7944,10,adaptive-prasle,3338,1,1,3338,9,0,54,0,1,10,4606,3338,0,2,0,0,0,LEADER,1,3,1,10,1,18
7659,5,adaptive-prasle,3053,1,1,3053,9,18,54,108,1,2,4606,3053,0,2,0,0,0,NORMAL,0,3,1,1,5,18
7353,1,adaptive-prasle,2747,1,1,2747,9,10,54,60,1,1,4606,2747,0,2,0,0,0,LEADER,1,3,1,1,1,18
7678,47,adaptive-prasle,3072,1,1,3072,9,0,54,0,1,47,4606,3072,0,2,0,0,0,LEADER,1,3,1,47,1,18
7793,45,adaptive-prasle,3187,1,1,3187,9,0,54,0,1,45,4606,3187,0,2,0,0,0,LEADER,1,3,1,45,1,18
7486,41,adaptive-prasle,2880,1,1,2880,9,0,54,0,1,41,4606,2880,0,2,0,0,0,LEADER,1,3,1,41,1,18
8114,17,adaptive-prasle,3508,1,1,3508,9,0,54,0,1,17,4606,3508,0,2,0,0,0,LEADER,1,3,1,17,1,18
7862,22,adaptive-prasle,3256,1,1,3256,9,0,54,0,1,22,4606,3256,0,2,0,0,0,LEADER,1,3,1,22,1,18
