trial,algorithm,node_count,partition_a_convergence_ms,partition_b_convergence_ms,partition_a_leader,partition_b_leader,split_brain
1,adaptive-prasle,10,2342,2009,5,10,true
2,adaptive-prasle,10,2486,2214,5,10,true
3,adaptive-prasle,10,1710,1512,5,10,true
4,adaptive-prasle,10,1610,1664,5,10,true
5,adaptive-prasle,10,1510,1960,5,10,true
6,adaptive-prasle,10,2393,2276,5,10,true
7,adaptive-prasle,10,2296,2140,5,10,true
8,adaptive-prasle,10,1748,1438,5,10,true
9,adaptive-prasle,10,1836,1890,5,10,true
10,adaptive-prasle,10,2018,1652,5,10,true
