trial,algorithm,node_count,crash_time_s,initial_convergence_time_ms,recovery_convergence_time_ms,total_recovery_time_ms
1,prasle-line,50,90,2835,90367,367
2,prasle-line,50,90,3033,90547,547
3,prasle-line,50,90,2915,90486,486
4,prasle-line,50,90,2811,90905,905
5,prasle-line,50,90,2814,90328,328
6,prasle-line,50,90,2812,90466,466
7,prasle-line,50,90,2771,90726,726
8,prasle-line,50,90,2720,90803,803
9,prasle-line,50,90,3007,90837,837
10,prasle-line,50,90,2783,91099,1099
11,prasle-line,50,90,3036,90780,780
12,prasle-line,50,90,2884,90496,496
13,prasle-line,50,90,2948,90497,497
14,prasle-line,50,90,2960,90723,723
15,prasle-line,50,90,3043,91054,1054
16,prasle-line,50,90,2988,90799,799
17,prasle-line,50,90,2891,90726,726
18,prasle-line,50,90,2812,90560,560
19,prasle-line,50,90,2813,90603,603
20,prasle-line,50,90,2785,90845,845
21,prasle-line,50,90,2775,90410,410
22,prasle-line,50,90,2958,90920,920
23,prasle-line,50,90,2834,90636,636
24,prasle-line,50,90,2866,90550,550
25,prasle-line,50,90,2878,90582,582
26,prasle-line,50,90,2927,90621,621
27,prasle-line,50,90,2943,90674,674
28,prasle-line,50,90,2964,90677,677
29,prasle-line,50,90,2821,90335,335
30,prasle-line,50,90,2811,90963,963
31,prasle-line,50,90,2966,90494,494
32,prasle-line,50,90,2972,90612,612
33,prasle-line,50,90,2871,90385,385
34,prasle-line,50,90,2801,90422,422
35,prasle-line,50,90,2750,90719,719
36,prasle-line,50,90,2898,90438,438
37,prasle-line,50,90,2883,90581,581
38,prasle-line,50,90,2823,90408,408
39,prasle-line,50,90,2853,90665,665
40,prasle-line,50,90,2892,90844,844
41,prasle-line,50,90,2819,90900,900
42,prasle-line,50,90,2905,90767,767
43,prasle-line,50,90,2903,90422,422
44,prasle-line,50,90,2913,90820,820
45,prasle-line,50,90,2889,90754,754
46,prasle-line,50,90,2822,90565,565
47,prasle-line,50,90,2954,90993,993
48,prasle-line,50,90,2789,90508,508
49,prasle-line,50,90,2822,90475,475
50,prasle-line,50,90,2838,90816,816
51,prasle-line,50,90,2803,90868,868
52,prasle-line,50,90,2930,90846,846
53,prasle-line,50,90,2875,90389,389
54,prasle-line,50,90,3072,90769,769
55,prasle-line,50,90,2846,90715,715
56,prasle-line,50,90,2905,90574,574
57,prasle-line,50,90,2931,90570,570
58,prasle-line,50,90,2808,90369,369
59,prasle-line,50,90,2845,91254,1254
60,prasle-line,50,90,2867,90689,689
61,prasle-line,50,90,2866,90640,640
62,prasle-line,50,90,2883,90488,488
63,prasle-line,50,90,2885,90626,626
64,prasle-line,50,90,2774,90714,714
65,prasle-line,50,90,2831,91211,1211
66,prasle-line,50,90,2876,90661,661
67,prasle-line,50,90,2920,90434,434
68,prasle-line,50,90,2787,90820,820
69,prasle-line,50,90,2785,90647,647
70,prasle-line,50,90,2855,90896,896
71,prasle-line,50,90,2905,90419,419
72,prasle-line,50,90,2760,90707,707
73,prasle-line,50,90,2828,90463,463
74,prasle-line,50,90,2971,90685,685
75,prasle-line,50,90,2844,90517,517
76,prasle-line,50,90,2850,90360,360
77,prasle-line,50,90,2820,90782,782
78,prasle-line,50,90,2937,90470,470
79,prasle-line,50,90,2934,90629,629
80,prasle-line,50,90,2847,90697,697
81,prasle-line,50,90,2746,90258,258
82,prasle-line,50,90,2730,90244,244
83,prasle-line,50,90,2869,90584,584
84,prasle-line,50,90,2974,90535,535
85,prasle-line,50,90,2964,90781,781
86,prasle-line,50,90,2856,90495,495
87,prasle-line,50,90,2789,90815,815
88,prasle-line,50,90,2783,90851,851
89,prasle-line,50,90,2843,90962,962
90,prasle-line,50,90,2796,90549,549
91,prasle-line,50,90,2860,90440,440
92,prasle-line,50,90,3030,90544,544
93,prasle-line,50,90,2789,90303,303
94,prasle-line,50,90,2990,90532,532
95,prasle-line,50,90,2827,90439,439
96,prasle-line,50,90,2806,90858,858
97,prasle-line,50,90,2806,90320,320
98,prasle-line,50,90,2820,90870,870
99,prasle-line,50,90,2955,90946,946
100,prasle-line,50,90,3063,90597,597
