timestamp,node_id,algorithm,first_convergence_time_ms,elections_started,elections_completed,total_election_time_ms,messages_sent,messages_received,bytes_sent,bytes_received,leader_changes,current_leader,time_in_normal_ms,time_in_election_ms,time_in_waiting_ms,state_transitions,timeouts_detected,heartbeats_sent,heartbeats_received,current_state,am_leader,energest_cpu,energest_lpm,energest_tx,energest_rx,elections_won,elections_lost,msg_election_sent,msg_answer_sent,msg_coordinator_sent,msg_alive_sent,msg_election_recv,msg_answer_recv,msg_coordinator_recv,msg_alive_recv,duplicates_filtered,invalid_coordinators,coordinator_reannouncements,alive_adoptions
1724,4,bully,1724,1,0,0,2,1,28,14,1,2,0,1724,0,2,0,0,0,NORMAL,0,1724000,0,3248,1720752,0,0,2,0,0,0,1,0,0,0,0,0,0,0
2041,2,bully,2041,1,0,0,2,3,28,42,1,1,0,2041,0,2,0,0,0,NORMAL,0,2041000,0,3248,2037752,0,0,2,0,0,0,3,0,0,0,0,0,0,0
1708,5,bully,1708,1,0,0,2,4,28,56,1,1,0,1708,0,2,0,0,0,NORMAL,0,1708000,0,3248,1704752,0,0,2,0,0,0,4,0,0,0,0,0,0,0
2169,1,bully,2169,1,0,0,1,5,14,70,1,1,0,2169,0,2,0,0,0,LEADER,1,2169000,0,3248,2165752,0,0,1,0,0,0,5,0,0,0,0,0,0,0
2597,3,bully,2597,1,0,0,2,2,28,28,1,1,0,2597,0,2,0,0,0,NORMAL,0,2597000,0,3248,2593752,0,0,2,0,0,0,2,0,0,0,0,0,0,0
2965,5,bully,1708,1,0,0,2,5,28,70,1,1,1257,1708,0,2,0,0,0,NORMAL,0,2965000,0,6496,2958504,0,0,2,0,0,0,5,0,0,0,0,0,0,0
3531,2,bully,2041,1,0,0,2,5,28,70,1,1,1490,2041,0,2,0,0,0,NORMAL,0,3531000,0,6496,3524504,0,0,2,0,0,0,5,0,0,0,0,0,0,0
4556,4,bully,1724,1,0,0,3,3,42,42,1,2,2832,1724,0,2,0,0,0,NORMAL,0,4556000,0,9744,4546256,0,0,3,0,0,0,3,0,0,0,0,0,0,0
4019,1,bully,2169,1,0,0,1,5,14,70,1,1,1850,2169,0,2,0,0,0,LEADER,1,4019000,0,3248,4015752,0,0,1,0,0,0,5,0,0,0,0,0,0,0
4465,3,bully,2597,1,0,0,2,2,28,28,1,1,1868,2597,0,2,0,0,0,NORMAL,0,4465000,0,6496,4458504,0,0,2,0,0,0,2,0,0,0,0,0,0,0
5003,2,bully,2041,1,0,0,2,5,28,70,1,1,2962,2041,0,2,0,0,0,NORMAL,0,5003000,0,6496,4996504,0,0,2,0,0,0,5,0,0,0,0,0,0,0
4878,5,bully,1708,1,0,0,2,5,28,70,1,1,3170,1708,0,2,0,0,0,NORMAL,0,4878000,0,6496,4871504,0,0,2,0,0,0,5,0,0,0,0,0,0,0
5869,1,bully,2169,1,0,0,1,6,14,84,1,1,3700,2169,0,2,0,0,0,LEADER,1,5869000,0,3248,5865752,0,0,1,0,0,0,6,0,0,0,0,0,0,0
6826,2,bully,2041,1,0,0,3,6,42,84,2,2,4785,2041,0,3,0,0,0,LEADER,1,6826000,0,9744,6816256,0,0,3,0,0,0,6,0,0,0,0,0,0,0
6792,5,bully,1708,1,0,0,3,6,42,84,2,2,5084,1708,0,3,0,0,0,NORMAL,0,6792000,0,9744,6782256,0,0,3,0,0,0,6,0,0,0,0,0,0,0
8353,1,bully,2169,1,0,0,2,7,28,98,1,1,6184,2169,0,3,0,0,0,LEADER,1,8353000,0,6496,8346504,0,0,2,0,0,0,7,0,0,0,0,0,0,0
9231,2,bully,2041,1,0,0,4,8,56,112,2,2,7190,2041,0,3,0,0,0,LEADER,1,9231000,0,12992,9218008,0,0,4,0,0,0,8,0,0,0,0,0,0,0
