timestamp,node_id,algorithm,first_convergence_time_ms,elections_started,elections_completed,total_election_time_ms,messages_sent,messages_received,bytes_sent,bytes_received,leader_changes,current_leader,time_in_normal_ms,time_in_election_ms,time_in_waiting_ms,state_transitions,timeouts_detected,heartbeats_sent,heartbeats_received,current_state,am_leader,rounds_completed,current_round,min_value,value_updates,broadcasts
2764,7,adaptive-prasle,2764,1,1,2764,3,4,18,24,1,4,0,2764,0,2,0,0,0,NORMAL,0,3,1,4,5,6
2743,8,adaptive-prasle,2743,1,1,2743,3,6,18,36,1,4,0,2743,0,2,0,0,0,NORMAL,0,3,1,4,6,6
2879,5,adaptive-prasle,2879,1,1,2879,3,4,18,24,1,2,0,2879,0,2,0,0,0,NORMAL,0,3,1,2,5,6
3322,6,adaptive-prasle,3322,1,1,3322,3,7,18,42,1,2,0,3322,0,2,0,0,0,NORMAL,0,3,1,2,6,6
3437,4,adaptive-prasle,3437,1,1,3437,3,5,18,30,1,1,0,3437,0,2,0,0,0,NORMAL,0,3,1,1,5,6
3185,9,adaptive-prasle,3185,1,1,3185,3,4,18,24,1,4,0,3185,0,2,0,0,0,NORMAL,0,3,1,4,6,6
3016,2,adaptive-prasle,3016,1,1,3016,3,4,18,24,1,1,0,3016,0,2,0,0,0,NORMAL,0,3,1,1,3,6
3458,3,adaptive-prasle,3458,1,1,3458,3,8,18,48,1,1,0,3458,0,2,0,0,0,NORMAL,0,3,1,1,4,6
3628,10,adaptive-prasle,3628,1,1,3628,3,0,18,0,1,10,0,3628,0,2,0,0,0,LEADER,1,3,1,10,1,6
3573,1,adaptive-prasle,3573,1,1,3573,3,4,18,24,1,1,0,3573,0,2,0,0,0,LEADER,1,3,1,1,1,6
5067,7,adaptive-prasle,2764,1,1,2764,6,10,36,60,1,4,2303,2764,0,2,0,0,0,NORMAL,0,3,1,1,9,12
5046,8,adaptive-prasle,2743,1,1,2743,6,11,36,66,1,4,2303,2743,0,2,0,0,0,NORMAL,0,3,1,1,10,12
5182,5,adaptive-prasle,2879,1,1,2879,6,10,36,60,1,2,2303,2879,0,2,0,0,0,NORMAL,0,3,1,1,7,12
5625,6,adaptive-prasle,3322,1,1,3322,6,13,36,78,1,2,2303,3322,0,2,0,0,0,NORMAL,0,3,1,1,8,12
5740,4,adaptive-prasle,3437,1,1,3437,6,11,36,66,1,1,2303,3437,0,2,0,0,0,NORMAL,0,3,1,1,5,12
5488,9,adaptive-prasle,3185,1,1,3185,6,7,36,42,1,4,2303,3185,0,2,0,0,0,NORMAL,0,3,1,1,10,12
5319,2,adaptive-prasle,3016,1,1,3016,6,10,36,60,1,1,2303,3016,0,2,0,0,0,NORMAL,0,3,1,1,3,12
5761,3,adaptive-prasle,3458,1,1,3458,6,14,36,84,1,1,2303,3458,0,2,0,0,0,NORMAL,0,3,1,1,4,12
5931,10,adaptive-prasle,3628,1,1,3628,6,0,36,0,1,10,2303,3628,0,2,0,0,0,LEADER,1,3,1,10,1,12
5876,1,adaptive-prasle,3573,1,1,3573,6,7,36,42,1,1,2303,3573,0,2,0,0,0,LEADER,1,3,1,1,1,12
7370,7,adaptive-prasle,2764,1,1,2764,9,16,54,96,1,4,4606,2764,0,2,0,0,0,NORMAL,0,3,1,1,9,18
7349,8,adaptive-prasle,2743,1,1,2743,9,17,54,102,1,4,4606,2743,0,2,0,0,0,NORMAL,0,3,1,1,10,18
7485,5,adaptive-prasle,2879,1,1,2879,9,16,54,96,1,2,4606,2879,0,2,0,0,0,NORMAL,0,3,1,1,7,18
7928,6,adaptive-prasle,3322,1,1,3322,9,18,54,108,1,2,4606,3322,0,2,0,0,0,NORMAL,0,3,1,1,8,18
8043,4,adaptive-prasle,3437,1,1,3437,9,17,54,102,1,1,4606,3437,0,2,0,0,0,NORMAL,0,3,1,1,5,18
7791,9,adaptive-prasle,3185,1,1,3185,9,10,54,60,1,4,4606,3185,0,2,0,0,0,NORMAL,0,3,1,1,10,18
7622,2,adaptive-prasle,3016,1,1,3016,9,16,54,96,1,1,4606,3016,0,2,0,0,0,NORMAL,0,3,1,1,3,18
8064,3,adaptive-prasle,3458,1,1,3458,9,20,54,120,1,1,4606,3458,0,2,0,0,0,NORMAL,0,3,1,1,4,18
8234,10,adaptive-prasle,3628,1,1,3628,9,0,54,0,1,10,4606,3628,0,2,0,0,0,LEADER,1,3,1,10,1,18
8179,1,adaptive-prasle,3573,1,1,3573,9,10,54,60,1,1,4606,3573,0,2,0,0,0,LEADER,1,3,1,1,1,18
9673,7,adaptive-prasle,2764,1,2,12437,12,22,72,132,2,1,6909,2764,0,3,0,0,0,NORMAL,0,3,1,1,12,24
9652,8,adaptive-prasle,2743,1,2,12395,12,23,72,138,2,1,6909,2743,0,3,0,0,0,NORMAL,0,3,1,1,14,24
9788,5,adaptive-prasle,2879,1,2,12667,12,22,72,132,2,1,6909,2879,0,3,0,0,0,NORMAL,0,3,1,1,9,24
10231,6,adaptive-prasle,3322,1,2,13553,12,25,72,150,2,1,6909,3322,0,3,0,0,0,NORMAL,0,3,1,1,10,24
10346,4,adaptive-prasle,3437,1,2,13783,12,23,72,138,1,1,6909,3437,0,3,0,0,0,NORMAL,0,3,1,1,7,24
10094,9,adaptive-prasle,3185,1,2,13279,12,13,72,78,2,1,6909,3185,0,3,0,0,0,NORMAL,0,3,1,1,13,24
9925,2,adaptive-prasle,3016,1,2,12941,12,22,72,132,1,1,6909,3016,0,3,0,0,0,NORMAL,0,3,1,1,6,24
10367,3,adaptive-prasle,3458,1,2,13825,12,26,72,156,1,1,6909,3458,0,3,0,0,0,NORMAL,0,3,1,1,7,24
10537,10,adaptive-prasle,3628,1,2,14165,12,0,72,0,1,10,6909,3628,0,3,0,0,0,LEADER,1,3,1,10,2,24
10482,1,adaptive-prasle,3573,1,2,14055,12,13,72,78,1,1,6909,3573,0,3,0,0,0,LEADER,1,3,1,1,2,24
11976,7,adaptive-prasle,2764,1,2,12437,15,28,90,168,2,1,9212,2764,0,3,0,0,0,NORMAL,0,3,1,1,12,30
11955,8,adaptive-prasle,2743,1,2,12395,15,30,90,180,2,1,9212,2743,0,3,0,0,0,NORMAL,0,3,1,1,14,30
12090,5,adaptive-prasle,2879,1,2,12667,15,28,90,168,2,1,9211,2879,0,3,0,0,0,NORMAL,0,3,1,1,9,30
12534,6,adaptive-prasle,3322,1,2,13553,15,31,90,186,2,1,9212,3322,0,3,0,0,0,NORMAL,0,3,1,1,10,30
12649,4,adaptive-prasle,3437,1,2,13783,15,29,90,174,1,1,9212,3437,0,3,0,0,0,NORMAL,0,3,1,1,7,30
12397,9,adaptive-prasle,3185,1,2,13279,15,16,90,96,2,1,9212,3185,0,3,0,0,0,NORMAL,0,3,1,1,13,30
12228,2,adaptive-prasle,3016,1,2,12941,15,28,90,168,1,1,9212,3016,0,3,0,0,0,NORMAL,0,3,1,1,6,30
12670,3,adaptive-prasle,3458,1,2,13825,15,32,90,192,1,1,9212,3458,0,3,0,0,0,NORMAL,0,3,1,1,7,30
12840,10,adaptive-prasle,3628,1,2,14165,15,0,90,0,1,10,9212,3628,0,3,0,0,0,LEADER,1,3,1,10,2,30
12785,1,adaptive-prasle,3573,1,2,14055,15,16,90,96,1,1,9212,3573,0,3,0,0,0,LEADER,1,3,1,1,2,30
14279,7,adaptive-prasle,2764,1,2,12437,18,34,108,204,2,1,11515,2764,0,3,0,0,0,NORMAL,0,3,1,1,12,36
