timestamp,node_id,algorithm,first_convergence_time_ms,elections_started,elections_completed,total_election_time_ms,messages_sent,messages_received,bytes_sent,bytes_received,leader_changes,current_leader,time_in_normal_ms,time_in_election_ms,time_in_waiting_ms,state_transitions,timeouts_detected,heartbeats_sent,heartbeats_received,current_state,am_leader,energest_cpu,energest_lpm,energest_tx,energest_rx,elections_won,elections_lost,msg_election_sent,msg_answer_sent,msg_coordinator_sent,msg_alive_sent,msg_election_recv,msg_answer_recv,msg_coordinator_recv,msg_alive_recv,duplicates_filtered,invalid_coordinators,coordinator_reannouncements,alive_adoptions
1808,5,bully,1808,1,0,0,2,2,28,28,1,1,0,1808,0,2,0,0,0,NORMAL,0,1808000,0,6496,1801504,0,0,2,0,0,0,2,0,0,0,0,0,0,0
1705,1,bully,1705,1,0,0,1,3,14,42,1,1,0,1705,0,2,0,0,0,LEADER,1,1705000,0,3248,1701752,0,0,1,0,0,0,3,0,0,0,0,0,0,0
1917,3,bully,1917,1,0,0,2,2,28,28,1,1,0,1917,0,2,0,0,0,NORMAL,0,1917000,0,6496,1910504,0,0,2,0,0,0,2,0,0,0,0,0,0,0
2137,2,bully,2137,1,0,0,1,3,14,42,1,1,0,2137,0,2,0,0,0,NORMAL,0,2137000,0,3248,2133752,0,0,1,0,0,0,3,0,0,0,0,0,0,0
2612,4,bully,2612,1,0,0,1,4,14,56,1,1,0,2612,0,2,0,0,0,NORMAL,0,2612000,0,3248,2608752,0,0,1,0,0,0,4,0,0,0,0,0,0,0
3088,5,bully,1808,1,0,0,2,2,28,28,1,1,1280,1808,0,2,0,0,0,NORMAL,0,3088000,0,6496,3081504,0,0,2,0,0,0,2,0,0,0,0,0,0,0
2765,3,bully,1917,1,0,0,2,2,28,28,1,1,848,1917,0,2,0,0,0,NORMAL,0,2765000,0,6496,2758504,0,0,2,0,0,0,2,0,0,0,0,0,0,0
3186,1,bully,1705,1,0,0,1,3,14,42,1,1,1481,1705,0,2,0,0,0,LEADER,1,3186000,0,3248,3182752,0,0,1,0,0,0,3,0,0,0,0,0,0,0
3613,3,bully,1917,1,0,0,2,2,28,28,1,1,1696,1917,0,2,0,0,0,NORMAL,0,3613000,0,6496,3606504,0,0,2,0,0,0,2,0,0,0,0,0,0,0
3585,2,bully,2137,1,0,0,1,3,14,42,1,1,1448,2137,0,2,0,0,0,NORMAL,0,3585000,0,3248,3581752,0,0,1,0,0,0,3,0,0,0,0,0,0,0
4223,4,bully,2612,1,0,0,2,5,28,70,1,1,1611,2612,0,2,0,0,0,NORMAL,0,4223000,0,3248,4219752,0,0,2,0,0,0,5,0,0,0,0,0,0,0
4369,5,bully,1808,1,0,0,3,3,42,42,1,1,2561,1808,0,2,0,0,0,NORMAL,0,4369000,0,6496,4362504,0,0,3,0,0,0,3,0,0,0,0,0,0,0
4478,3,bully,1917,1,0,0,3,4,42,56,2,3,2561,1917,0,3,0,0,0,LEADER,1,4478000,0,9744,4468256,0,0,3,0,0,0,4,0,0,0,0,0,0,0
4668,1,bully,1705,1,0,0,2,6,28,84,1,1,2963,1705,0,2,0,0,0,LEADER,1,4668000,0,6496,4661504,0,0,2,0,0,0,6,0,0,0,0,0,0,0
4966,2,bully,2137,1,0,0,2,5,28,70,1,1,2829,2137,0,2,0,0,0,NORMAL,0,4966000,0,6496,4959504,0,0,2,0,0,0,5,0,0,0,0,0,0,0
5350,3,bully,1917,1,0,0,3,4,42,56,2,3,3433,1917,0,3,0,0,0,LEADER,1,5350000,0,9744,5340256,0,0,3,0,0,0,4,0,0,0,0,0,0,0
5760,5,bully,1808,1,0,0,4,5,56,70,2,3,3952,1808,0,3,0,0,0,NORMAL,0,5760000,0,12992,5747008,0,0,4,0,0,0,5,0,0,0,0,0,0,0
5775,4,bully,2612,1,0,0,2,7,28,98,1,1,3163,2612,0,2,0,0,0,NORMAL,0,5775000,0,6496,5768504,0,0,2,0,0,0,7,0,0,0,0,0,0,0
6222,3,bully,1917,1,0,0,3,6,42,84,2,3,4305,1917,0,3,0,0,0,LEADER,1,6222000,0,9744,6212256,0,0,3,0,0,0,6,0,0,0,0,0,0,0
6211,2,bully,2137,1,0,0,3,6,42,84,1,1,4074,2137,0,3,0,0,0,NORMAL,0,6211000,0,9744,6201256,0,0,3,0,0,0,6,0,0,0,0,0,0,0
6421,1,bully,1705,1,0,0,3,7,42,98,1,1,4716,1705,0,3,0,0,0,LEADER,1,6421000,0,9744,6411256,0,0,3,0,0,0,7,0,0,0,0,0,0,0
7095,3,bully,1917,1,0,0,4,6,56,84,2,3,5178,1917,0,4,0,0,0,LEADER,1,7095000,0,12992,7082008,0,0,4,0,0,0,6,0,0,0,0,0,0,0
7887,4,bully,2612,1,0,0,4,8,56,112,2,3,5275,2612,0,3,0,0,0,NORMAL,0,7887000,0,9744,7877256,0,0,4,0,0,0,8,0,0,0,0,0,0,0
8181,1,bully,1705,1,0,0,3,7,42,98,1,1,6476,1705,0,3,0,0,0,LEADER,1,8181000,0,9744,8171256,0,0,3,0,0,0,7,0,0,0,0,0,0,0
9293,3,bully,1917,1,0,0,4,7,56,98,2,3,7376,1917,0,4,0,0,0,LEADER,1,9293000,0,12992,9280008,0,0,4,0,0,0,7,0,0,0,0,0,0,0
10013,5,bully,1808,1,0,0,4,7,56,98,2,3,8205,1808,0,3,0,0,0,NORMAL,0,10013000,0,12992,10000008,0,0,4,0,0,0,7,0,0,0,0,0,0,0
9941,1,bully,1705,1,0,0,3,7,42,98,1,1,8236,1705,0,3,0,0,0,LEADER,1,9941000,0,9744,9931256,0,0,3,0,0,0,7,0,0,0,0,0,0,0
9895,2,bully,2137,1,0,0,3,7,42,98,1,1,7758,2137,0,3,0,0,0,NORMAL,0,9895000,0,9744,9885256,0,0,3,0,0,0,7,0,0,0,0,0,0,0
11171,4,bully,2612,1,0,0,4,8,56,112,2,3,8559,2612,0,3,0,0,0,NORMAL,0,11171000,0,12992,11158008,0,0,4,0,0,0,8,0,0,0,0,0,0,0
11702,1,bully,1705,1,0,0,4,7,56,98,1,1,9997,1705,0,4,0,0,0,LEADER,1,11702000,0,12992,11689008,0,0,4,0,0,0,7,0,0,0,0,0,0,0
