trial,algorithm,node_count,crash_time_s,initial_convergence_time_ms,recovery_convergence_time_ms,total_recovery_time_ms
1,adaptive-prasle-ring,5,60,1749,60372,372
2,adaptive-prasle-ring,5,60,2041,60031,31
3,adaptive-prasle-ring,5,60,2115,63868,3868
4,adaptive-prasle-ring,5,60,2184,63871,3871
5,adaptive-prasle-ring,5,60,1867,67151,7151
6,adaptive-prasle-ring,5,60,2703,68234,8234
7,adaptive-prasle-ring,5,60,2003,70135,10135
8,adaptive-prasle-ring,5,60,2477,66515,6515
9,adaptive-prasle-ring,5,60,1830,71140,11140
10,adaptive-prasle-ring,5,60,1819,67634,7634
