trial,algorithm,node_count,partition_a_convergence_ms,partition_b_convergence_ms,partition_a_leader,partition_b_leader,split_brain
1,adaptive-prasle-ring,50,1769,1531,25,50,true
2,adaptive-prasle-ring,50,1704,1529,25,50,true
3,adaptive-prasle-ring,50,1587,1484,25,50,true
4,adaptive-prasle-ring,50,1915,1593,25,50,true
5,adaptive-prasle-ring,50,1625,1552,25,50,true
6,adaptive-prasle-ring,50,1794,1544,25,50,true
7,adaptive-prasle-ring,50,1705,1638,25,50,true
8,adaptive-prasle-ring,50,1573,1589,25,50,true
9,adaptive-prasle-ring,50,1702,1770,25,50,true
10,adaptive-prasle-ring,50,1538,1724,25,50,true
