timestamp,node_id,algorithm,first_convergence_time_ms,elections_started,elections_completed,total_election_time_ms,messages_sent,messages_received,bytes_sent,bytes_received,leader_changes,current_leader,time_in_normal_ms,time_in_election_ms,time_in_waiting_ms,state_transitions,timeouts_detected,heartbeats_sent,heartbeats_received,current_state,am_leader,ring_completions,forwards,msg_election_sent,msg_coordinator_sent,msg_alive_sent,msg_election_recv,msg_coordinator_recv,msg_alive_recv,acks_sent,acks_received,retries,nodes_marked_unreachable,nodes_recovered,ring_reconfigs
2736,2,ring,2736,1,1,2736,3,4,18,24,1,1,0,2736,0,2,0,0,0,NORMAL,0,3,1,2,3,3,4,0,0,0,0,0,0,0,0
2905,9,ring,2905,1,1,2905,3,1,18,6,1,1,0,2905,0,2,0,0,0,NORMAL,0,3,1,2,3,3,1,0,0,0,0,0,0,0,0
2714,3,ring,2714,1,1,2714,3,8,18,48,1,1,0,2714,0,2,0,0,0,NORMAL,0,3,1,2,4,3,8,0,0,0,0,0,0,0,0
3020,7,ring,3020,1,1,3020,3,8,18,48,1,1,0,3020,0,2,0,0,0,NORMAL,0,3,1,2,4,3,8,0,0,0,0,0,0,0,0
3042,6,ring,3042,1,1,3042,3,9,18,54,1,1,0,3042,0,2,0,0,0,NORMAL,0,3,1,3,4,3,9,0,0,0,0,0,0,0,0
3157,4,ring,3157,1,1,3157,3,6,18,36,1,1,0,3157,0,2,0,0,0,NORMAL,0,3,1,2,4,3,6,0,0,0,0,0,0,0,0
3293,1,ring,3293,1,1,3293,3,7,18,42,1,1,0,3293,0,2,0,0,0,LEADER,1,3,1,4,1,3,7,0,0,0,0,0,0,0,0
3348,10,ring,3348,1,1,3348,3,4,18,24,1,1,0,3348,0,2,0,0,0,NORMAL,0,3,1,3,4,3,4,0,0,0,0,0,0,0,0
3463,8,ring,3463,1,1,3463,3,8,18,48,1,1,0,3463,0,2,0,0,0,NORMAL,0,3,1,2,4,3,8,0,0,0,0,0,0,0,0
3599,5,ring,3599,1,1,3599,3,13,18,78,1,1,0,3599,0,2,0,0,0,NORMAL,0,3,1,4,3,3,13,0,0,0,0,0,0,0,0
5039,2,ring,2736,1,1,2736,6,13,36,78,1,1,2303,2736,0,2,0,0,0,NORMAL,0,3,1,5,3,6,13,0,0,0,0,0,0,0,0
5208,9,ring,2905,1,1,2905,6,4,36,24,1,1,2303,2905,0,2,0,0,0,NORMAL,0,3,1,5,3,6,4,0,0,0,0,0,0,0,0
5017,3,ring,2714,1,1,2714,6,17,36,102,1,1,2303,2714,0,2,0,0,0,NORMAL,0,3,1,5,4,6,17,0,0,0,0,0,0,0,0
