trial,algorithm,node_count,convergence_time_ms
3,prasle-line,100,2966
2,prasle-line,100,2782
1,prasle-line,100,2804
5,prasle-line,100,2807
6,prasle-line,100,2769
10,prasle-line,100,2737
11,prasle-line,100,2796
14,prasle-line,100,2730
8,prasle-line,100,2775
9,prasle-line,100,2880
13,prasle-line,100,2763
12,prasle-line,100,2864
4,prasle-line,100,2898
7,prasle-line,100,2820
17,prasle-line,100,2876
16,prasle-line,100,2742
15,prasle-line,100,2927
18,prasle-line,100,2734
20,prasle-line,100,2787
19,prasle-line,100,2750
22,prasle-line,100,2853
21,prasle-line,100,2913
23,prasle-line,100,2808
26,prasle-line,100,2775
25,prasle-line,100,2878
24,prasle-line,100,2802
28,prasle-line,100,2861
27,prasle-line,100,2825
31,prasle-line,100,2799
30,prasle-line,100,2810
33,prasle-line,100,2841
29,prasle-line,100,2900
32,prasle-line,100,2846
34,prasle-line,100,2849
36,prasle-line,100,2740
35,prasle-line,100,2776
37,prasle-line,100,2848
38,prasle-line,100,2879
40,prasle-line,100,2911
39,prasle-line,100,2875
42,prasle-line,100,2797
41,prasle-line,100,2898
43,prasle-line,100,2830
44,prasle-line,100,2757
45,prasle-line,100,2825
47,prasle-line,100,2874
46,prasle-line,100,2819
49,prasle-line,100,2769
48,prasle-line,100,2847
50,prasle-line,100,2913
51,prasle-line,100,2737
53,prasle-line,100,2792
52,prasle-line,100,2842
54,prasle-line,100,2848
55,prasle-line,100,2767
56,prasle-line,100,2776
57,prasle-line,100,2941
58,prasle-line,100,2809
60,prasle-line,100,2836
59,prasle-line,100,2775
61,prasle-line,100,2798
62,prasle-line,100,2728
64,prasle-line,100,2761
65,prasle-line,100,2724
63,prasle-line,100,2789
66,prasle-line,100,2867
67,prasle-line,100,2788
69,prasle-line,100,2757
68,prasle-line,100,2759
70,prasle-line,100,2786
72,prasle-line,100,2794
71,prasle-line,100,2798
73,prasle-line,100,2777
74,prasle-line,100,2877
75,prasle-line,100,2887
76,prasle-line,100,2846
77,prasle-line,100,2894
78,prasle-line,100,2857
79,prasle-line,100,2854
80,prasle-line,100,2929
82,prasle-line,100,2740
81,prasle-line,100,2833
84,prasle-line,100,2768
83,prasle-line,100,2806
85,prasle-line,100,2709
86,prasle-line,100,2791
90,prasle-line,100,2922
88,prasle-line,100,2775
87,prasle-line,100,2871
89,prasle-line,100,2761
91,prasle-line,100,2741
92,prasle-line,100,2851
93,prasle-line,100,2907
94,prasle-line,100,2965
95,prasle-line,100,2849
96,prasle-line,100,2735
97,prasle-line,100,2754
98,prasle-line,100,3011
99,prasle-line,100,2763
100,prasle-line,100,2951
