trial,algorithm,node_count,crash_time_s,initial_convergence_time_ms,recovery_convergence_time_ms,total_recovery_time_ms
1,prasle-ring,100,120,2823,120276,276
2,prasle-ring,100,120,2915,120368,368
3,prasle-ring,100,120,2931,120383,383
4,prasle-ring,100,120,2766,120219,219
5,prasle-ring,100,120,2801,120254,254
6,prasle-ring,100,120,2729,120182,182
7,prasle-ring,100,120,2823,120276,276
8,prasle-ring,100,120,2799,120081,81
9,prasle-ring,100,120,2848,120297,297
10,prasle-ring,100,120,2784,120237,237
11,prasle-ring,100,120,2725,120178,178
12,prasle-ring,100,120,2886,120339,339
13,prasle-ring,100,120,2911,120364,364
14,prasle-ring,100,120,2880,120306,306
15,prasle-ring,100,120,2921,120374,374
16,prasle-ring,100,120,2808,120261,261
17,prasle-ring,100,120,2766,120219,219
18,prasle-ring,100,120,2863,120316,316
19,prasle-ring,100,120,2754,120207,207
20,prasle-ring,100,120,2818,120271,271
21,prasle-ring,100,120,2875,120328,328
22,prasle-ring,100,120,2743,120196,196
23,prasle-ring,100,120,2778,120231,231
24,prasle-ring,100,120,2842,120295,295
25,prasle-ring,100,120,2827,120275,275
26,prasle-ring,100,120,2858,120308,308
27,prasle-ring,100,120,2847,120298,298
28,prasle-ring,100,120,2858,120311,311
29,prasle-ring,100,120,2764,120217,217
30,prasle-ring,100,120,2756,120209,209
31,prasle-ring,100,120,2727,120179,179
32,prasle-ring,100,120,2872,120269,269
33,prasle-ring,100,120,2885,120338,338
34,prasle-ring,100,120,2845,120298,298
35,prasle-ring,100,120,2754,120207,207
36,prasle-ring,100,120,2773,120224,224
37,prasle-ring,100,120,2817,120270,270
38,prasle-ring,100,120,2789,120242,242
39,prasle-ring,100,120,2837,120290,290
40,prasle-ring,100,120,2867,120320,320
41,prasle-ring,100,120,2806,120259,259
42,prasle-ring,100,120,2857,120308,308
43,prasle-ring,100,120,2765,120218,218
44,prasle-ring,100,120,2763,120216,216
45,prasle-ring,100,120,2881,120105,105
46,prasle-ring,100,120,2795,120248,248
47,prasle-ring,100,120,2843,120296,296
48,prasle-ring,100,120,2867,120320,320
49,prasle-ring,100,120,2764,120217,217
50,prasle-ring,100,120,2848,120301,301
51,prasle-ring,100,120,2799,120252,252
52,prasle-ring,100,120,2872,120325,325
53,prasle-ring,100,120,2832,120285,285
54,prasle-ring,100,120,2829,120282,282
55,prasle-ring,100,120,2822,120074,74
56,prasle-ring,100,120,2865,120318,318
57,prasle-ring,100,120,2736,120189,189
58,prasle-ring,100,120,2901,120354,354
59,prasle-ring,100,120,2743,120195,195
60,prasle-ring,100,120,2845,120298,298
61,prasle-ring,100,120,2952,120405,405
62,prasle-ring,100,120,2761,120214,214
63,prasle-ring,100,120,2801,120251,251
64,prasle-ring,100,120,2820,120273,273
65,prasle-ring,100,120,2812,120265,265
66,prasle-ring,100,120,2907,120360,360
67,prasle-ring,100,120,2783,120236,236
68,prasle-ring,100,120,2713,120165,165
69,prasle-ring,100,120,2785,120238,238
70,prasle-ring,100,120,2715,120168,168
71,prasle-ring,100,120,2752,120205,205
72,prasle-ring,100,120,2800,120253,253
73,prasle-ring,100,120,2786,120302,302
74,prasle-ring,100,120,2820,120273,273
75,prasle-ring,100,120,2823,120276,276
76,prasle-ring,100,120,2757,120210,210
77,prasle-ring,100,120,2859,120312,312
78,prasle-ring,100,120,2834,120287,287
79,prasle-ring,100,120,2781,120234,234
80,prasle-ring,100,120,2831,120284,284
81,prasle-ring,100,120,2903,120355,355
82,prasle-ring,100,120,2792,120246,246
83,prasle-ring,100,120,2785,120238,238
84,prasle-ring,100,120,2928,120381,381
85,prasle-ring,100,120,2856,120309,309
86,prasle-ring,100,120,2761,120214,214
87,prasle-ring,100,120,2781,120234,234
88,prasle-ring,100,120,2790,120243,243
89,prasle-ring,100,120,2933,120386,386
90,prasle-ring,100,120,2903,120356,356
91,prasle-ring,100,120,2813,120266,266
92,prasle-ring,100,120,2805,120257,257
93,prasle-ring,100,120,2809,120262,262
94,prasle-ring,100,120,2834,120287,287
95,prasle-ring,100,120,2844,120297,297
96,prasle-ring,100,120,2958,120411,411
97,prasle-ring,100,120,2840,120293,293
98,prasle-ring,100,120,2875,120328,328
99,prasle-ring,100,120,2910,120363,363
100,prasle-ring,100,120,2914,120367,367
