trial,algorithm,node_count,partition_a_convergence_ms,partition_b_convergence_ms,partition_a_leader,partition_b_leader,split_brain
1,prasle-ring,5,3106,3003,1,3,true
2,prasle-ring,5,4005,2930,1,3,true
3,prasle-ring,5,3415,3293,1,3,true
4,prasle-ring,5,3159,3757,1,3,true
5,prasle-ring,5,3412,3161,1,3,true
6,prasle-ring,5,3514,3426,1,3,true
7,prasle-ring,5,3554,3563,1,3,true
8,prasle-ring,5,3742,3563,1,3,true
9,prasle-ring,5,3282,3082,1,3,true
10,prasle-ring,5,3364,2820,1,3,true
11,prasle-ring,5,3491,3430,1,3,true
12,prasle-ring,5,3261,2857,1,3,true
13,prasle-ring,5,3537,3088,1,3,true
14,prasle-ring,5,3926,2942,1,3,true
15,prasle-ring,5,3746,3265,1,3,true
16,prasle-ring,5,3723,3229,1,3,true
17,prasle-ring,5,3607,2736,1,3,true
18,prasle-ring,5,3697,2987,1,3,true
19,prasle-ring,5,3120,3570,1,3,true
20,prasle-ring,5,3605,3340,1,3,true
21,prasle-ring,5,2927,3413,1,3,true
22,prasle-ring,5,2859,3857,1,3,true
23,prasle-ring,5,3618,3098,1,3,true
24,prasle-ring,5,3765,3060,1,3,true
25,prasle-ring,5,4133,3299,1,3,true
26,prasle-ring,5,3504,3837,1,3,true
27,prasle-ring,5,3494,3407,1,3,true
28,prasle-ring,5,3273,2828,1,3,true
29,prasle-ring,5,3858,3644,1,3,true
30,prasle-ring,5,3387,3898,1,3,true
31,prasle-ring,5,3356,3256,1,3,true
32,prasle-ring,5,3419,3028,1,3,true
33,prasle-ring,5,3028,3721,1,3,true
34,prasle-ring,5,3277,2993,1,3,true
35,prasle-ring,5,3644,3580,1,3,true
36,prasle-ring,5,3442,3526,1,3,true
37,prasle-ring,5,4373,3068,1,3,true
38,prasle-ring,5,3034,3088,1,3,true
39,prasle-ring,5,3140,3258,1,3,true
40,prasle-ring,5,3040,3544,1,3,true
41,prasle-ring,5,3778,3622,1,3,true
42,prasle-ring,5,3387,3028,1,3,true
43,prasle-ring,5,3109,2865,1,3,true
44,prasle-ring,5,3353,3902,1,3,true
45,prasle-ring,5,3050,3163,1,3,true
46,prasle-ring,5,4066,3210,1,3,true
47,prasle-ring,5,2998,3698,1,3,true
48,prasle-ring,5,4558,2988,1,3,true
49,prasle-ring,5,2973,3195,1,3,true
50,prasle-ring,5,3023,3735,1,3,true
51,prasle-ring,5,3669,3006,1,3,true
52,prasle-ring,5,3115,3226,1,3,true
53,prasle-ring,5,3541,3239,1,3,true
54,prasle-ring,5,3141,3914,1,3,true
55,prasle-ring,5,3042,3470,1,3,true
56,prasle-ring,5,3845,2989,1,3,true
57,prasle-ring,5,3749,3758,1,3,true
58,prasle-ring,5,3675,3262,1,3,true
59,prasle-ring,5,3035,3466,1,3,true
60,prasle-ring,5,3801,2924,1,3,true
61,prasle-ring,5,3653,2868,1,3,true
62,prasle-ring,5,3654,3399,1,3,true
63,prasle-ring,5,3755,3561,1,3,true
64,prasle-ring,5,3294,3093,1,3,true
65,prasle-ring,5,3369,3110,1,3,true
66,prasle-ring,5,3426,3746,1,3,true
67,prasle-ring,5,3586,3503,1,3,true
68,prasle-ring,5,3661,3095,1,3,true
69,prasle-ring,5,3600,3472,1,3,true
70,prasle-ring,5,3192,3452,1,3,true
71,prasle-ring,5,3376,3068,1,3,true
72,prasle-ring,5,3435,3204,1,3,true
73,prasle-ring,5,3155,2954,1,3,true
74,prasle-ring,5,3275,3669,1,3,true
75,prasle-ring,5,3524,3181,1,3,true
76,prasle-ring,5,3066,2964,1,3,true
77,prasle-ring,5,3136,3143,1,3,true
78,prasle-ring,5,2983,3124,1,3,true
79,prasle-ring,5,3097,3413,1,3,true
80,prasle-ring,5,3243,3391,1,3,true
81,prasle-ring,5,3028,3000,1,3,true
82,prasle-ring,5,3043,3215,1,3,true
83,prasle-ring,5,3335,3252,1,3,true
84,prasle-ring,5,3426,3237,1,3,true
85,prasle-ring,5,3300,2989,1,3,true
86,prasle-ring,5,3628,3457,1,3,true
87,prasle-ring,5,3356,3566,1,3,true
88,prasle-ring,5,3808,3592,1,3,true
89,prasle-ring,5,3416,3470,1,3,true
90,prasle-ring,5,3078,3541,1,3,true
91,prasle-ring,5,3286,3330,1,3,true
92,prasle-ring,5,3246,3408,1,3,true
93,prasle-ring,5,3577,2894,1,3,true
94,prasle-ring,5,3076,3330,1,3,true
95,prasle-ring,5,3435,3392,1,3,true
96,prasle-ring,5,3881,3350,1,3,true
97,prasle-ring,5,3737,2964,1,3,true
98,prasle-ring,5,3168,3270,1,3,true
99,prasle-ring,5,3815,3539,1,3,true
100,prasle-ring,5,3679,3402,1,3,true
