trial,algorithm,node_count,partition_a_convergence_ms,partition_b_convergence_ms,partition_a_leader,partition_b_leader,split_brain
1,prasle-mesh,5,3304,3439,1,3,true
2,prasle-mesh,5,3639,3182,1,3,true
3,prasle-mesh,5,3486,3579,1,4,true
4,prasle-mesh,5,3732,3664,1,5,true
5,prasle-mesh,5,3181,3671,1,3,true
6,prasle-mesh,5,3366,3415,1,4,true
7,prasle-mesh,5,3851,3242,2,5,true
8,prasle-mesh,5,3445,3092,2,3,true
9,prasle-mesh,5,3659,3504,1,5,true
10,prasle-mesh,5,3615,3582,2,3,true
11,prasle-mesh,5,3312,3173,2,3,true
12,prasle-mesh,5,3993,3448,1,5,true
13,prasle-mesh,5,3914,3163,1,4,true
14,prasle-mesh,5,3753,3660,2,3,true
15,prasle-mesh,5,3483,2915,1,3,true
16,prasle-mesh,5,3222,2958,2,3,true
17,prasle-mesh,5,3581,3516,1,3,true
18,prasle-mesh,5,3212,3487,1,3,true
19,prasle-mesh,5,3321,3642,1,4,true
20,prasle-mesh,5,3616,2767,1,5,true
21,prasle-mesh,5,3236,3181,1,4,true
22,prasle-mesh,5,3698,3181,1,4,true
23,prasle-mesh,5,3441,3174,2,4,true
24,prasle-mesh,5,3926,2953,1,4,true
25,prasle-mesh,5,3842,2970,1,4,true
26,prasle-mesh,5,3108,3258,1,4,true
27,prasle-mesh,5,3848,3050,1,3,true
28,prasle-mesh,5,3339,3583,1,4,true
29,prasle-mesh,5,3575,3372,2,4,true
30,prasle-mesh,5,3184,3280,1,5,true
31,prasle-mesh,5,3134,3476,1,4,true
32,prasle-mesh,5,3380,3703,2,3,true
33,prasle-mesh,5,3533,3190,1,4,true
34,prasle-mesh,5,3785,3551,1,3,true
35,prasle-mesh,5,3867,3307,2,4,true
36,prasle-mesh,5,3874,2805,1,4,true
37,prasle-mesh,5,3516,3470,2,5,true
38,prasle-mesh,5,3895,3166,1,4,true
39,prasle-mesh,5,3042,3061,2,5,true
40,prasle-mesh,5,3908,3638,1,4,true
41,prasle-mesh,5,3488,3373,2,5,true
42,prasle-mesh,5,3611,3719,1,4,true
43,prasle-mesh,5,3612,3435,2,5,true
44,prasle-mesh,5,3712,3158,2,3,true
45,prasle-mesh,5,3815,3835,1,5,true
46,prasle-mesh,5,3032,3374,2,4,true
47,prasle-mesh,5,3341,3331,1,4,true
48,prasle-mesh,5,3208,2891,1,3,true
49,prasle-mesh,5,3769,3388,2,3,true
50,prasle-mesh,5,3289,3415,2,5,true
51,prasle-mesh,5,2948,3435,1,4,true
52,prasle-mesh,5,4007,3431,2,4,true
53,prasle-mesh,5,3572,2843,2,4,true
54,prasle-mesh,5,3388,3082,2,5,true
55,prasle-mesh,5,4082,3539,2,4,true
56,prasle-mesh,5,3544,3515,1,3,true
57,prasle-mesh,5,3922,3323,2,3,true
58,prasle-mesh,5,3988,3781,2,5,true
59,prasle-mesh,5,3113,3225,1,4,true
60,prasle-mesh,5,3722,3320,1,5,true
61,prasle-mesh,5,3616,2922,1,4,true
62,prasle-mesh,5,3370,3699,2,4,true
63,prasle-mesh,5,3134,2973,1,3,true
64,prasle-mesh,5,3947,2772,2,4,true
65,prasle-mesh,5,3667,3082,1,4,true
66,prasle-mesh,5,3435,3520,2,4,true
67,prasle-mesh,5,3583,3044,2,5,true
68,prasle-mesh,5,3112,3618,1,4,true
69,prasle-mesh,5,3808,3212,1,4,true
70,prasle-mesh,5,3776,3491,1,3,true
71,prasle-mesh,5,3451,3441,1,3,true
72,prasle-mesh,5,3658,2756,1,5,true
73,prasle-mesh,5,3504,3427,2,3,true
74,prasle-mesh,5,3152,3190,1,3,true
75,prasle-mesh,5,3324,3137,1,4,true
76,prasle-mesh,5,3530,3654,2,4,true
77,prasle-mesh,5,3627,3222,1,3,true
78,prasle-mesh,5,3681,3229,2,5,true
79,prasle-mesh,5,3431,3810,2,5,true
80,prasle-mesh,5,2749,3720,1,5,true
81,prasle-mesh,5,2905,3128,2,3,true
82,prasle-mesh,5,3435,3337,2,4,true
83,prasle-mesh,5,4059,3296,2,5,true
84,prasle-mesh,5,3534,3365,2,5,true
85,prasle-mesh,5,3522,3587,1,5,true
86,prasle-mesh,5,3268,2774,2,3,true
87,prasle-mesh,5,3053,2863,2,3,true
88,prasle-mesh,5,3505,2884,1,5,true
89,prasle-mesh,5,3247,3542,2,3,true
90,prasle-mesh,5,3438,3626,2,4,true
91,prasle-mesh,5,3687,3149,2,5,true
92,prasle-mesh,5,3708,3511,1,5,true
93,prasle-mesh,5,3778,3196,2,5,true
94,prasle-mesh,5,3223,3265,1,3,true
95,prasle-mesh,5,3783,3446,1,4,true
96,prasle-mesh,5,3438,3759,2,4,true
97,prasle-mesh,5,3442,3445,1,3,true
98,prasle-mesh,5,3705,3705,1,5,true
99,prasle-mesh,5,3565,3026,2,4,true
100,prasle-mesh,5,3696,3657,1,5,true
