trial,algorithm,node_count,partition_a_convergence_ms,partition_b_convergence_ms,partition_a_leader,partition_b_leader,split_brain
1,adaptive-prasle-ring,50,1622,1823,25,50,true
2,adaptive-prasle-ring,50,1616,1663,25,50,true
3,adaptive-prasle-ring,50,1582,1595,25,50,true
4,adaptive-prasle-ring,50,1865,1684,25,50,true
5,adaptive-prasle-ring,50,1718,1583,25,50,true
6,adaptive-prasle-ring,50,1938,1530,25,50,true
7,adaptive-prasle-ring,50,1715,1632,25,50,true
8,adaptive-prasle-ring,50,1532,1632,25,50,true
9,adaptive-prasle-ring,50,1845,2037,25,50,true
10,adaptive-prasle-ring,50,1549,1648,25,50,true
