trial,algorithm,node_count,noise_level,convergence_time_ms,message_count
1,ring,50,90,NA,NA
2,ring,50,90,NA,NA
3,ring,50,90,NA,NA
4,ring,50,90,NA,NA
5,ring,50,90,105478,NA
6,ring,50,90,53443,NA
7,ring,50,90,NA,NA
8,ring,50,90,54027,NA
9,ring,50,90,55153,NA
10,ring,50,90,50199,NA
11,ring,50,90,54746,NA
12,ring,50,90,53207,NA
13,ring,50,90,NA,NA
14,ring,50,90,NA,NA
15,ring,50,90,NA,NA
16,ring,50,90,54131,NA
17,ring,50,90,NA,NA
18,ring,50,90,53635,NA
19,ring,50,90,3866,NA
20,ring,50,90,NA,NA
21,ring,50,90,53717,NA
22,ring,50,90,54124,NA
23,ring,50,90,NA,NA
24,ring,50,90,53508,NA
25,ring,50,90,NA,NA
26,ring,50,90,53984,NA
27,ring,50,90,NA,NA
28,ring,50,90,NA,NA
29,ring,50,90,NA,NA
30,ring,50,90,53991,NA
31,ring,50,90,NA,NA
32,ring,50,90,54424,NA
33,ring,50,90,54468,NA
34,ring,50,90,53888,NA
35,ring,50,90,54539,NA
36,ring,50,90,54199,NA
37,ring,50,90,NA,NA
38,ring,50,90,106240,NA
39,ring,50,90,NA,NA
40,ring,50,90,54625,NA
41,ring,50,90,53666,NA
42,ring,50,90,54419,NA
43,ring,50,90,NA,NA
44,ring,50,90,53311,NA
45,ring,50,90,NA,NA
46,ring,50,90,53810,NA
47,ring,50,90,NA,NA
48,ring,50,90,112163,NA
49,ring,50,90,53767,NA
50,ring,50,90,53944,NA
51,ring,50,90,56197,NA
52,ring,50,90,NA,NA
53,ring,50,90,54028,NA
54,ring,50,90,NA,NA
55,ring,50,90,53635,NA
56,ring,50,90,54198,NA
57,ring,50,90,53463,NA
58,ring,50,90,54081,NA
59,ring,50,90,7702,NA
60,ring,50,90,4771,NA
61,ring,50,90,62214,NA
62,ring,50,90,NA,NA
63,ring,50,90,53981,NA
64,ring,50,90,53729,NA
65,ring,50,90,NA,NA
66,ring,50,90,NA,NA
67,ring,50,90,54016,NA
68,ring,50,90,NA,NA
69,ring,50,90,53625,NA
70,ring,50,90,53627,NA
71,ring,50,90,54257,NA
72,ring,50,90,54245,NA
73,ring,50,90,NA,NA
74,ring,50,90,NA,NA
75,ring,50,90,NA,NA
76,ring,50,90,55534,NA
77,ring,50,90,53744,NA
78,ring,50,90,54218,NA
79,ring,50,90,53945,NA
80,ring,50,90,NA,NA
81,ring,50,90,54207,NA
82,ring,50,90,NA,NA
83,ring,50,90,NA,NA
84,ring,50,90,54670,NA
85,ring,50,90,53365,NA
86,ring,50,90,79945,NA
87,ring,50,90,NA,NA
88,ring,50,90,53631,NA
89,ring,50,90,54530,NA
90,ring,50,90,54816,NA
91,ring,50,90,NA,NA
92,ring,50,90,79919,NA
93,ring,50,90,54081,NA
94,ring,50,90,54076,NA
95,ring,50,90,54808,NA
96,ring,50,90,53618,NA
97,ring,50,90,54642,NA
98,ring,50,90,53876,NA
99,ring,50,90,NA,NA
100,ring,50,90,53840,NA
