trial,algorithm,node_count,crash_time_s,initial_convergence_time_ms,recovery_convergence_time_ms,total_recovery_time_ms
1,prasle-mesh,5,60,3385,63263,3263
2,prasle-mesh,5,60,3467,63426,3426
3,prasle-mesh,5,60,2923,62801,2801
4,prasle-mesh,5,60,3269,63146,3146
5,prasle-mesh,5,60,3277,63482,3482
6,prasle-mesh,5,60,2848,62726,2726
7,prasle-mesh,5,60,3522,63590,3590
8,prasle-mesh,5,60,3109,63214,3214
9,prasle-mesh,5,60,3314,63192,3192
10,prasle-mesh,5,60,3281,63807,3807
11,prasle-mesh,5,60,3563,63441,3441
12,prasle-mesh,5,60,3372,63250,3250
13,prasle-mesh,5,60,2901,62872,2872
14,prasle-mesh,5,60,3400,63280,3280
15,prasle-mesh,5,60,2887,63097,3097
16,prasle-mesh,5,60,3032,62910,2910
17,prasle-mesh,5,60,2985,63672,3672
18,prasle-mesh,5,60,3434,63312,3312
19,prasle-mesh,5,60,2905,62783,2783
20,prasle-mesh,5,60,3162,63629,3629
21,prasle-mesh,5,60,3322,63200,3200
22,prasle-mesh,5,60,3221,63099,3099
23,prasle-mesh,5,60,2865,62743,2743
24,prasle-mesh,5,60,3226,63104,3104
25,prasle-mesh,5,60,3320,63197,3197
26,prasle-mesh,5,60,3131,63009,3009
27,prasle-mesh,5,60,3029,63389,3389
28,prasle-mesh,5,60,3498,63544,3544
29,prasle-mesh,5,60,3152,63030,3030
30,prasle-mesh,5,60,3412,63290,3290
31,prasle-mesh,5,60,3561,63439,3439
32,prasle-mesh,5,60,3448,63923,3923
33,prasle-mesh,5,60,3277,63155,3155
34,prasle-mesh,5,60,2889,62767,2767
35,prasle-mesh,5,60,3384,63262,3262
36,prasle-mesh,5,60,3087,63487,3487
37,prasle-mesh,5,60,2939,63404,3404
38,prasle-mesh,5,60,3313,63191,3191
39,prasle-mesh,5,60,3553,63459,3459
40,prasle-mesh,5,60,3071,62949,2949
41,prasle-mesh,5,60,2999,62877,2877
42,prasle-mesh,5,60,3268,63181,3181
43,prasle-mesh,5,60,3006,63438,3438
44,prasle-mesh,5,60,3128,63006,3006
45,prasle-mesh,5,60,3192,63070,3070
46,prasle-mesh,5,60,2889,63228,3228
47,prasle-mesh,5,60,3186,63064,3064
48,prasle-mesh,5,60,3326,63204,3204
49,prasle-mesh,5,60,2913,63530,3530
50,prasle-mesh,5,60,3416,63294,3294
51,prasle-mesh,5,60,3113,62991,2991
52,prasle-mesh,5,60,3210,63088,3088
53,prasle-mesh,5,60,3014,63181,3181
54,prasle-mesh,5,60,2985,62859,2859
55,prasle-mesh,5,60,3295,63173,3173
56,prasle-mesh,5,60,3439,63610,3610
57,prasle-mesh,5,60,3001,62879,2879
58,prasle-mesh,5,60,3271,63149,3149
59,prasle-mesh,5,60,2902,62780,2780
60,prasle-mesh,5,60,3076,62954,2954
61,prasle-mesh,5,60,3185,63063,3063
62,prasle-mesh,5,60,3267,63145,3145
63,prasle-mesh,5,60,3390,63268,3268
64,prasle-mesh,5,60,2909,62787,2787
65,prasle-mesh,5,60,3253,63131,3131
66,prasle-mesh,5,60,3522,63533,3533
67,prasle-mesh,5,60,3538,63670,3670
68,prasle-mesh,5,60,3090,63528,3528
69,prasle-mesh,5,60,3411,63451,3451
70,prasle-mesh,5,60,3271,63149,3149
71,prasle-mesh,5,60,3251,63129,3129
72,prasle-mesh,5,60,3125,63003,3003
73,prasle-mesh,5,60,3307,63416,3416
74,prasle-mesh,5,60,3182,63060,3060
75,prasle-mesh,5,60,3175,63053,3053
76,prasle-mesh,5,60,2881,62759,2759
77,prasle-mesh,5,60,2961,63286,3286
78,prasle-mesh,5,60,3578,63456,3456
79,prasle-mesh,5,60,3366,63244,3244
80,prasle-mesh,5,60,3078,62956,2956
81,prasle-mesh,5,60,3064,63160,3160
82,prasle-mesh,5,60,3519,63396,3396
83,prasle-mesh,5,60,3648,63546,3546
84,prasle-mesh,5,60,2957,63015,3015
85,prasle-mesh,5,60,2903,63878,3878
86,prasle-mesh,5,60,2932,62810,2810
87,prasle-mesh,5,60,2771,62649,2649
88,prasle-mesh,5,60,2767,63374,3374
89,prasle-mesh,5,60,3211,63625,3625
90,prasle-mesh,5,60,2888,62766,2766
91,prasle-mesh,5,60,3289,63164,3164
92,prasle-mesh,5,60,3146,63024,3024
93,prasle-mesh,5,60,3271,63149,3149
94,prasle-mesh,5,60,3316,63228,3228
95,prasle-mesh,5,60,3530,63406,3406
96,prasle-mesh,5,60,3623,63501,3501
97,prasle-mesh,5,60,3422,63564,3564
98,prasle-mesh,5,60,3456,63629,3629
99,prasle-mesh,5,60,3070,63498,3498
100,prasle-mesh,5,60,3106,63683,3683
