trial,algorithm,node_count,partition_a_convergence_ms,partition_b_convergence_ms,partition_a_leader,partition_b_leader,split_brain
1,adaptive-prasle,100,1818,1574,50,100,true
2,adaptive-prasle,100,1573,1684,50,100,true
3,adaptive-prasle,100,1707,1576,50,100,true
4,adaptive-prasle,100,1550,1464,50,100,true
5,adaptive-prasle,100,1670,1610,50,100,true
6,adaptive-prasle,100,1550,1472,50,100,true
7,adaptive-prasle,100,1558,1697,50,100,true
8,adaptive-prasle,100,1567,1535,50,100,true
9,adaptive-prasle,100,1626,1499,50,100,true
10,adaptive-prasle,100,1650,1727,50,100,true
11,adaptive-prasle,100,1859,1683,50,100,true
12,adaptive-prasle,100,1864,1504,50,100,true
13,adaptive-prasle,100,1695,1563,50,100,true
14,adaptive-prasle,100,1536,1569,50,100,true
15,adaptive-prasle,100,1631,1765,50,100,true
16,adaptive-prasle,100,1866,1535,50,100,true
17,adaptive-prasle,100,1575,1521,50,100,true
18,adaptive-prasle,100,1898,1677,50,100,true
19,adaptive-prasle,100,1890,1621,50,100,true
20,adaptive-prasle,100,1489,1583,50,100,true
21,adaptive-prasle,100,1488,1556,50,100,true
22,adaptive-prasle,100,1469,1667,50,100,true
23,adaptive-prasle,100,1575,1571,50,100,true
24,adaptive-prasle,100,1598,1637,50,100,true
25,adaptive-prasle,100,1622,1548,50,100,true
26,adaptive-prasle,100,1917,1534,50,100,true
27,adaptive-prasle,100,1694,1565,50,100,true
28,adaptive-prasle,100,1806,1720,50,100,true
29,adaptive-prasle,100,1524,1559,50,100,true
30,adaptive-prasle,100,1804,1517,50,100,true
31,adaptive-prasle,100,1605,1710,50,100,true
32,adaptive-prasle,100,1561,1629,50,100,true
33,adaptive-prasle,100,1786,1588,50,100,true
34,adaptive-prasle,100,1777,1567,50,100,true
35,adaptive-prasle,100,1509,1604,50,100,true
36,adaptive-prasle,100,1545,1647,50,100,true
37,adaptive-prasle,100,1600,1694,50,100,true
38,adaptive-prasle,100,1743,1696,50,100,true
39,adaptive-prasle,100,1615,1579,50,100,true
40,adaptive-prasle,100,1697,1741,50,100,true
41,adaptive-prasle,100,1747,1658,50,100,true
42,adaptive-prasle,100,1799,1499,50,100,true
43,adaptive-prasle,100,1543,1634,50,100,true
44,adaptive-prasle,100,1712,1701,50,100,true
45,adaptive-prasle,100,1847,1635,50,100,true
46,adaptive-prasle,100,1477,1637,50,100,true
47,adaptive-prasle,100,1592,1615,50,100,true
48,adaptive-prasle,100,1908,1558,50,100,true
49,adaptive-prasle,100,1949,1736,50,100,true
50,adaptive-prasle,100,1497,1532,50,100,true
51,adaptive-prasle,100,1550,1818,50,100,true
52,adaptive-prasle,100,1538,1536,50,100,true
53,adaptive-prasle,100,1649,1562,50,100,true
54,adaptive-prasle,100,1679,1835,50,100,true
55,adaptive-prasle,100,1768,1461,50,100,true
56,adaptive-prasle,100,1479,1523,50,100,true
57,adaptive-prasle,100,1784,1567,50,100,true
58,adaptive-prasle,100,1982,1436,50,100,true
59,adaptive-prasle,100,1948,1741,50,100,true
60,adaptive-prasle,100,1809,1780,50,100,true
61,adaptive-prasle,100,1851,1519,50,100,true
62,adaptive-prasle,100,1477,1597,50,100,true
63,adaptive-prasle,100,1871,1578,50,100,true
64,adaptive-prasle,100,1602,1757,50,100,true
65,adaptive-prasle,100,1583,1538,50,100,true
66,adaptive-prasle,100,1620,1515,50,100,true
67,adaptive-prasle,100,1639,1687,50,100,true
68,adaptive-prasle,100,1753,1906,50,100,true
69,adaptive-prasle,100,1830,1748,50,100,true
70,adaptive-prasle,100,1688,1519,50,100,true
71,adaptive-prasle,100,1812,1558,50,100,true
72,adaptive-prasle,100,1788,1741,50,100,true
73,adaptive-prasle,100,1713,1621,50,100,true
74,adaptive-prasle,100,1919,1532,50,100,true
75,adaptive-prasle,100,1490,1486,50,100,true
76,adaptive-prasle,100,1479,1595,50,100,true
77,adaptive-prasle,100,1719,1546,50,100,true
78,adaptive-prasle,100,1823,1642,50,100,true
79,adaptive-prasle,100,1588,1544,50,100,true
80,adaptive-prasle,100,1790,1426,50,100,true
81,adaptive-prasle,100,1714,1651,50,100,true
82,adaptive-prasle,100,1875,1619,50,100,true
83,adaptive-prasle,100,1513,1544,50,100,true
84,adaptive-prasle,100,1646,1598,50,100,true
85,adaptive-prasle,100,1972,1670,50,100,true
86,adaptive-prasle,100,1624,1629,50,100,true
87,adaptive-prasle,100,1764,1460,50,100,true
88,adaptive-prasle,100,1711,1672,50,100,true
89,adaptive-prasle,100,1735,1507,50,100,true
90,adaptive-prasle,100,1657,1464,50,100,true
91,adaptive-prasle,100,1626,1454,50,100,true
92,adaptive-prasle,100,1538,1584,50,100,true
93,adaptive-prasle,100,1673,1498,50,100,true
94,adaptive-prasle,100,1899,1769,50,100,true
95,adaptive-prasle,100,1508,1597,50,100,true
96,adaptive-prasle,100,1650,1745,50,100,true
97,adaptive-prasle,100,1881,1712,50,100,true
98,adaptive-prasle,100,1681,1525,50,100,true
99,adaptive-prasle,100,1677,1610,50,100,true
100,adaptive-prasle,100,1864,1479,50,100,true
