trial,algorithm,node_count,partition_a_convergence_ms,partition_b_convergence_ms,partition_a_leader,partition_b_leader,split_brain
1,adaptive-prasle-ring,50,1532,1580,25,50,true
2,adaptive-prasle-ring,50,1776,1671,25,50,true
3,adaptive-prasle-ring,50,1870,1689,25,50,true
4,adaptive-prasle-ring,50,1639,1630,25,50,true
5,adaptive-prasle-ring,50,1763,1642,25,50,true
6,adaptive-prasle-ring,50,1630,1618,25,50,true
7,adaptive-prasle-ring,50,1508,1613,25,50,true
8,adaptive-prasle-ring,50,1496,1643,25,50,true
9,adaptive-prasle-ring,50,1590,1532,25,50,true
10,adaptive-prasle-ring,50,1639,1802,25,50,true
