timestamp,node_id,algorithm,first_convergence_time_ms,elections_started,elections_completed,total_election_time_ms,messages_sent,messages_received,bytes_sent,bytes_received,leader_changes,current_leader,time_in_normal_ms,time_in_election_ms,time_in_waiting_ms,state_transitions,timeouts_detected,heartbeats_sent,heartbeats_received,current_state,am_leader,ring_completions,forwards,msg_election_sent,msg_coordinator_sent,msg_alive_sent,msg_election_recv,msg_coordinator_recv,msg_alive_recv,acks_sent,acks_received,retries,nodes_marked_unreachable,nodes_recovered,ring_reconfigs
2863,5,ring,2863,1,1,2863,3,1,18,6,1,2,0,2863,0,2,0,0,0,NORMAL,0,3,1,3,3,3,1,0,0,0,0,0,0,0,0
3000,2,ring,3000,1,1,3000,3,4,18,24,1,1,0,3000,0,2,0,0,0,NORMAL,0,3,1,3,3,3,4,0,0,0,0,0,0,0,0
3442,3,ring,3442,1,1,3442,3,6,18,36,1,1,0,3442,0,2,0,0,0,NORMAL,0,3,1,3,4,3,6,0,0,0,0,0,0,0,0
3557,1,ring,3557,1,1,3557,3,4,18,24,1,1,0,3557,0,2,0,0,0,LEADER,1,3,1,4,1,3,4,0,0,0,0,0,0,0,0
3421,4,ring,3421,1,1,3421,3,8,18,48,1,1,0,3421,0,2,0,0,0,NORMAL,0,3,1,3,4,3,8,0,0,0,0,0,0,0,0
5166,5,ring,2863,1,1,2863,6,4,36,24,1,2,2303,2863,0,2,0,0,0,NORMAL,0,3,1,3,5,6,4,0,0,0,0,0,0,0,0
5303,2,ring,3000,1,1,3000,6,10,36,60,1,1,2303,3000,0,2,0,0,0,NORMAL,0,3,1,6,3,6,10,0,0,0,0,0,0,0,0
5745,3,ring,3442,1,1,3442,6,12,36,72,1,1,2303,3442,0,2,0,0,0,NORMAL,0,3,1,6,4,6,12,0,0,0,0,0,0,0,0
5860,1,ring,3557,1,1,3557,6,7,36,42,1,1,2303,3557,0,2,0,0,0,LEADER,1,3,1,7,1,6,7,0,0,0,0,0,0,0,0
5724,4,ring,3421,1,1,3421,6,14,36,84,1,1,2303,3421,0,2,0,0,0,NORMAL,0,3,1,6,4,6,14,0,0,0,0,0,0,0,0
7469,5,ring,2863,1,1,2863,9,7,54,42,1,2,4606,2863,0,2,0,0,0,NORMAL,0,3,1,6,5,9,7,0,0,0,0,0,0,0,0
7606,2,ring,3000,1,1,3000,9,16,54,96,1,1,4606,3000,0,2,0,0,0,NORMAL,0,3,1,9,3,9,16,0,0,0,0,0,0,0,0
8048,3,ring,3442,1,1,3442,9,18,54,108,1,1,4606,3442,0,2,0,0,0,NORMAL,0,3,1,9,4,9,18,0,0,0,0,0,0,0,0
8163,1,ring,3557,1,1,3557,9,10,54,60,1,1,4606,3557,0,2,0,0,0,LEADER,1,3,1,10,1,9,10,0,0,0,0,0,0,0,0
8027,4,ring,3421,1,1,3421,9,20,54,120,1,1,4606,3421,0,2,0,0,0,NORMAL,0,3,1,9,4,9,20,0,0,0,0,0,0,0,0
9772,5,ring,2863,1,2,12635,12,10,72,60,2,1,6909,2863,0,3,0,0,0,NORMAL,0,3,1,3,8,12,10,0,0,0,0,0,0,0,0
9909,2,ring,3000,1,2,12909,12,22,72,132,1,1,6909,3000,0,3,0,0,0,NORMAL,0,3,1,3,6,12,22,0,0,0,0,0,0,0,0
10351,3,ring,3442,1,2,13793,12,24,72,144,1,1,6909,3442,0,3,0,0,0,NORMAL,0,3,1,3,7,12,24,0,0,0,0,0,0,0,0
10466,1,ring,3557,1,2,14023,12,13,72,78,1,1,6909,3557,0,3,0,0,0,LEADER,1,3,1,4,2,12,13,0,0,0,0,0,0,0,0
10330,4,ring,3421,1,2,13751,12,26,72,156,1,1,6909,3421,0,3,0,0,0,NORMAL,0,3,1,3,7,12,26,0,0,0,0,0,0,0,0
12075,5,ring,2863,1,2,12635,15,13,90,78,2,1,9212,2863,0,3,0,0,0,NORMAL,0,3,1,6,8,15,13,0,0,0,0,0,0,0,0
12212,2,ring,3000,1,2,12909,15,28,90,168,1,1,9212,3000,0,3,0,0,0,NORMAL,0,3,1,6,6,15,28,0,0,0,0,0,0,0,0
12654,3,ring,3442,1,2,13793,15,30,90,180,1,1,9212,3442,0,3,0,0,0,NORMAL,0,3,1,6,7,15,30,0,0,0,0,0,0,0,0
12769,1,ring,3557,1,2,14023,15,16,90,96,1,1,9212,3557,0,3,0,0,0,LEADER,1,3,1,7,2,15,16,0,0,0,0,0,0,0,0
12633,4,ring,3421,1,2,13751,15,32,90,192,1,1,9212,3421,0,3,0,0,0,NORMAL,0,3,1,6,7,15,32,0,0,0,0,0,0,0,0
14378,5,ring,2863,1,2,12635,18,16,108,96,2,1,11515,2863,0,3,0,0,0,NORMAL,0,3,1,9,8,18,16,0,0,0,0,0,0,0,0
14515,2,ring,3000,1,2,12909,18,34,108,204,1,1,11515,3000,0,3,0,0,0,NORMAL,0,3,1,9,6,18,34,0,0,0,0,0,0,0,0
14957,3,ring,3442,1,2,13793,18,36,108,216,1,1,11515,3442,0,3,0,0,0,NORMAL,0,3,1,9,7,18,36,0,0,0,0,0,0,0,0
15072,1,ring,3557,1,2,14023,18,19,108,114,1,1,11515,3557,0,3,0,0,0,LEADER,1,3,1,10,2,18,19,0,0,0,0,0,0,0,0
14936,4,ring,3421,1,2,13751,18,38,108,228,1,1,11515,3421,0,3,0,0,0,NORMAL,0,3,1,9,7,18,38,0,0,0,0,0,0,0,0
16681,5,ring,2863,1,3,29316,21,19,126,114,2,1,13818,2863,0,4,0,0,0,NORMAL,0,3,1,3,11,21,19,0,0,0,0,0,0,0,0
16818,2,ring,3000,1,3,29727,21,40,126,240,1,1,13818,3000,0,4,0,0,0,NORMAL,0,3,1,3,9,21,40,0,0,0,0,0,0,0,0
