trial,algorithm,node_count,partition_a_convergence_ms,partition_b_convergence_ms,partition_a_leader,partition_b_leader,split_brain
1,adaptive-prasle-line,10,1917,1991,5,10,true
2,adaptive-prasle-line,10,2320,1949,5,10,true
3,adaptive-prasle-line,10,2425,1654,5,10,true
4,adaptive-prasle-line,10,2460,2236,5,10,true
5,adaptive-prasle-line,10,1677,1494,5,10,true
6,adaptive-prasle-line,10,1761,1854,5,10,true
7,adaptive-prasle-line,10,2269,1733,5,10,true
8,adaptive-prasle-line,10,1525,1968,5,10,true
9,adaptive-prasle-line,10,2152,2030,5,10,true
10,adaptive-prasle-line,10,2067,1932,5,10,true
