trial,algorithm,node_count,partition_a_convergence_ms,partition_b_convergence_ms,partition_a_leader,partition_b_leader,split_brain
1,adaptive-prasle-mesh,50,1434,1565,25,50,true
2,adaptive-prasle-mesh,50,1536,1791,25,50,true
3,adaptive-prasle-mesh,50,1646,1579,25,50,true
4,adaptive-prasle-mesh,50,1512,1659,25,50,true
5,adaptive-prasle-mesh,50,1937,1938,25,50,true
6,adaptive-prasle-mesh,50,1800,1847,25,50,true
7,adaptive-prasle-mesh,50,1966,1673,25,50,true
8,adaptive-prasle-mesh,50,1859,1695,25,50,true
9,adaptive-prasle-mesh,50,1688,1600,25,50,true
10,adaptive-prasle-mesh,50,1817,1627,25,50,true
