trial,algorithm,node_count,partition_a_convergence_ms,partition_b_convergence_ms,partition_a_leader,partition_b_leader,split_brain
1,adaptive-prasle-line,10,1612,2615,5,10,true
2,adaptive-prasle-line,10,1992,1486,5,10,true
3,adaptive-prasle-line,10,2069,2372,5,10,true
4,adaptive-prasle-line,10,1744,2051,5,10,true
5,adaptive-prasle-line,10,1512,1985,5,10,true
6,adaptive-prasle-line,10,1948,1553,5,10,true
7,adaptive-prasle-line,10,2435,2527,5,10,true
8,adaptive-prasle-line,10,2294,1847,5,10,true
9,adaptive-prasle-line,10,2493,1670,5,10,true
10,adaptive-prasle-line,10,1617,1948,5,10,true
