trial,algorithm,node_count,partition_a_convergence_ms,partition_b_convergence_ms,partition_a_leader,partition_b_leader,split_brain
1,adaptive-prasle-ring,5,2749,1746,2,5,true
2,adaptive-prasle-ring,5,1732,2033,2,5,true
3,adaptive-prasle-ring,5,2726,2361,2,5,true
4,adaptive-prasle-ring,5,2464,2134,2,5,true
5,adaptive-prasle-ring,5,1858,2193,2,5,true
6,adaptive-prasle-ring,5,1683,2016,2,5,true
7,adaptive-prasle-ring,5,1751,1966,2,5,true
8,adaptive-prasle-ring,5,3013,1737,2,5,true
9,adaptive-prasle-ring,5,2431,1982,2,5,true
10,adaptive-prasle-ring,5,3225,2459,2,5,true
