trial,algorithm,node_count,convergence_time_ms
4,prasle-mesh,100,2781
14,prasle-mesh,100,2717
3,prasle-mesh,100,2806
5,prasle-mesh,100,2747
6,prasle-mesh,100,2787
7,prasle-mesh,100,2945
2,prasle-mesh,100,2771
1,prasle-mesh,100,2761
12,prasle-mesh,100,2724
11,prasle-mesh,100,2769
8,prasle-mesh,100,2860
13,prasle-mesh,100,2810
9,prasle-mesh,100,2781
10,prasle-mesh,100,2750
16,prasle-mesh,100,2933
17,prasle-mesh,100,2790
15,prasle-mesh,100,2713
18,prasle-mesh,100,2772
19,prasle-mesh,100,2841
21,prasle-mesh,100,2846
20,prasle-mesh,100,2837
22,prasle-mesh,100,2772
24,prasle-mesh,100,2954
26,prasle-mesh,100,2836
25,prasle-mesh,100,2791
23,prasle-mesh,100,3016
27,prasle-mesh,100,2789
28,prasle-mesh,100,2837
29,prasle-mesh,100,2793
30,prasle-mesh,100,2751
31,prasle-mesh,100,2851
33,prasle-mesh,100,2851
32,prasle-mesh,100,2792
35,prasle-mesh,100,2841
34,prasle-mesh,100,2770
39,prasle-mesh,100,2891
37,prasle-mesh,100,2797
36,prasle-mesh,100,2883
38,prasle-mesh,100,2866
40,prasle-mesh,100,2756
41,prasle-mesh,100,2788
42,prasle-mesh,100,2852
43,prasle-mesh,100,2744
44,prasle-mesh,100,2921
46,prasle-mesh,100,2871
45,prasle-mesh,100,2850
47,prasle-mesh,100,2777
49,prasle-mesh,100,2780
48,prasle-mesh,100,2864
52,prasle-mesh,100,2938
51,prasle-mesh,100,2763
50,prasle-mesh,100,2802
53,prasle-mesh,100,2850
55,prasle-mesh,100,2752
54,prasle-mesh,100,2824
56,prasle-mesh,100,2876
57,prasle-mesh,100,2718
58,prasle-mesh,100,2730
59,prasle-mesh,100,2994
60,prasle-mesh,100,2732
61,prasle-mesh,100,2822
62,prasle-mesh,100,2791
63,prasle-mesh,100,2790
64,prasle-mesh,100,2868
65,prasle-mesh,100,2773
66,prasle-mesh,100,2854
68,prasle-mesh,100,2829
69,prasle-mesh,100,2800
67,prasle-mesh,100,2868
70,prasle-mesh,100,2923
71,prasle-mesh,100,2889
73,prasle-mesh,100,2758
72,prasle-mesh,100,2838
74,prasle-mesh,100,2852
75,prasle-mesh,100,2862
76,prasle-mesh,100,2862
77,prasle-mesh,100,2838
78,prasle-mesh,100,2753
79,prasle-mesh,100,2995
80,prasle-mesh,100,2875
81,prasle-mesh,100,2842
82,prasle-mesh,100,2770
83,prasle-mesh,100,2747
84,prasle-mesh,100,2769
85,prasle-mesh,100,2841
86,prasle-mesh,100,2801
88,prasle-mesh,100,2831
87,prasle-mesh,100,2828
89,prasle-mesh,100,2945
90,prasle-mesh,100,2833
92,prasle-mesh,100,2870
94,prasle-mesh,100,2844
93,prasle-mesh,100,2912
91,prasle-mesh,100,2838
96,prasle-mesh,100,2767
95,prasle-mesh,100,2911
97,prasle-mesh,100,2798
98,prasle-mesh,100,2788
99,prasle-mesh,100,2743
100,prasle-mesh,100,2798
