trial,algorithm,node_count,partition_a_convergence_ms,partition_b_convergence_ms,partition_a_leader,partition_b_leader,split_brain
1,adaptive-prasle-line,5,2581,2277,2,5,true
2,adaptive-prasle-line,5,1977,2151,2,5,true
3,adaptive-prasle-line,5,1655,1659,2,5,true
4,adaptive-prasle-line,5,1707,2812,2,5,true
5,adaptive-prasle-line,5,2415,2045,2,5,true
6,adaptive-prasle-line,5,2547,2016,2,5,true
7,adaptive-prasle-line,5,1942,1646,2,5,true
8,adaptive-prasle-line,5,2147,2220,2,5,true
9,adaptive-prasle-line,5,2411,1688,2,5,true
10,adaptive-prasle-line,5,2568,1829,2,5,true
