trial,algorithm,node_count,partition_a_convergence_ms,partition_b_convergence_ms,partition_a_leader,partition_b_leader,split_brain
1,adaptive-prasle-mesh,50,1627,1651,25,50,true
2,adaptive-prasle-mesh,50,1929,1870,25,50,true
3,adaptive-prasle-mesh,50,1737,1562,25,50,true
4,adaptive-prasle-mesh,50,1694,1709,25,50,true
5,adaptive-prasle-mesh,50,1483,1687,25,50,true
6,adaptive-prasle-mesh,50,1578,1662,25,50,true
7,adaptive-prasle-mesh,50,1616,1600,25,50,true
8,adaptive-prasle-mesh,50,1531,1676,25,50,true
9,adaptive-prasle-mesh,50,1682,1622,25,50,true
10,adaptive-prasle-mesh,50,1581,1628,25,50,true
