trial,algorithm,node_count,partition_a_convergence_ms,partition_b_convergence_ms,partition_a_leader,partition_b_leader,split_brain
1,prasle-line,5,3548,3068,2,5,true
2,prasle-line,5,3631,3287,1,5,true
3,prasle-line,5,3609,3565,1,3,true
4,prasle-line,5,3517,2837,1,4,true
5,prasle-line,5,3809,3491,2,3,true
6,prasle-line,5,3337,3513,2,3,true
7,prasle-line,5,3021,3217,2,3,true
8,prasle-line,5,3470,4204,2,4,true
9,prasle-line,5,2885,2829,1,4,true
10,prasle-line,5,3799,2860,1,3,true
11,prasle-line,5,3483,3626,1,5,true
12,prasle-line,5,2984,2886,1,4,true
13,prasle-line,5,3881,3431,1,5,true
14,prasle-line,5,2988,2739,1,4,true
15,prasle-line,5,3559,3624,1,3,true
16,prasle-line,5,3206,2981,2,5,true
17,prasle-line,5,3707,3823,1,5,true
18,prasle-line,5,3316,2957,2,5,true
19,prasle-line,5,4143,3689,1,4,true
20,prasle-line,5,4009,3670,1,5,true
21,prasle-line,5,3678,3426,2,5,true
22,prasle-line,5,2922,2899,2,3,true
23,prasle-line,5,3214,3221,2,3,true
24,prasle-line,5,3494,3779,1,4,true
25,prasle-line,5,3569,3526,2,3,true
26,prasle-line,5,3375,2919,1,4,true
27,prasle-line,5,3858,3100,2,3,true
28,prasle-line,5,3318,3516,2,4,true
29,prasle-line,5,3509,3219,1,4,true
30,prasle-line,5,3448,3119,2,5,true
31,prasle-line,5,4217,3085,1,4,true
32,prasle-line,5,3081,2931,2,4,true
33,prasle-line,5,4026,2978,2,4,true
34,prasle-line,5,3571,3115,2,5,true
35,prasle-line,5,3822,3432,2,3,true
36,prasle-line,5,3574,3373,2,4,true
37,prasle-line,5,2886,3278,1,3,true
38,prasle-line,5,3171,2846,1,4,true
39,prasle-line,5,3417,3068,2,5,true
40,prasle-line,5,3194,3392,2,5,true
41,prasle-line,5,3619,3677,1,4,true
42,prasle-line,5,3555,3440,2,5,true
43,prasle-line,5,3700,3444,1,3,true
44,prasle-line,5,2804,3413,1,5,true
45,prasle-line,5,3153,3237,1,5,true
46,prasle-line,5,3348,3326,2,3,true
47,prasle-line,5,3859,3001,2,4,true
48,prasle-line,5,3108,3090,1,4,true
49,prasle-line,5,3523,3144,1,4,true
50,prasle-line,5,3620,3696,1,5,true
51,prasle-line,5,4039,3614,2,4,true
52,prasle-line,5,3864,3138,1,5,true
53,prasle-line,5,3251,3677,2,3,true
54,prasle-line,5,3317,3021,1,3,true
55,prasle-line,5,2898,3392,2,4,true
56,prasle-line,5,2967,3197,2,5,true
57,prasle-line,5,3365,3526,1,3,true
58,prasle-line,5,3338,2939,2,3,true
59,prasle-line,5,3947,3045,2,4,true
60,prasle-line,5,3741,3482,1,3,true
61,prasle-line,5,3956,3783,1,5,true
62,prasle-line,5,3203,3249,2,4,true
63,prasle-line,5,3394,3640,1,5,true
64,prasle-line,5,3418,3222,2,5,true
65,prasle-line,5,3596,3279,2,4,true
66,prasle-line,5,3456,3842,2,4,true
67,prasle-line,5,3930,3688,2,4,true
68,prasle-line,5,3686,3282,2,3,true
69,prasle-line,5,3271,3636,1,5,true
70,prasle-line,5,3246,3224,1,4,true
71,prasle-line,5,3477,3180,2,3,true
72,prasle-line,5,3397,3236,2,4,true
73,prasle-line,5,3584,3246,2,5,true
74,prasle-line,5,3770,3610,1,4,true
75,prasle-line,5,3452,3678,2,4,true
76,prasle-line,5,3371,3362,1,3,true
77,prasle-line,5,3294,3512,2,5,true
78,prasle-line,5,3163,3715,2,5,true
79,prasle-line,5,3302,2793,1,4,true
80,prasle-line,5,3371,3075,2,5,true
81,prasle-line,5,3761,3237,1,3,true
82,prasle-line,5,3054,3216,2,3,true
83,prasle-line,5,3319,3734,1,5,true
84,prasle-line,5,3453,3325,1,4,true
85,prasle-line,5,4055,3728,1,4,true
86,prasle-line,5,4103,3544,1,3,true
87,prasle-line,5,3860,3020,1,4,true
88,prasle-line,5,3535,2951,2,5,true
89,prasle-line,5,3232,3369,2,5,true
90,prasle-line,5,3061,3620,1,3,true
91,prasle-line,5,3411,3733,2,5,true
92,prasle-line,5,3397,3270,1,3,true
93,prasle-line,5,3039,3573,2,5,true
94,prasle-line,5,3049,2969,1,5,true
95,prasle-line,5,3580,3517,2,3,true
96,prasle-line,5,3801,3210,2,3,true
97,prasle-line,5,3660,3588,2,3,true
98,prasle-line,5,3018,3126,2,5,true
99,prasle-line,5,3951,3669,2,3,true
100,prasle-line,5,2995,2940,1,4,true
