trial,algorithm,node_count,convergence_time_ms
1,prasle-line,5,3476
3,prasle-line,5,3702
7,prasle-line,5,2963
5,prasle-line,5,3169
6,prasle-line,5,3315
2,prasle-line,5,3055
9,prasle-line,5,3342
4,prasle-line,5,2824
12,prasle-line,5,3348
11,prasle-line,5,3815
8,prasle-line,5,3063
13,prasle-line,5,3642
10,prasle-line,5,3072
14,prasle-line,5,3465
15,prasle-line,5,3535
17,prasle-line,5,3291
16,prasle-line,5,3031
18,prasle-line,5,3712
19,prasle-line,5,3064
20,prasle-line,5,3326
21,prasle-line,5,3488
22,prasle-line,5,3265
27,prasle-line,5,2769
26,prasle-line,5,2939
24,prasle-line,5,3807
29,prasle-line,5,2860
23,prasle-line,5,2890
28,prasle-line,5,3138
25,prasle-line,5,3644
30,prasle-line,5,3078
32,prasle-line,5,3295
31,prasle-line,5,3112
33,prasle-line,5,3117
34,prasle-line,5,3233
35,prasle-line,5,3116
40,prasle-line,5,3472
39,prasle-line,5,3426
42,prasle-line,5,3105
41,prasle-line,5,3176
43,prasle-line,5,3404
36,prasle-line,5,2879
38,prasle-line,5,3207
37,prasle-line,5,3683
47,prasle-line,5,2987
44,prasle-line,5,3112
46,prasle-line,5,3004
45,prasle-line,5,3326
48,prasle-line,5,3119
52,prasle-line,5,3334
50,prasle-line,5,2954
49,prasle-line,5,3194
51,prasle-line,5,3471
53,prasle-line,5,3117
54,prasle-line,5,3503
55,prasle-line,5,3008
56,prasle-line,5,3205
57,prasle-line,5,3255
59,prasle-line,5,3295
61,prasle-line,5,3529
60,prasle-line,5,3505
58,prasle-line,5,3478
64,prasle-line,5,2931
63,prasle-line,5,2932
62,prasle-line,5,3487
65,prasle-line,5,3265
66,prasle-line,5,3015
70,prasle-line,5,3738
67,prasle-line,5,3425
69,prasle-line,5,2877
68,prasle-line,5,3565
71,prasle-line,5,3077
72,prasle-line,5,3107
73,prasle-line,5,2953
75,prasle-line,5,3394
74,prasle-line,5,3483
77,prasle-line,5,3130
76,prasle-line,5,2782
78,prasle-line,5,3291
79,prasle-line,5,3326
81,prasle-line,5,3345
82,prasle-line,5,3098
80,prasle-line,5,3168
83,prasle-line,5,2783
84,prasle-line,5,3250
85,prasle-line,5,3333
86,prasle-line,5,3388
87,prasle-line,5,3165
88,prasle-line,5,3177
90,prasle-line,5,3539
92,prasle-line,5,3639
91,prasle-line,5,3400
93,prasle-line,5,3221
89,prasle-line,5,3631
96,prasle-line,5,3153
94,prasle-line,5,3030
95,prasle-line,5,3100
97,prasle-line,5,3403
98,prasle-line,5,2914
99,prasle-line,5,3305
100,prasle-line,5,2908
