trial,algorithm,node_count,crash_time_s,initial_convergence_time_ms,recovery_convergence_time_ms,total_recovery_time_ms
1,prasle,10,60,3092,62970,2970
2,prasle,10,60,3211,63089,3089
3,prasle,10,60,3180,63058,3058
4,prasle,10,60,3573,63451,3451
5,prasle,10,60,3278,63158,3158
6,prasle,10,60,2925,62802,2802
7,prasle,10,60,2873,62932,2932
8,prasle,10,60,3342,63246,3246
9,prasle,10,60,2901,62778,2778
10,prasle,10,60,3400,63277,3277
11,prasle,10,60,2925,63253,3253
12,prasle,10,60,3006,62884,2884
13,prasle,10,60,3165,63253,3253
14,prasle,10,60,3050,63151,3151
15,prasle,10,60,2939,62892,2892
16,prasle,10,60,3218,63130,3130
17,prasle,10,60,2874,62752,2752
18,prasle,10,60,2906,62984,2984
19,prasle,10,60,2723,62601,2601
20,prasle,10,60,2917,62795,2795
21,prasle,10,60,3127,63004,3004
22,prasle,10,60,3193,63071,3071
23,prasle,10,60,3198,63076,3076
24,prasle,10,60,2949,62827,2827
25,prasle,10,60,3037,62914,2914
26,prasle,10,60,2798,62675,2675
27,prasle,10,60,3269,63147,3147
28,prasle,10,60,2980,62858,2858
29,prasle,10,60,3096,63173,3173
30,prasle,10,60,3364,63241,3241
31,prasle,10,60,2934,62811,2811
32,prasle,10,60,3323,63201,3201
33,prasle,10,60,3298,63176,3176
34,prasle,10,60,3151,63060,3060
35,prasle,10,60,2790,62667,2667
36,prasle,10,60,2924,62802,2802
37,prasle,10,60,3348,63226,3226
38,prasle,10,60,3019,62896,2896
39,prasle,10,60,3113,63073,3073
40,prasle,10,60,2872,62750,2750
41,prasle,10,60,3003,62881,2881
42,prasle,10,60,2775,62651,2651
43,prasle,10,60,3014,62954,2954
44,prasle,10,60,2976,62854,2854
45,prasle,10,60,3139,63017,3017
46,prasle,10,60,2932,62810,2810
47,prasle,10,60,2871,62749,2749
48,prasle,10,60,3418,63296,3296
49,prasle,10,60,2825,62703,2703
50,prasle,10,60,3313,63191,3191
51,prasle,10,60,2779,62657,2657
52,prasle,10,60,2955,62833,2833
53,prasle,10,60,3136,63011,3011
54,prasle,10,60,2806,62681,2681
55,prasle,10,60,2999,62874,2874
56,prasle,10,60,3067,62944,2944
57,prasle,10,60,3286,63164,3164
58,prasle,10,60,3274,63152,3152
59,prasle,10,60,2976,62852,2852
60,prasle,10,60,3067,62945,2945
61,prasle,10,60,2850,62727,2727
62,prasle,10,60,2984,62862,2862
63,prasle,10,60,3169,63047,3047
64,prasle,10,60,3253,63131,3131
65,prasle,10,60,3065,62943,2943
66,prasle,10,60,3102,62980,2980
67,prasle,10,60,2965,62877,2877
68,prasle,10,60,2986,62863,2863
69,prasle,10,60,2963,62841,2841
70,prasle,10,60,3261,63468,3468
71,prasle,10,60,3115,62990,2990
72,prasle,10,60,3034,62912,2912
73,prasle,10,60,3018,62896,2896
74,prasle,10,60,3377,63315,3315
75,prasle,10,60,3125,63236,3236
76,prasle,10,60,3050,62928,2928
77,prasle,10,60,2801,62679,2679
78,prasle,10,60,3041,62919,2919
79,prasle,10,60,3156,63033,3033
80,prasle,10,60,2806,62684,2684
81,prasle,10,60,3022,62900,2900
82,prasle,10,60,3107,62985,2985
83,prasle,10,60,3367,63245,3245
84,prasle,10,60,2853,62731,2731
85,prasle,10,60,3360,63238,3238
86,prasle,10,60,2888,62761,2761
87,prasle,10,60,2970,62848,2848
88,prasle,10,60,3200,63080,3080
89,prasle,10,60,2939,62816,2816
90,prasle,10,60,2911,63341,3341
91,prasle,10,60,3278,63156,3156
92,prasle,10,60,3054,62932,2932
93,prasle,10,60,3115,62993,2993
94,prasle,10,60,3012,62890,2890
95,prasle,10,60,2899,62851,2851
96,prasle,10,60,3230,63108,3108
97,prasle,10,60,2761,62639,2639
98,prasle,10,60,3288,63166,3166
99,prasle,10,60,3098,63118,3118
100,prasle,10,60,2835,62712,2712
