trial,algorithm,node_count,partition_a_convergence_ms,partition_b_convergence_ms,partition_a_leader,partition_b_leader,split_brain
1,ring,100,NA,NA,50,100,true
2,ring,100,101565,NA,48,100,true
3,ring,100,NA,NA,50,100,true
4,ring,100,101997,NA,48,100,true
5,ring,100,NA,NA,50,100,true
6,ring,100,NA,NA,50,100,true
7,ring,100,102116,NA,48,100,true
8,ring,100,NA,NA,50,100,true
9,ring,100,NA,NA,50,100,true
10,ring,100,NA,NA,50,100,true
11,ring,100,NA,NA,50,100,true
12,ring,100,NA,NA,50,100,true
13,ring,100,NA,NA,50,100,true
14,ring,100,NA,101576,50,98,true
15,ring,100,NA,101712,50,98,true
16,ring,100,NA,NA,50,100,true
17,ring,100,NA,NA,50,100,true
18,ring,100,NA,NA,50,100,true
19,ring,100,NA,NA,50,100,true
20,ring,100,NA,NA,50,100,true
21,ring,100,NA,NA,50,100,true
22,ring,100,NA,NA,50,100,true
23,ring,100,102388,101851,48,98,true
24,ring,100,101933,NA,48,100,true
25,ring,100,NA,NA,50,100,true
26,ring,100,NA,102189,50,98,true
27,ring,100,NA,NA,50,100,true
28,ring,100,NA,NA,50,100,true
29,ring,100,NA,NA,50,100,true
30,ring,100,102253,NA,48,100,true
31,ring,100,NA,NA,50,100,true
32,ring,100,NA,NA,50,100,true
33,ring,100,NA,NA,50,100,true
34,ring,100,101372,NA,48,100,true
35,ring,100,NA,NA,50,100,true
36,ring,100,NA,NA,50,100,true
37,ring,100,NA,101942,50,98,true
38,ring,100,NA,NA,50,100,true
39,ring,100,NA,NA,50,100,true
40,ring,100,101800,NA,48,100,true
41,ring,100,NA,102153,50,98,true
42,ring,100,NA,NA,50,100,true
43,ring,100,101849,NA,48,100,true
44,ring,100,NA,NA,50,100,true
45,ring,100,NA,NA,50,100,true
46,ring,100,NA,NA,50,100,true
47,ring,100,NA,NA,50,100,true
48,ring,100,101795,NA,48,100,true
49,ring,100,NA,NA,50,100,true
50,ring,100,NA,NA,50,100,true
51,ring,100,NA,101683,50,98,true
52,ring,100,NA,NA,50,100,true
53,ring,100,NA,NA,50,100,true
54,ring,100,102137,NA,48,100,true
55,ring,100,NA,NA,50,100,true
56,ring,100,NA,102269,50,98,true
57,ring,100,NA,NA,50,100,true
58,ring,100,NA,NA,50,100,true
59,ring,100,NA,NA,50,100,true
60,ring,100,NA,NA,50,100,true
61,ring,100,NA,NA,50,100,true
62,ring,100,102222,NA,48,100,true
63,ring,100,101963,NA,48,100,true
64,ring,100,NA,NA,50,100,true
65,ring,100,101793,NA,48,100,true
66,ring,100,NA,101959,50,98,true
67,ring,100,NA,102056,50,98,true
68,ring,100,NA,NA,50,100,true
69,ring,100,101783,NA,48,100,true
70,ring,100,101924,NA,48,100,true
71,ring,100,101783,NA,48,100,true
72,ring,100,NA,NA,50,100,true
73,ring,100,NA,101382,50,98,true
74,ring,100,NA,NA,50,100,true
75,ring,100,101988,NA,48,100,true
76,ring,100,NA,NA,50,100,true
77,ring,100,NA,NA,50,100,true
78,ring,100,NA,NA,50,100,true
79,ring,100,NA,NA,50,100,true
80,ring,100,NA,NA,50,100,true
81,ring,100,NA,101845,50,98,true
82,ring,100,NA,NA,50,100,true
83,ring,100,NA,NA,50,100,true
84,ring,100,102081,NA,48,100,true
85,ring,100,NA,NA,50,100,true
86,ring,100,101560,NA,48,100,true
87,ring,100,NA,101626,50,98,true
88,ring,100,101972,101636,48,98,true
89,ring,100,NA,NA,50,100,true
90,ring,100,NA,NA,50,100,true
91,ring,100,NA,NA,50,100,true
92,ring,100,NA,NA,50,100,true
93,ring,100,NA,101433,50,98,true
94,ring,100,NA,NA,50,100,true
95,ring,100,101420,NA,48,100,true
96,ring,100,NA,NA,50,100,true
97,ring,100,NA,NA,50,100,true
98,ring,100,NA,NA,50,100,true
99,ring,100,NA,NA,50,100,true
100,ring,100,NA,NA,50,100,true
