trial,algorithm,node_count,convergence_time_ms
1,bully,5,6003
2,bully,5,6537
3,bully,5,5821
4,bully,5,5600
8,bully,5,5356
10,bully,5,4865
6,bully,5,6038
5,bully,5,5687
7,bully,5,5560
9,bully,5,5413
