trial,algorithm,node_count,noise_level,convergence_time_ms,message_count
1,adaptive-prasle-mesh,50,70,1628,NA
2,adaptive-prasle-mesh,50,70,1581,NA
3,adaptive-prasle-mesh,50,70,1695,NA
4,adaptive-prasle-mesh,50,70,1537,NA
5,adaptive-prasle-mesh,50,70,1614,NA
6,adaptive-prasle-mesh,50,70,1495,NA
7,adaptive-prasle-mesh,50,70,1548,NA
8,adaptive-prasle-mesh,50,70,1628,NA
9,adaptive-prasle-mesh,50,70,1729,NA
10,adaptive-prasle-mesh,50,70,1752,NA
11,adaptive-prasle-mesh,50,70,1656,NA
12,adaptive-prasle-mesh,50,70,1719,NA
13,adaptive-prasle-mesh,50,70,1590,NA
14,adaptive-prasle-mesh,50,70,1608,NA
15,adaptive-prasle-mesh,50,70,1620,NA
16,adaptive-prasle-mesh,50,70,1515,NA
17,adaptive-prasle-mesh,50,70,1527,NA
18,adaptive-prasle-mesh,50,70,1577,NA
19,adaptive-prasle-mesh,50,70,1655,NA
20,adaptive-prasle-mesh,50,70,1541,NA
21,adaptive-prasle-mesh,50,70,1663,NA
22,adaptive-prasle-mesh,50,70,1515,NA
23,adaptive-prasle-mesh,50,70,1509,NA
24,adaptive-prasle-mesh,50,70,1717,NA
25,adaptive-prasle-mesh,50,70,1600,NA
26,adaptive-prasle-mesh,50,70,1471,NA
27,adaptive-prasle-mesh,50,70,1491,NA
28,adaptive-prasle-mesh,50,70,1643,NA
29,adaptive-prasle-mesh,50,70,1698,NA
30,adaptive-prasle-mesh,50,70,1468,NA
31,adaptive-prasle-mesh,50,70,1553,NA
32,adaptive-prasle-mesh,50,70,1573,NA
33,adaptive-prasle-mesh,50,70,1587,NA
34,adaptive-prasle-mesh,50,70,1459,NA
35,adaptive-prasle-mesh,50,70,1744,NA
36,adaptive-prasle-mesh,50,70,1703,NA
37,adaptive-prasle-mesh,50,70,1595,NA
38,adaptive-prasle-mesh,50,70,1611,NA
39,adaptive-prasle-mesh,50,70,1715,NA
40,adaptive-prasle-mesh,50,70,1579,NA
41,adaptive-prasle-mesh,50,70,1572,NA
42,adaptive-prasle-mesh,50,70,1740,NA
43,adaptive-prasle-mesh,50,70,1542,NA
44,adaptive-prasle-mesh,50,70,1608,NA
45,adaptive-prasle-mesh,50,70,1594,NA
46,adaptive-prasle-mesh,50,70,1613,NA
47,adaptive-prasle-mesh,50,70,1747,NA
48,adaptive-prasle-mesh,50,70,1761,NA
49,adaptive-prasle-mesh,50,70,1561,NA
50,adaptive-prasle-mesh,50,70,1533,NA
51,adaptive-prasle-mesh,50,70,1690,NA
52,adaptive-prasle-mesh,50,70,1764,NA
53,adaptive-prasle-mesh,50,70,1585,NA
54,adaptive-prasle-mesh,50,70,1532,NA
55,adaptive-prasle-mesh,50,70,1627,NA
56,adaptive-prasle-mesh,50,70,1692,NA
57,adaptive-prasle-mesh,50,70,1557,NA
58,adaptive-prasle-mesh,50,70,1771,NA
59,adaptive-prasle-mesh,50,70,1620,NA
60,adaptive-prasle-mesh,50,70,1552,NA
61,adaptive-prasle-mesh,50,70,1541,NA
62,adaptive-prasle-mesh,50,70,1577,NA
63,adaptive-prasle-mesh,50,70,1587,NA
64,adaptive-prasle-mesh,50,70,1535,NA
65,adaptive-prasle-mesh,50,70,1568,NA
66,adaptive-prasle-mesh,50,70,1444,NA
67,adaptive-prasle-mesh,50,70,1601,NA
68,adaptive-prasle-mesh,50,70,1471,NA
69,adaptive-prasle-mesh,50,70,1647,NA
70,adaptive-prasle-mesh,50,70,1595,NA
71,adaptive-prasle-mesh,50,70,1568,NA
72,adaptive-prasle-mesh,50,70,1732,NA
73,adaptive-prasle-mesh,50,70,1487,NA
74,adaptive-prasle-mesh,50,70,1517,NA
75,adaptive-prasle-mesh,50,70,1617,NA
76,adaptive-prasle-mesh,50,70,1572,NA
77,adaptive-prasle-mesh,50,70,1469,NA
78,adaptive-prasle-mesh,50,70,1571,NA
79,adaptive-prasle-mesh,50,70,1621,NA
80,adaptive-prasle-mesh,50,70,1592,NA
81,adaptive-prasle-mesh,50,70,1754,NA
82,adaptive-prasle-mesh,50,70,1552,NA
83,adaptive-prasle-mesh,50,70,1471,NA
84,adaptive-prasle-mesh,50,70,1590,NA
85,adaptive-prasle-mesh,50,70,1654,NA
86,adaptive-prasle-mesh,50,70,1504,NA
87,adaptive-prasle-mesh,50,70,1582,NA
88,adaptive-prasle-mesh,50,70,1659,NA
89,adaptive-prasle-mesh,50,70,1647,NA
90,adaptive-prasle-mesh,50,70,1589,NA
91,adaptive-prasle-mesh,50,70,1676,NA
92,adaptive-prasle-mesh,50,70,1525,NA
93,adaptive-prasle-mesh,50,70,1646,NA
94,adaptive-prasle-mesh,50,70,1527,NA
95,adaptive-prasle-mesh,50,70,1597,NA
96,adaptive-prasle-mesh,50,70,1834,NA
97,adaptive-prasle-mesh,50,70,1619,NA
98,adaptive-prasle-mesh,50,70,1558,NA
99,adaptive-prasle-mesh,50,70,1655,NA
100,adaptive-prasle-mesh,50,70,1496,NA
