trial,algorithm,node_count,partition_a_convergence_ms,partition_b_convergence_ms,partition_a_leader,partition_b_leader,split_brain
1,adaptive-prasle,100,1592,1518,50,100,true
2,adaptive-prasle,100,1738,1569,50,100,true
3,adaptive-prasle,100,1636,1665,50,100,true
4,adaptive-prasle,100,1810,1647,50,100,true
5,adaptive-prasle,100,1580,1559,50,100,true
6,adaptive-prasle,100,1769,1571,50,100,true
7,adaptive-prasle,100,1557,1554,50,100,true
8,adaptive-prasle,100,1738,1574,50,100,true
9,adaptive-prasle,100,1589,1491,50,100,true
10,adaptive-prasle,100,1709,1772,50,100,true
